"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"07/24/2013","PATTEN & PATTEN         ","025","APC","S","100","89.95","5.00","0.050"
"08/07/2013","PATTEN & PATTEN         ","025","APC","S","100","89.35","5.00","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","APC","S","25","92.45","1.25","0.050"
"06/21/2013","PATTEN & PATTEN         ","025","APD","S","300","93.91","15.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","APD","S","200","97.83","10.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","APD","S","65","107.48","3.25","0.050"
"06/21/2013","PATTEN & PATTEN         ","025","AXP","B","200","72.55","10.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","AXP","B","240","74.40","12.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","AXP","B","4,750","75.03","237.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","AXP","B","525","74.51","26.25","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","AXP","B","225","75.16","11.25","0.050"
"08/02/2013","PATTEN & PATTEN         ","025","AXP","B","120","75.62","6.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","AXP","B","50","75.87","2.50","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","AXP","B","100","72.49","5.00","0.050"
"05/31/2013","PATTEN & PATTEN         ","025","BA","B","35","100.56","1.75","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","BA","B","100","100.18","5.00","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","BA","B","450","103.61","22.50","0.050"
"06/19/2013","PATTEN & PATTEN         ","025","BA","B","1,000","103.34","50.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","BA","B","2,550","104.06","127.50","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","BA","B","600","107.06","30.00","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","BA","B","400","106.79","20.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","BA","B","300","107.36","15.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","BA","B","50","107.26","2.50","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","BAC","S","500","13.35","25.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","BAC","S","400","14.82","20.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","BBT","S","200","35.38","10.00","0.050"
"06/19/2013","PATTEN & PATTEN         ","025","BDBD","B","5,000","12.21","250.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","BDBD","B","45,300","13.80","2,265.00","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","BDBD","B","16,700","13.88","835.00","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","BDBD","B","1,800","13.61","90.00","0.050"
"07/26/2013","PATTEN & PATTEN         ","025","BDBD","B","3,000","13.71","150.00","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","BDX","S","150","103.07","7.50","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","BDX","S","200","100.96","10.00","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","BHP","S","250","62.65","12.50","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","BK","B","125","30.09","6.25","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","BP","S","200","43.20","10.00","0.050"
"08/15/2013","PATTEN & PATTEN         ","025","BP","S","200","41.27","10.00","0.050"
"08/09/2013","PATTEN & PATTEN         ","025","BRCM","S","300","26.09","15.00","0.050"
"08/23/2013","PATTEN & PATTEN         ","025","BRCM","S","300","25.21","15.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","BTO","B","200","19.91","10.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","BTO","B","100","22.09","5.00","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","BTO","B","150","22.95","7.50","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","BTO","B","150","23.84","7.50","0.050"
"07/26/2013","PATTEN & PATTEN         ","025","BTO","B","150","24.13","7.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","BTO","B","250","23.27","12.50","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","BTO","B","2,000","22.99","100.00","0.050"
"08/27/2013","PATTEN & PATTEN         ","025","BTO","B","450","22.53","22.50","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","BTU","S","460","16.82","23.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","BTU","S","500","14.40","25.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","BUD","B","75","98.26","3.75","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","CAT","S","100","86.19","5.00","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","CAT","S","200","84.68","10.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","CAT","S","150","82.19","7.50","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","CAT","S","100","82.10","5.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","CAT","S","60","87.56","3.00","0.050"
"07/16/2013","PATTEN & PATTEN         ","025","CAT","S","5","87.90","0.25","0.050"
"07/18/2013","PATTEN & PATTEN         ","025","CAT","S","595","85.86","29.75","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","CAT","S","1,100","85.47","55.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","CAT","S","21,890","85.93","1,094.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","CAT","S","4,060","85.48","203.00","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","CAT","S","1,550","83.03","77.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CAT","S","250","82.60","12.50","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","CAT","S","250","86.87","12.50","0.050"
"02/15/2013","PATTEN & PATTEN         ","025","CB","S","360","83.64","18.00","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","CB","S","50","87.00","2.50","0.050"
"09/10/2013","PATTEN & PATTEN         ","025","CB","S","100","86.30","5.00","0.050"
"05/31/2013","PATTEN & PATTEN         ","025","CBI","B","150","64.29","7.50","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","CBI","B","100","59.15","5.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","CBI","B","450","60.11","22.50","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","CBI","B","250","60.20","12.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CBI","B","425","58.87","21.25","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","CBI","B","500","59.55","25.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","CBT","B","200","37.86","10.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","CBT","B","200","39.41","10.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","CBT","B","1,250","39.77","62.50","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","CBT","B","8,758","39.99","437.90","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","CBT","B","200","40.80","10.00","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","CBT","B","195","40.13","9.75","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","CL","B","350","56.47","17.50","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","CL","B","475","58.48","23.75","0.050"
"07/10/2013","PATTEN & PATTEN         ","025","CL","B","450","58.73","22.50","0.050"
"07/11/2013","PATTEN & PATTEN         ","025","CL","B","160","58.95","8.00","0.050"
"07/26/2013","PATTEN & PATTEN         ","025","CL","B","100","59.87","5.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","CL","B","100","60.96","5.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CL","B","200","61.00","10.00","0.050"
"08/09/2013","PATTEN & PATTEN         ","025","CL","B","250","60.86","12.50","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","CL","B","100","57.46","5.00","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","CL","B","100","57.46","5.00","0.050"
"09/10/2013","PATTEN & PATTEN         ","025","CL","B","200","58.82","10.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","CLF","B","200","17.28","10.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","CMI","B","50","118.07","2.50","0.050"
"07/18/2013","PATTEN & PATTEN         ","025","CNI","S","15","101.42","0.75","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","CNI","S","290","101.94","14.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","CNI","S","20","99.87","1.00","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","CNI","S","600","99.25","30.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","CNI","S","100","94.53","5.00","0.050"
"08/30/2013","PATTEN & PATTEN         ","025","COST","B","100","112.02","5.00","0.050"
"08/07/2013","PATTEN & PATTEN         ","025","COST","S","100","119.40","5.00","0.050"
"05/15/2013","PATTEN & PATTEN         ","025","COV","B","2,000","65.94","100.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","COV","B","150","58.18","7.50","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","COV","B","6,000","62.99","300.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","COV","B","1,325","63.50","66.25","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","COV","B","200","63.64","10.00","0.050"
"08/12/2013","PATTEN & PATTEN         ","025","COV","B","600","63.85","30.00","0.050"
"08/21/2013","PATTEN & PATTEN         ","025","COV","B","25","60.49","1.25","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","CP","B","100","118.54","5.00","0.050"
"02/19/2013","PATTEN & PATTEN         ","025","CSCO","B","150","21.30","7.50","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","CSCO","B","200","24.49","10.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","CSCO","B","700","25.71","35.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","CSCO","B","550","25.70","27.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CSCO","B","150","26.20","7.50","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","CSD","B","260","38.43","13.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","CSD","B","450","36.71","22.50","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","CSD","B","200","37.38","10.00","0.050"
"07/11/2013","PATTEN & PATTEN         ","025","CSD","B","500","38.80","25.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CSD","B","450","39.18","22.50","0.050"
"08/23/2013","PATTEN & PATTEN         ","025","CSD","B","390","38.94","19.50","0.050"
"08/30/2013","PATTEN & PATTEN         ","025","CSD","B","200","38.30","10.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","CTXS","B","150","58.51","7.50","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","CTXS","B","400","63.18","20.00","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","CTXS","B","325","63.17","16.25","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","CTXS","B","950","66.01","47.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","CTXS","B","1,000","66.02","50.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","CVE","S","200","31.16","10.00","0.050"
"08/02/2013","PATTEN & PATTEN         ","025","CVE","S","250","29.66","12.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","CVX","B","50","123.16","2.50","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","D","S","75","56.96","3.75","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","D","S","600","59.84","30.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","D","S","400","59.88","20.00","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","D","S","900","59.85","45.00","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","D","S","500","60.10","25.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","DBA","S","400","25.17","20.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","DBA","S","500","24.45","25.00","0.050"
"08/21/2013","PATTEN & PATTEN         ","025","DBA","S","150","24.96","7.50","0.050"
"08/23/2013","PATTEN & PATTEN         ","025","DBA","S","500","24.91","25.00","0.050"
"09/10/2013","PATTEN & PATTEN         ","025","DBD","B","400","29.42","20.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","DD","B","100","56.81","5.00","0.050"
"06/18/2013","PATTEN & PATTEN         ","025","DELL","S","25","13.46","1.25","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","DGX","S","450","58.64","22.50","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","DIS","B","100","61.41","5.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","DKS","B","150","51.66","7.50","0.050"
"05/31/2013","PATTEN & PATTEN         ","025","DLR","B","50","61.20","2.50","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","DLR","B","75","58.34","3.75","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","DLR","B","50","59.30","2.50","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","DLR","B","50","59.53","2.50","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","DLR","B","100","55.42","5.00","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","DLR","S","500","54.28","25.00","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","DLR","S","50","54.01","2.50","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","DON","B","75","65.83","3.75","0.050"
"07/11/2013","PATTEN & PATTEN         ","025","DON","B","250","68.45","12.50","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","DON","B","1,300","69.34","65.00","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","DON","B","300","70.69","15.00","0.050"
"08/09/2013","PATTEN & PATTEN         ","025","DON","B","25","70.31","1.25","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","DOW","B","75","33.23","3.75","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","DOW","B","200","34.32","10.00","0.050"
"07/18/2013","PATTEN & PATTEN         ","025","DOW","B","805","34.61","40.25","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","DOW","B","450","34.45","22.50","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","DOW","B","500","34.75","25.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","DOW","S","200","37.35","10.00","0.050"
"07/01/2013","PATTEN & PATTEN         ","025","DUK","B","100","66.70","5.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","DUK","B","100","71.10","5.00","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","DUK","B","25","64.93","1.25","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","DUK","S","503","70.99","25.15","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","DUK","S","1,581","71.33","79.05","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","DUK","S","2,659","70.33","132.95","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","ECA","S","200","17.51","10.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","ECA","S","800","17.46","40.00","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","ECA","S","900","17.68","45.00","0.050"
"08/02/2013","PATTEN & PATTEN         ","025","ECA","S","150","17.47","7.50","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","EELV","B","4,800","27.55","240.00","0.050"
"08/12/2013","PATTEN & PATTEN         ","025","EELV","B","300","27.47","15.00","0.050"
"05/31/2013","PATTEN & PATTEN         ","025","EEM","B","100","41.45","5.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","EEM","B","200","37.42","10.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","EEM","B","100","37.13","5.00","0.050"
"07/08/2013","PATTEN & PATTEN         ","025","EEM","B","150","37.46","7.50","0.050"
"07/11/2013","PATTEN & PATTEN         ","025","EEM","B","150","39.14","7.50","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EEM","B","100","39.23","5.00","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","EEM","B","300","39.69","15.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","EEM","B","200","37.75","10.00","0.050"
"08/30/2013","PATTEN & PATTEN         ","025","EEM","B","100","37.80","5.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EEM","S","300","39.29","15.00","0.050"
"05/15/2013","PATTEN & PATTEN         ","025","EFA","B","3,000","62.80","150.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","EFG","B","175","64.21","8.75","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","EIDO","B","200","30.57","10.00","0.050"
"07/01/2013","PATTEN & PATTEN         ","025","EMR","B","100","55.43","5.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","EMR","B","100","60.90","5.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EMR","S","200","58.54","10.00","0.050"
"01/22/2013","PATTEN & PATTEN         ","025","EPP","B","1,000","48.38","50.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EPP","B","100","44.66","5.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","EPP","S","75","43.65","3.75","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EPP","S","2,500","44.64","125.00","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","EPP","S","2,100","45.01","105.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","EPP","S","875","44.97","43.75","0.050"
"08/12/2013","PATTEN & PATTEN         ","025","EPP","S","600","45.80","30.00","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","ETFC","S","1,300","13.43","65.00","0.050"
"06/25/2013","PATTEN & PATTEN         ","025","ETN","B","150","63.27","7.50","0.050"
"07/01/2013","PATTEN & PATTEN         ","025","ETN","B","220","66.74","11.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","ETN","B","225","67.63","11.25","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","ETN","B","100","68.35","5.00","0.050"
"08/06/2013","PATTEN & PATTEN         ","025","ETN","B","50","65.50","2.50","0.050"
"08/09/2013","PATTEN & PATTEN         ","025","ETN","B","300","65.82","15.00","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","ETN","B","400","67.02","20.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","ETN","B","100","64.14","5.00","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","ETN","S","50","66.37","2.50","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","EWA","B","1,000","23.32","50.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","EWA","S","2,650","22.35","132.50","0.050"
"08/21/2013","PATTEN & PATTEN         ","025","EWA","S","300","23.50","15.00","0.050"
"08/30/2013","PATTEN & PATTEN         ","025","EWA","S","200","23.51","10.00","0.050"
"09/03/2013","PATTEN & PATTEN         ","025","EWA","S","200","24.18","10.00","0.050"
"06/04/2013","PATTEN & PATTEN         ","025","EWC","S","750","27.89","37.50","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","EWC","S","200","26.03","10.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","EWC","S","100","27.42","5.00","0.050"
"07/18/2013","PATTEN & PATTEN         ","025","EWC","S","1,514","27.75","75.70","0.050"
"07/19/2013","PATTEN & PATTEN         ","025","EWC","S","2,850","27.83","142.50","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","EWC","S","45,410","28.15","2,270.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","EWC","S","8,375","28.19","418.75","0.050"
"07/24/2013","PATTEN & PATTEN         ","025","EWC","S","8,300","27.93","415.00","0.050"
"07/26/2013","PATTEN & PATTEN         ","025","EWC","S","2,500","28.02","125.00","0.050"
"08/13/2013","PATTEN & PATTEN         ","025","EWC","S","1,500","27.72","75.00","0.050"
"01/22/2013","PATTEN & PATTEN         ","025","EWG","S","2,500","25.00","125.00","0.050"
"02/15/2013","PATTEN & PATTEN         ","025","EWG","S","100","24.81","5.00","0.050"
"03/05/2013","PATTEN & PATTEN         ","025","EWG","S","10,000","24.95","500.00","0.050"
"06/21/2013","PATTEN & PATTEN         ","025","EWG","S","200","25.05","10.00","0.050"
"08/01/2013","PATTEN & PATTEN         ","025","EWG","S","2,600","26.74","130.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","EWG","S","500","26.68","25.00","0.050"
"08/12/2013","PATTEN & PATTEN         ","025","EWG","S","400","26.66","20.00","0.050"
"08/29/2013","PATTEN & PATTEN         ","025","EWG","S","400","25.85","20.00","0.050"
"08/05/2013","PATTEN & PATTEN         ","025","EWH","S","250","19.50","12.50","0.050"
"08/12/2013","PATTEN & PATTEN         ","025","EWH","S","500","19.54","25.00","0.050"
"07/05/2013","PATTEN & PATTEN         ","025","EWW","B","50","64.47","2.50","0.050"
"06/19/2013","PATTEN & PATTEN         ","025","EWZ","S","500","46.83","25.00","0.050"
"07/15/2013","PATTEN & PATTEN         ","025","EWZ","S","200","43.05","10.00","0.050"
"07/18/2013","PATTEN & PATTEN         ","025","EWZ","S","455","44.19","22.75","0.050"
"07/22/2013","PATTEN & PATTEN         ","025","EWZ","S","21,750","44.46","1,087.50","0.050"
"07/23/2013","PATTEN & PATTEN         ","025","EWZ","S","440","45.37","22.00","0.050"
