"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"01/06/2012","ARMATURE CAPITAL        ","041","MWV","SS","50,000","29.70","2,000.00","0.040"
"01/09/2012","ARMATURE CAPITAL        ","041","MWV","SS","45,000","29.43","1,800.00","0.040"
"02/24/2012","ARMATURE CAPITAL        ","041","MWV","SS","25,000","30.57","1,000.00","0.040"
"09/20/2012","ARMATURE CAPITAL        ","041","PKG","B","25,000","32.98","1,000.00","0.000"
"09/21/2012","ARMATURE CAPITAL        ","041","PKG","B","100,000","33.82","4,000.00","0.000"
"02/01/2012","ARMATURE CAPITAL        ","041","RKT","B","30,000","63.91","1,200.00","0.040"
"03/02/2012","ARMATURE CAPITAL        ","041","RKT","S","3,307","73.74","132.28","0.040"
"03/02/2012","ARMATURE CAPITAL        ","041","RKT","SS","21,693","73.69","867.72","0.040"
"03/22/2012","ARMATURE CAPITAL        ","041","RKT","SS","25,000","67.36","1,000.00","0.040"
"03/23/2012","ARMATURE CAPITAL        ","041","RKT","SS","45,000","67.48","1,800.00","0.040"
"03/20/2012","ARMATURE CAPITAL        ","041","SWN","SS","30,800","34.07","1,232.00","0.040"
"04/30/2012","ARMATURE CAPITAL        ","041","TWI","S","40,000","27.85","1,600.00","0.040"
"05/17/2012","ARMATURE CAPITAL        ","041","URI","B","25,000","36.04","1,000.00","0.040"
"12/18/2012","ARMATURE CAPITAL        ","041","UTX","B","50,000","82.26","2,000.00","0.000"
"05/31/2012","ARMATURE CAPITAL        ","041","WY","B","50,000","19.81","2,000.00","0.040"
"06/15/2012","ARMATURE CAPITAL        ","041","WY","S","50,000","20.63","2,000.00","0.040"
"07/11/2012","ARMATURE CAPITAL        ","041","WY","S","100,000","22.34","4,000.00","0.040"
"04/30/2012","ARSENAL ASSET MANAGEMENT","028","ABD","SS","5,000","10.63","150.00","0.030"
"08/17/2012","ARSENAL ASSET MANAGEMENT","028","ALV","B","5,000","62.45","200.00","0.040"
"10/09/2012","ARSENAL ASSET MANAGEMENT","028","ALV","SS","15,000","62.10","600.00","0.000"
"06/15/2012","ARSENAL ASSET MANAGEMENT","028","APD","B","5,000","79.28","200.00","0.040"
"06/08/2012","ARSENAL ASSET MANAGEMENT","028","ASH","B","10,000","64.31","400.00","0.040"
"07/12/2012","ARSENAL ASSET MANAGEMENT","028","ASH","B","9,750","67.38","390.00","0.040"
"08/24/2012","ARSENAL ASSET MANAGEMENT","028","ASH","B","10,000","73.14","400.00","0.000"
"02/13/2012","ARSENAL ASSET MANAGEMENT","028","ASH","S","5,000","64.12","200.00","0.040"
"09/04/2012","ARSENAL ASSET MANAGEMENT","028","ASH","S","18,976","72.59","759.04","0.000"
"10/02/2012","ARSENAL ASSET MANAGEMENT","028","ASH","S","8,381","71.71","335.24","0.000"
"02/23/2012","ARSENAL ASSET MANAGEMENT","028","ASH","SS","5,000","63.05","200.00","0.040"
"10/02/2012","ARSENAL ASSET MANAGEMENT","028","ASH","SS","1,619","71.76","64.76","0.000"
"08/27/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","50,000","10.99","2,000.00","0.000"
"08/29/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","40,000","11.17","1,600.00","0.000"
"09/19/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","15,000","12.01","600.00","0.000"
"09/26/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","30,000","11.26","1,200.00","0.000"
"09/28/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","20,000","11.17","800.00","0.000"
"10/17/2012","ARSENAL ASSET MANAGEMENT","028","AXL","B","60,000","12.06","2,400.00","0.000"
"09/04/2012","ARSENAL ASSET MANAGEMENT","028","AXL","SS","50,000","11.20","2,000.00","0.000"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","BBBY","B","10,000","71.63","300.00","0.030"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","BLL","B","15,000","40.60","450.00","0.030"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","BLL","SS","25,000","40.93","1,000.00","0.040"
"09/28/2012","ARSENAL ASSET MANAGEMENT","028","BLL","SS","15,000","42.10","600.00","0.000"
"10/18/2012","ARSENAL ASSET MANAGEMENT","028","BWA","B","9,700","67.56","388.00","0.000"
"02/17/2012","ARSENAL ASSET MANAGEMENT","028","CBE","S","15,000","60.63","600.00","0.040"
"05/04/2012","ARSENAL ASSET MANAGEMENT","028","CE","SS","5,000","46.34","150.00","0.030"
"06/04/2012","ARSENAL ASSET MANAGEMENT","028","CRI","B","10,000","51.77","400.00","0.040"
"06/05/2012","ARSENAL ASSET MANAGEMENT","028","CRI","S","10,000","51.92","400.00","0.040"
"06/25/2012","ARSENAL ASSET MANAGEMENT","028","CSL","B","5,000","49.23","200.00","0.040"
"07/12/2012","ARSENAL ASSET MANAGEMENT","028","CSL","B","35,000","53.07","1,400.00","0.040"
"06/18/2012","ARSENAL ASSET MANAGEMENT","028","CSL","S","5,000","51.57","200.00","0.040"
"05/31/2012","ARSENAL ASSET MANAGEMENT","028","CSX","B","40,000","20.62","1,600.00","0.040"
"06/08/2012","ARSENAL ASSET MANAGEMENT","028","CSX","SS","15,000","20.70","600.00","0.040"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","DHR","B","10,000","51.48","400.00","0.040"
"01/11/2012","ARSENAL ASSET MANAGEMENT","028","DHR","SS","10,000","49.71","400.00","0.040"
"07/17/2012","ARSENAL ASSET MANAGEMENT","028","DOV","B","20,000","51.48","800.00","0.040"
"10/11/2012","ARSENAL ASSET MANAGEMENT","028","DOV","B","10,000","55.67","400.00","0.000"
"04/11/2012","ARSENAL ASSET MANAGEMENT","028","DOW","SS","60,000","32.14","2,400.00","0.040"
"06/01/2012","ARSENAL ASSET MANAGEMENT","028","EMN","S","20,000","44.29","800.00","0.040"
"06/15/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","10,000","32.09","400.00","0.040"
"07/26/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","10,000","34.99","400.00","0.040"
"09/18/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","5,000","46.63","200.00","0.000"
"09/21/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","15,000","46.71","600.00","0.000"
"10/02/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","10,000","48.00","400.00","0.000"
"10/03/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","5,000","48.13","200.00","0.040"
"10/04/2012","ARSENAL ASSET MANAGEMENT","028","EXP","B","10,000","49.63","400.00","0.000"
"02/22/2012","ARSENAL ASSET MANAGEMENT","028","EXP","S","5,000","31.70","200.00","0.040"
"10/11/2012","ARSENAL ASSET MANAGEMENT","028","EXP","SS","5,000","47.70","200.00","0.000"
"10/23/2012","ARSENAL ASSET MANAGEMENT","028","EXP","SS","10,000","48.65","400.00","0.000"
"05/09/2012","ARSENAL ASSET MANAGEMENT","028","F","B","50,000","10.67","1,500.00","0.030"
"08/27/2012","ARSENAL ASSET MANAGEMENT","028","F","B","25,000","9.43","1,000.00","0.000"
"06/01/2012","ARSENAL ASSET MANAGEMENT","028","FDO","B","10,000","66.90","400.00","0.040"
"08/21/2012","ARSENAL ASSET MANAGEMENT","028","FLS","S","2,500","127.98","100.00","0.040"
"08/21/2012","ARSENAL ASSET MANAGEMENT","028","FLS","SS","2,500","127.97","100.00","0.040"
"02/13/2012","ARSENAL ASSET MANAGEMENT","028","FMC","B","5,000","92.74","200.00","0.040"
"02/21/2012","ARSENAL ASSET MANAGEMENT","028","FMC","B","9,622","98.55","384.88","0.040"
"07/16/2012","ARSENAL ASSET MANAGEMENT","028","FMC","B","9,400","53.84","376.00","0.040"
"01/17/2012","ARSENAL ASSET MANAGEMENT","028","FMC","S","5,000","90.25","200.00","0.040"
"10/08/2012","ARSENAL ASSET MANAGEMENT","028","FWLT","S","30,000","23.75","1,200.00","0.000"
"01/11/2012","ARSENAL ASSET MANAGEMENT","028","GDI","SS","5,000","83.57","200.00","0.040"
"08/24/2012","ARSENAL ASSET MANAGEMENT","028","GVA","S","10,000","27.80","400.00","0.000"
"09/24/2012","ARSENAL ASSET MANAGEMENT","028","HEES","S","50,000","12.94","2,000.00","0.000"
"01/20/2012","ARSENAL ASSET MANAGEMENT","028","HON","B","10,000","57.17","400.00","0.040"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","HON","S","10,000","58.00","300.00","0.030"
"05/25/2012","ARSENAL ASSET MANAGEMENT","028","HON","S","20,000","56.98","600.00","0.030"
"05/04/2012","ARSENAL ASSET MANAGEMENT","028","HTZ","B","25,000","15.48","750.00","0.030"
"06/25/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","74.13","200.00","0.040"
"07/19/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","82.83","200.00","0.040"
"07/20/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","82.40","200.00","0.040"
"07/23/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","80.32","200.00","0.040"
"08/02/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","10,000","81.15","400.00","0.040"
"08/15/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","80.76","200.00","0.040"
"08/16/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","81.48","200.00","0.040"
"09/14/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","80.20","200.00","0.000"
"09/18/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","79.44","200.00","0.000"
"09/19/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","80.93","200.00","0.000"
"10/01/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","80.63","200.00","0.000"
"10/02/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","79.26","200.00","0.000"
"10/19/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","10,000","84.12","400.00","0.000"
"10/22/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","10,000","83.05","400.00","0.000"
"10/23/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","82.12","200.00","0.000"
"06/19/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","20,000","78.33","800.00","0.040"
"07/18/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","5,000","81.19","200.00","0.040"
"09/11/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","5,000","80.52","200.00","0.000"
"10/17/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","10,000","84.82","400.00","0.000"
"11/21/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","5,000","84.00","200.00","0.000"
"11/27/2012","ARSENAL ASSET MANAGEMENT","028","HUBB","S","10,000","83.69","400.00","0.000"
"05/24/2012","ARSENAL ASSET MANAGEMENT","028","HXL","SS","20,000","24.97","600.00","0.030"
"03/30/2012","ARSENAL ASSET MANAGEMENT","028","IP","SS","15,000","34.80","600.00","0.040"
"05/11/2012","ARSENAL ASSET MANAGEMENT","028","IP","SS","10,000","31.32","300.00","0.030"
"05/24/2012","ARSENAL ASSET MANAGEMENT","028","ITW","B","10,000","55.50","300.00","0.030"
"09/11/2012","ARSENAL ASSET MANAGEMENT","028","JBHT","B","10,000","52.68","400.00","0.000"
"09/06/2012","ARSENAL ASSET MANAGEMENT","028","KMT","B","25,000","37.93","1,000.00","0.000"
"01/19/2012","ARSENAL ASSET MANAGEMENT","028","KMT","SS","10,000","43.13","400.00","0.040"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","LEN","S","20,000","29.55","600.00","0.030"
"09/21/2012","ARSENAL ASSET MANAGEMENT","028","LPX","B","40,000","14.28","1,600.00","0.000"
"04/11/2012","ARSENAL ASSET MANAGEMENT","028","LYB","SS","20,000","41.64","800.00","0.040"
"10/04/2012","ARSENAL ASSET MANAGEMENT","028","MDC","SS","10,000","39.90","400.00","0.000"
"01/19/2012","ARSENAL ASSET MANAGEMENT","028","MGA","B","20,000","42.10","800.00","0.040"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","MGA","B","20,000","40.02","800.00","0.040"
"09/12/2012","ARSENAL ASSET MANAGEMENT","028","MHK","B","5,000","74.53","200.00","0.000"
"10/05/2012","ARSENAL ASSET MANAGEMENT","028","MHK","B","5,000","81.74","200.00","0.000"
"10/10/2012","ARSENAL ASSET MANAGEMENT","028","MHK","B","5,000","79.30","200.00","0.000"
"10/24/2012","ARSENAL ASSET MANAGEMENT","028","MHK","B","10,000","81.80","400.00","0.000"
"10/04/2012","ARSENAL ASSET MANAGEMENT","028","MHK","S","5,000","80.72","200.00","0.000"
"06/14/2012","ARSENAL ASSET MANAGEMENT","028","MLI","B","5,000","40.99","200.00","0.040"
"06/22/2012","ARSENAL ASSET MANAGEMENT","028","MLI","B","5,000","40.90","200.00","0.040"
"09/14/2012","ARSENAL ASSET MANAGEMENT","028","MLI","B","10,000","46.75","400.00","0.000"
"07/16/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","5,000","81.84","200.00","0.040"
"08/01/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","5,000","75.42","200.00","0.040"
"08/17/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","11,200","78.55","448.00","0.040"
"08/23/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","5,000","77.24","200.00","0.000"
"10/03/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","10,000","84.44","400.00","0.040"
"10/05/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","10,000","86.63","400.00","0.000"
"10/10/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","5,000","83.23","200.00","0.000"
"10/19/2012","ARSENAL ASSET MANAGEMENT","028","MLM","B","10,000","84.75","400.00","0.000"
"07/24/2012","ARSENAL ASSET MANAGEMENT","028","MLM","S","10,000","81.34","400.00","0.040"
"07/25/2012","ARSENAL ASSET MANAGEMENT","028","MLM","S","5,000","81.40","200.00","0.040"
"10/18/2012","ARSENAL ASSET MANAGEMENT","028","MLM","S","15,000","85.17","600.00","0.000"
"08/21/2012","ARSENAL ASSET MANAGEMENT","028","MLM","SS","10,000","77.72","400.00","0.040"
"03/21/2012","ARSENAL ASSET MANAGEMENT","028","MWV","B","5,000","31.05","200.00","0.040"
"04/30/2012","ARSENAL ASSET MANAGEMENT","028","MWV","B","15,000","31.68","450.00","0.030"
"05/04/2012","ARSENAL ASSET MANAGEMENT","028","MWV","B","5,000","28.15","150.00","0.030"
"07/10/2012","ARSENAL ASSET MANAGEMENT","028","MWV","B","40,000","28.21","1,600.00","0.040"
"11/09/2012","ARSENAL ASSET MANAGEMENT","028","MWV","B","5,000","29.66","200.00","0.000"
"01/19/2012","ARSENAL ASSET MANAGEMENT","028","NAV","B","5,000","40.07","200.00","0.040"
"03/29/2012","ARSENAL ASSET MANAGEMENT","028","NAV","B","15,000","40.39","600.00","0.040"
"05/31/2012","ARSENAL ASSET MANAGEMENT","028","NSC","B","40,000","65.28","1,600.00","0.040"
"02/10/2012","ARSENAL ASSET MANAGEMENT","028","PAG","S","8,306","23.50","332.24","0.040"
"08/03/2012","ARSENAL ASSET MANAGEMENT","028","PCAR","B","10,000","39.89","400.00","0.040"
"01/30/2012","ARSENAL ASSET MANAGEMENT","028","PCP","S","5,000","164.14","200.00","0.040"
"08/13/2012","ARSENAL ASSET MANAGEMENT","028","PCP","SS","5,000","159.35","200.00","0.040"
"08/17/2012","ARSENAL ASSET MANAGEMENT","028","PCP","SS","10,000","161.83","400.00","0.040"
"09/21/2012","ARSENAL ASSET MANAGEMENT","028","PCP","SS","5,000","164.45","200.00","0.000"
"06/05/2012","ARSENAL ASSET MANAGEMENT","028","PEP","S","30,000","67.02","1,200.00","0.040"
"07/18/2012","ARSENAL ASSET MANAGEMENT","028","PH","B","20,000","75.84","800.00","0.040"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","PHG","SS","50,000","18.23","2,000.00","0.040"
"05/11/2012","ARSENAL ASSET MANAGEMENT","028","PKG","B","10,000","28.01","300.00","0.030"
"09/17/2012","ARSENAL ASSET MANAGEMENT","028","PNR","B","20,000","43.39","800.00","0.000"
"09/14/2012","ARSENAL ASSET MANAGEMENT","028","PNR","SS","35,000","43.53","1,400.00","0.000"
"06/08/2012","ARSENAL ASSET MANAGEMENT","028","PPG","B","5,000","102.05","200.00","0.040"
"10/22/2012","ARSENAL ASSET MANAGEMENT","028","PPG","B","5,000","117.73","200.00","0.000"
"09/11/2012","ARSENAL ASSET MANAGEMENT","028","PPG","S","5,000","116.19","200.00","0.000"
"02/23/2012","ARSENAL ASSET MANAGEMENT","028","PPG","SS","10,000","92.24","400.00","0.040"
"08/21/2012","ARSENAL ASSET MANAGEMENT","028","PPG","SS","10,000","108.81","400.00","0.040"
"10/24/2012","ARSENAL ASSET MANAGEMENT","028","PX","SS","10,000","103.80","400.00","0.000"
"02/21/2012","ARSENAL ASSET MANAGEMENT","028","RKT","B","5,000","68.83","200.00","0.040"
"11/29/2012","ARSENAL ASSET MANAGEMENT","028","ROK","SS","5,000","78.80","200.00","0.000"
"05/24/2012","ARSENAL ASSET MANAGEMENT","028","ROP","B","5,000","100.39","150.00","0.030"
"10/08/2012","ARSENAL ASSET MANAGEMENT","028","RPM","S","25,000","26.64","1,000.00","0.000"
"02/13/2012","ARSENAL ASSET MANAGEMENT","028","SHW","S","15,000","98.97","600.00","0.040"
"04/11/2012","ARSENAL ASSET MANAGEMENT","028","SHW","S","5,000","113.92","200.00","0.040"
"08/27/2012","ARSENAL ASSET MANAGEMENT","028","SPR","SS","10,000","24.99","400.00","0.000"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","SPW","B","5,000","70.67","200.00","0.040"
"09/20/2012","ARSENAL ASSET MANAGEMENT","028","SWFT","SS","40,000","8.31","1,600.00","0.000"
"10/15/2012","ARSENAL ASSET MANAGEMENT","028","SWK","B","15,000","71.09","600.00","0.000"
"09/19/2012","ARSENAL ASSET MANAGEMENT","028","TEX","B","10,000","24.73","400.00","0.000"
"06/04/2012","ARSENAL ASSET MANAGEMENT","028","TJX","B","10,000","40.90","400.00","0.040"
"06/18/2012","ARSENAL ASSET MANAGEMENT","028","TJX","S","20,000","42.56","800.00","0.040"
"05/04/2012","ARSENAL ASSET MANAGEMENT","028","TKR","B","5,000","52.47","150.00","0.030"
"06/08/2012","ARSENAL ASSET MANAGEMENT","028","TRN","SS","10,000","24.66","400.00","0.040"
"07/26/2012","ARSENAL ASSET MANAGEMENT","028","TRN","SS","8,401","26.60","336.04","0.040"
"09/21/2012","ARSENAL ASSET MANAGEMENT","028","UAL","SS","25,000","20.12","1,000.00","0.000"
"05/25/2012","ARSENAL ASSET MANAGEMENT","028","UNP","SS","15,000","112.18","450.00","0.030"
"02/13/2012","ARSENAL ASSET MANAGEMENT","028","UPS","SS","10,000","76.86","400.00","0.040"
"06/08/2012","ARSENAL ASSET MANAGEMENT","028","VAL","B","7,516","48.68","300.64","0.040"
"01/05/2012","ARSENAL ASSET MANAGEMENT","028","VC","S","10,000","50.01","400.00","0.040"
"08/17/2012","ARSENAL ASSET MANAGEMENT","028","WBC","B","5,000","58.01","200.00","0.040"
"08/20/2012","ARSENAL ASSET MANAGEMENT","028","WBC","S","10,000","57.75","400.00","0.040"
"10/08/2012","ARSENAL ASSET MANAGEMENT","028","WBC","S","5,000","59.71","200.00","0.000"
"09/19/2012","ARSENAL ASSET MANAGEMENT","028","WCC","B","5,000","62.60","200.00","0.000"
"06/07/2012","ARSENAL ASSET MANAGEMENT","028","WCC","S","15,000","57.89","600.00","0.040"
"09/05/2012","ARSENAL ASSET MANAGEMENT","028","WHR","S","5,000","75.55","200.00","0.000"
"05/25/2012","ARSENAL ASSET MANAGEMENT","028","WLK","B","20,000","56.05","600.00","0.030"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","WLK","SS","15,000","56.01","450.00","0.030"
"08/24/2012","ARSENAL ASSET MANAGEMENT","028","WSO","B","10,000","75.11","400.00","0.000"
"10/11/2012","ARSENAL ASSET MANAGEMENT","028","WSO","SS","10,000","69.62","400.00","0.000"
"05/15/2012","ARSENAL ASSET MANAGEMENT","028","WY","B","25,000","19.45","750.00","0.030"
"09/28/2012","ARSENAL ASSET MANAGEMENT","028","WY","B","30,000","26.50","1,200.00","0.000"
"09/21/2012","ARSENAL ASSET MANAGEMENT","028","WY","S","20,000","26.59","800.00","0.000"
"03/06/2012","BMO NESBITT BURNS       ","041","BZ","S","25,000","8.16","1,250.00","0.050"
"01/20/2012","BMO NESBITT BURNS       ","041","FOR","S","25,000","15.99","1,250.00","0.050"
"03/02/2012","BMO NESBITT BURNS       ","041","FOR","S","25,000","15.81","1,250.00","0.050"
"03/05/2012","BMO NESBITT BURNS       ","041","FOR","S","25,000","15.29","1,250.00","0.050"
"01/05/2012","BMO NESBITT BURNS       ","041","IP","S","30,000","30.52","1,500.00","0.050"
"02/16/2012","BMO NESBITT BURNS       ","041","IP","SS","30,400","33.06","1,520.00","0.050"
"02/07/2012","BMO NESBITT BURNS       ","041","LPX","B","25,000","8.31","1,250.00","0.050"
"03/06/2012","BMO NESBITT BURNS       ","041","LPX","S","24,000","7.91","1,200.00","0.050"
"03/06/2012","BMO NESBITT BURNS       ","041","MERC","S","20,200","7.78","1,010.00","0.050"
"02/13/2012","BMO NESBITT BURNS       ","041","MWV","B","25,000","30.05","1,250.00","0.050"
"03/07/2012","BMO NESBITT BURNS       ","041","MWV","S","25,000","30.48","1,250.00","0.050"
"01/05/2012","BMO NESBITT BURNS       ","041","RKT","B","15,000","59.05","750.00","0.050"
"02/21/2012","BMO NESBITT BURNS       ","041","RKT","S","15,000","68.11","750.00","0.050"
"03/07/2012","BMO NESBITT BURNS       ","041","RKT","S","15,000","70.62","750.00","0.050"
"02/02/2012","BMO NESBITT BURNS       ","041","TIN","SS","25,000","31.91","750.00","0.030"
"01/31/2012","BMO NESBITT BURNS       ","041","USG","B","25,000","12.82","1,250.00","0.050"
"01/19/2012","BMO NESBITT BURNS       ","041","USG","SS","25,000","14.42","1,250.00","0.050"
"01/31/2012","BMO NESBITT BURNS       ","041","WY","S","25,000","20.03","1,250.00","0.050"
"12/07/2012","BOW STREET LLC","044","CROX","B","20,000","13.75","800.00","0.000"
"10/01/2012","BOW STREET LLC","044","MLI","B","6,900","46.38","276.00","0.040"
"10/01/2012","BOW STREET LLC","044","WRC","B","10,000","51.30","400.00","0.040"
"04/05/2012","BOW STREET LLC","044","WSM","B","31,435","38.06","1,257.40","0.040"
"12/18/2012","BRIGADE CAPITAL MGMT    ","029","BYD","S","125,000","6.69","6,250.00","0.000"
"10/12/2012","BRIGADE CAPITAL MGMT    ","029","BYD","SS","50,000","6.63","1,500.00","0.000"
"10/16/2012","BRIGADE CAPITAL MGMT    ","029","BYD","SS","50,000","6.53","1,500.00","0.000"
"10/19/2012","BRIGADE CAPITAL MGMT    ","029","BYD","SS","25,000","6.45","750.00","0.000"
"11/01/2012","BRIGADE CAPITAL MGMT    ","029","BYD","SS","50,000","5.71","1,500.00","0.000"
"10/25/2012","BRIGADE CAPITAL MGMT    ","029","DAN","B","100,000","13.15","3,000.00","0.000"
"10/26/2012","BRIGADE CAPITAL MGMT    ","029","DAN","S","150,000","12.79","4,500.00","0.000"
"10/04/2012","BRIGADE CAPITAL MGMT    ","029","DYN","B","25,000","19.00","750.00","0.000"
"10/10/2012","BRIGADE CAPITAL MGMT    ","029","DYN","B","40,000","17.51","1,200.00","0.000"
"07/26/2012","BRIGADE CAPITAL MGMT    ","029","FNP","S","25,000","11.18","750.00","0.030"
"07/17/2012","BRIGADE CAPITAL MGMT    ","029","IWM","SS","100,000","79.72","3,000.00","0.030"
"01/04/2012","BRIGADE CAPITAL MGMT    ","029","JCP","SS","125,000","34.54","3,750.00","0.030"
"11/29/2012","BRIGADE CAPITAL MGMT    ","029","KSS","B","100,000","45.67","3,000.00","0.000"
