"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"09/13/2011","1798 CAP/LOMBARD ASSET      ","040","SE","C","20,000","25.25","1,000.00","0.050"
"01/14/2011","1798 CAP/LOMBARD ASSET      ","040","SPY","C","6,500","128.55","325.00","0.050"
"09/12/2011","1798 CAP/LOMBARD ASSET      ","040","SRE","C","22,000","50.10","1,100.00","0.050"
"05/02/2011","1798 CAP/LOMBARD ASSET      ","040","STRA","SS","5,000","122.36","250.00","0.050"
"01/20/2011","1798 CAP/LOMBARD ASSET      ","040","SWC","B","5,000","21.87","250.00","0.050"
"01/21/2011","1798 CAP/LOMBARD ASSET      ","040","SWC","B","5,000","21.43","250.00","0.050"
"02/01/2011","1798 CAP/LOMBARD ASSET      ","040","SWC","B","13,000","22.33","650.00","0.050"
"01/04/2011","1798 CAP/LOMBARD ASSET      ","040","SWC","S","10,000","20.49","500.00","0.050"
"05/04/2011","1798 CAP/LOMBARD ASSET      ","040","SWC","S","20,000","20.41","1,000.00","0.050"
"01/03/2011","1798 CAP/LOMBARD ASSET      ","040","TEN","B","5,000","42.34","250.00","0.050"
"01/14/2011","1798 CAP/LOMBARD ASSET      ","040","TKR","S","15,000","50.32","750.00","0.050"
"07/18/2011","1798 CAP/LOMBARD ASSET      ","040","TSO","C","104,900","23.18","5,245.00","0.050"
"01/13/2011","1798 CAP/LOMBARD ASSET      ","040","UNP","B","8,000","98.58","400.00","0.050"
"01/31/2011","1798 CAP/LOMBARD ASSET      ","040","UNP","B","13,000","94.51","650.00","0.050"
"02/16/2011","1798 CAP/LOMBARD ASSET      ","040","UNP","S","10,000","97.96","500.00","0.050"
"05/13/2011","1798 CAP/LOMBARD ASSET      ","040","UPS","B","50,000","74.37","2,500.00","0.050"
"06/22/2011","1798 CAP/LOMBARD ASSET      ","040","UPS","B","6,000","71.53","300.00","0.050"
"07/21/2011","1798 CAP/LOMBARD ASSET      ","040","UPS","B","10,000","74.43","500.00","0.050"
"09/12/2011","1798 CAP/LOMBARD ASSET      ","040","VC","S","10,000","43.80","500.00","0.050"
"07/18/2011","1798 CAP/LOMBARD ASSET      ","040","VLO","C","109,650","25.06","5,482.50","0.050"
"05/02/2011","1798 CAP/LOMBARD ASSET      ","040","WFMI","S","10,000","59.40","500.00","0.050"
"05/02/2011","1798 CAP/LOMBARD ASSET      ","040","WMT","SS","25,000","54.80","1,250.00","0.050"
"04/12/2011","1798 CAP/LOMBARD ASSET      ","040","XLE","C","10,000","76.84","500.00","0.050"
"07/14/2011","1798 CAP/LOMBARD ASSET      ","040","YUM","B","25,000","56.50","1,250.00","0.050"
"04/14/2011","ADAGE CAPITAL MGMT      ","030","AEO","S","150,800","15.62","4,524.00","0.030"
"01/18/2011","ADAGE CAPITAL MGMT      ","030","ANF","S","162,400","50.71","4,872.00","0.030"
"04/29/2011","ADAGE CAPITAL MGMT      ","030","ANF","S","120,800","70.90","3,624.00","0.030"
"05/26/2011","ADAGE CAPITAL MGMT      ","030","ANN","S","140,000","28.23","4,200.00","0.030"
"05/05/2011","ADAGE CAPITAL MGMT      ","030","AOS","S","70,000","42.06","2,100.00","0.030"
"05/16/2011","ADAGE CAPITAL MGMT      ","030","AOS","S","11,120","41.00","333.60","0.030"
"05/17/2011","ADAGE CAPITAL MGMT      ","030","AOS","S","1,399","40.84","41.97","0.030"
"05/18/2011","ADAGE CAPITAL MGMT      ","030","AOS","S","52,754","40.87","1,582.62","0.030"
"05/19/2011","ADAGE CAPITAL MGMT      ","030","AOS","S","200","41.00","6.00","0.030"
"10/21/2011","ADAGE CAPITAL MGMT      ","030","AOS","SS","40,000","33.54","1,200.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","AZO","S","11,000","252.83","330.00","0.030"
"01/04/2011","ADAGE CAPITAL MGMT      ","030","COH","S","193,227","52.96","5,796.81","0.030"
"03/18/2011","ADAGE CAPITAL MGMT      ","030","COH","SS","40,000","49.54","1,200.00","0.030"
"05/26/2011","ADAGE CAPITAL MGMT      ","030","CRI","S","100,000","32.58","3,000.00","0.030"
"11/07/2011","ADAGE CAPITAL MGMT      ","030","GES","B","287,700","31.69","8,631.00","0.030"
"01/06/2011","ADAGE CAPITAL MGMT      ","030","GES","SS","55,654","44.85","1,669.62","0.030"
"10/06/2011","ADAGE CAPITAL MGMT      ","030","GPS","B","391,723","17.20","11,751.69","0.030"
"10/07/2011","ADAGE CAPITAL MGMT      ","030","GPS","B","84,277","17.46","2,528.31","0.030"
"01/24/2011","ADAGE CAPITAL MGMT      ","030","JCP","B","132,525","32.03","3,975.75","0.030"
"02/08/2011","ADAGE CAPITAL MGMT      ","030","JCP","B","303,940","34.76","9,118.20","0.030"
"03/01/2011","ADAGE CAPITAL MGMT      ","030","JCP","S","302,399","34.33","9,071.97","0.030"
"04/29/2011","ADAGE CAPITAL MGMT      ","030","JCP","S","74,736","38.57","2,242.08","0.030"
"11/02/2011","ADAGE CAPITAL MGMT      ","030","JCP","S","150,000","32.61","4,500.00","0.030"
"10/03/2011","ADAGE CAPITAL MGMT      ","030","JCP","SS","54,580","27.00","1,637.40","0.030"
"09/09/2011","ADAGE CAPITAL MGMT      ","030","JWN","SS","120,000","44.85","3,600.00","0.030"
"09/21/2011","ADAGE CAPITAL MGMT      ","030","JWN","SS","42,500","47.09","1,275.00","0.030"
"10/06/2011","ADAGE CAPITAL MGMT      ","030","KO","S","50,000","64.54","1,500.00","0.030"
"09/13/2011","ADAGE CAPITAL MGMT      ","030","KR","B","300,261","21.97","9,007.83","0.030"
"10/04/2011","ADAGE CAPITAL MGMT      ","030","LTD","B","194,000","38.51","5,820.00","0.030"
"11/03/2011","ADAGE CAPITAL MGMT      ","030","LTD","SS","150,000","41.62","4,500.00","0.030"
"02/14/2011","ADAGE CAPITAL MGMT      ","030","M","B","403,700","24.23","12,111.00","0.030"
"10/04/2011","ADAGE CAPITAL MGMT      ","030","M","S","182,327","25.45","5,469.81","0.030"
"11/04/2011","ADAGE CAPITAL MGMT      ","030","M","S","250,000","30.89","7,500.00","0.030"
"09/29/2011","ADAGE CAPITAL MGMT      ","030","NDN","B","25,000","18.40","750.00","0.030"
"09/30/2011","ADAGE CAPITAL MGMT      ","030","NDN","B","250,000","18.17","7,500.00","0.030"
"10/03/2011","ADAGE CAPITAL MGMT      ","030","NDN","B","200,000","18.43","6,000.00","0.030"
"10/04/2011","ADAGE CAPITAL MGMT      ","030","NDN","B","145,421","18.20","4,362.63","0.030"
"10/05/2011","ADAGE CAPITAL MGMT      ","030","NDN","B","54,579","18.64","1,637.37","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","OMX","B","50,000","17.01","1,500.00","0.030"
"01/06/2011","ADAGE CAPITAL MGMT      ","030","PLCE","B","50,000","45.56","1,500.00","0.030"
"10/26/2011","ADAGE CAPITAL MGMT      ","030","ROST","S","80,000","86.01","2,400.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","RSH","B","100,000","15.35","3,000.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","SHLD","B","60,000","78.69","1,800.00","0.030"
"09/13/2011","ADAGE CAPITAL MGMT      ","030","SKX","B","67,200","15.88","2,016.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","SPLS","S","200,000","22.71","6,000.00","0.030"
"09/13/2011","ADAGE CAPITAL MGMT      ","030","TGT","B","158,000","50.93","4,740.00","0.030"
"10/06/2011","ADAGE CAPITAL MGMT      ","030","TGT","B","277,082","51.75","8,312.46","0.030"
"10/12/2011","ADAGE CAPITAL MGMT      ","030","TGT","B","108,355","53.32","3,250.65","0.030"
"01/04/2011","ADAGE CAPITAL MGMT      ","030","TGT","S","250,000","59.95","7,500.00","0.030"
"01/05/2011","ADAGE CAPITAL MGMT      ","030","TGT","S","250,000","58.89","7,500.00","0.030"
"09/23/2011","ADAGE CAPITAL MGMT      ","030","TGT","S","275,640","49.32","8,269.20","0.030"
"09/28/2011","ADAGE CAPITAL MGMT      ","030","TGT","S","43,783","50.98","1,313.49","0.030"
"11/01/2011","ADAGE CAPITAL MGMT      ","030","TGT","S","200,000","52.47","6,000.00","0.030"
"01/25/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","450,000","48.04","13,500.00","0.030"
"01/26/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","83,848","48.44","2,515.44","0.030"
"01/27/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","264,558","48.54","7,936.74","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","240,894","48.38","7,226.82","0.030"
"04/29/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","250,000","53.64","7,500.00","0.030"
"10/26/2011","ADAGE CAPITAL MGMT      ","030","TJX","B","200,000","58.15","6,000.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","TSCO","SS","125,000","51.26","3,750.00","0.030"
"01/31/2011","ADAGE CAPITAL MGMT      ","030","UA","S","132,121","59.92","3,963.63","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","WMT","B","150,000","57.82","4,500.00","0.030"
"09/09/2011","ADAGE CAPITAL MGMT      ","030","WMT","B","150,000","51.37","4,500.00","0.030"
"10/04/2011","ADAGE CAPITAL MGMT      ","030","WMT","B","300,000","52.04","9,000.00","0.030"
"05/02/2011","ADAGE CAPITAL MGMT      ","030","WRC","B","59,246","64.60","1,777.38","0.030"
"10/26/2011","ADAGE CAPITAL MGMT      ","030","WRC","S","900","46.75","27.00","0.030"
"01/28/2011","ADAGE CAPITAL MGMT      ","030","WSM","B","25,000","32.74","750.00","0.030"
"04/01/2011","ADAGE CAPITAL MGMT      ","030","WSM","SS","100,000","41.73","3,000.00","0.030"
"05/05/2011","BURL CAPITAL LLC","029","COL","SS","10,000","62.80","400.00","0.040"
"06/08/2011","BURL CAPITAL LLC","029","IPG","B","35,000","11.20","1,400.00","0.040"
"06/14/2011","BURL CAPITAL LLC","029","MDT","B","30,000","38.39","1,200.00","0.040"
"05/03/2011","BURL CAPITAL LLC","029","MTW","B","30,000","20.85","1,200.00","0.040"
"04/14/2011","BURL CAPITAL LLC","029","MWV","B","10,000","31.13","400.00","0.040"
"04/15/2011","BURL CAPITAL LLC","029","MWV","B","11,000","31.51","440.00","0.040"
"04/14/2011","BURL CAPITAL LLC","029","PKG","SS","10,000","27.74","400.00","0.040"
"04/15/2011","BURL CAPITAL LLC","029","PKG","SS","12,000","28.16","480.00","0.040"
"06/29/2011","BURL CAPITAL LLC","029","SYY","B","40,000","31.04","1,600.00","0.040"
"05/05/2011","BURL CAPITAL LLC","029","ZBRA","B","5,000","41.64","200.00","0.040"
"12/01/2011","CAPITAL GROWTH MGMT.    ","241","BAC","B","800,000","5.40","16,000.00","0.020"
"06/15/2011","CAPITAL GROWTH MGMT.    ","241","BHI","S","6,500","69.91","325.00","0.050"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","BIDU","S","10,000","143.10","500.00","0.050"
"03/01/2011","CAPITAL GROWTH MGMT.    ","241","CBS","B","400,000","23.58","20,000.00","0.050"
"01/06/2011","CAPITAL GROWTH MGMT.    ","241","CMI","B","64,700","112.62","3,235.00","0.050"
"11/01/2011","CAPITAL GROWTH MGMT.    ","241","CMI","S","70,000","94.79","3,500.00","0.050"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","DAL","B","330,000","7.34","9,900.00","0.030"
"06/02/2011","CAPITAL GROWTH MGMT.    ","241","DAL","S","700,000","9.75","21,000.00","0.030"
"08/02/2011","CAPITAL GROWTH MGMT.    ","241","EMC","S","550,000","25.30","22,000.00","0.040"
"07/07/2011","CAPITAL GROWTH MGMT.    ","241","F","S","700,000","14.00","14,000.00","0.020"
"07/08/2011","CAPITAL GROWTH MGMT.    ","241","F","S","200,000","13.82","4,000.00","0.020"
"04/07/2011","CAPITAL GROWTH MGMT.    ","241","FCX","B","200,000","57.11","6,000.00","0.030"
"06/15/2011","CAPITAL GROWTH MGMT.    ","241","FCX","S","6,000","48.38","300.00","0.050"
"01/06/2011","CAPITAL GROWTH MGMT.    ","241","GM","B","5,500","38.97","165.00","0.030"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","HAL","S","30,000","38.65","1,500.00","0.050"
"04/04/2011","CAPITAL GROWTH MGMT.    ","241","LUV","S","250,000","12.34","10,000.00","0.040"
"10/06/2011","CAPITAL GROWTH MGMT.    ","241","MA","S","130,000","313.34","6,500.00","0.050"
"04/04/2011","CAPITAL GROWTH MGMT.    ","241","MEE","B","100,000","70.81","5,000.00","0.050"
"10/05/2011","CAPITAL GROWTH MGMT.    ","241","MPC","B","300,000","30.60","12,000.00","0.040"
"11/01/2011","CAPITAL GROWTH MGMT.    ","241","MPC","B","300,000","36.04","12,000.00","0.040"
"01/11/2011","CAPITAL GROWTH MGMT.    ","241","MTL","B","100,000","33.49","5,000.00","0.050"
"12/01/2011","CAPITAL GROWTH MGMT.    ","241","NOV","S","100,000","71.87","5,000.00","0.050"
"11/01/2011","CAPITAL GROWTH MGMT.    ","241","PM","B","95,000","68.48","4,750.00","0.050"
"01/06/2011","CAPITAL GROWTH MGMT.    ","241","POT","B","30,000","169.18","1,500.00","0.050"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","RL","B","20,000","134.28","1,000.00","0.050"
"07/07/2011","CAPITAL GROWTH MGMT.    ","241","ROST","S","40,000","80.36","2,000.00","0.050"
"10/04/2011","CAPITAL GROWTH MGMT.    ","241","TCO","S","80,000","49.29","4,000.00","0.050"
"05/03/2011","CAPITAL GROWTH MGMT.    ","241","UNH","B","100,000","49.85","5,000.00","0.050"
"06/15/2011","CAPITAL GROWTH MGMT.    ","241","UNH","S","6,100","49.34","305.00","0.050"
"02/01/2011","CAPITAL GROWTH MGMT.    ","241","WDC","B","300,000","34.52","15,000.00","0.050"
"02/01/2011","CAPITAL GROWTH MGMT.    ","241","WHR","S","100,000","85.29","5,000.00","0.050"
"05/02/2011","CAPITAL GROWTH MGMT.    ","241","WLL","S","150,000","66.73","7,500.00","0.050"
"05/02/2011","CAPITAL GROWTH MGMT.    ","241","WLP","B","100,000","77.40","5,000.00","0.050"
"01/10/2011","CAPITAL GROWTH MGMT.    ","241","WLT","S","190,000","132.22","9,500.00","0.050"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","WLT","S","130,000","83.36","6,500.00","0.050"
"09/12/2011","CAPITAL GROWTH MGMT.    ","241","WYNN","B","60,000","151.63","3,000.00","0.050"
"03/17/2011","CATAPULT                ","040","AA","B","25,000","16.09","1,000.00","0.040"
"03/29/2011","CATAPULT                ","040","AA","B","10,000","17.52","400.00","0.040"
"03/28/2011","CATAPULT                ","040","AA","S","15,000","17.31","600.00","0.040"
"03/03/2011","CATAPULT                ","040","ABD","B","2,300","8.85","92.00","0.040"
"12/23/2011","CATAPULT                ","040","ABD","B","1,245","9.81","49.80","0.040"
"06/07/2011","CATAPULT                ","040","ABH","SS","5,000","23.35","200.00","0.040"
"06/15/2011","CATAPULT                ","040","ABH","SS","10,000","22.27","400.00","0.040"
"09/26/2011","CATAPULT                ","040","ACI","B","25,000","15.72","1,000.00","0.040"
"03/10/2011","CATAPULT                ","040","AGCO","S","10,000","51.66","400.00","0.040"
"07/28/2011","CATAPULT                ","040","AGCO","SS","4,508","47.84","180.32","0.040"
"06/10/2011","CATAPULT                ","040","AKS","B","25,000","15.12","1,000.00","0.040"
"10/20/2011","CATAPULT                ","040","ALB","B","5,000","45.56","200.00","0.040"
"01/04/2011","CATAPULT                ","040","AMTD","SS","5,000","18.60","200.00","0.040"
"02/28/2011","CATAPULT                ","040","AMTD","SS","10,000","21.81","400.00","0.040"
"12/23/2011","CATAPULT                ","040","ANF","B","325","48.92","13.00","0.040"
"07/28/2011","CATAPULT                ","040","AOS","S","4,400","42.23","176.00","0.040"
"03/14/2011","CATAPULT                ","040","APH","B","8,776","56.02","351.04","0.040"
"12/23/2011","CATAPULT                ","040","ARG","B","615","79.74","24.60","0.040"
"07/28/2011","CATAPULT                ","040","ARII","S","6,531","23.34","261.24","0.040"
"05/24/2011","CATAPULT                ","040","ASH","S","15,000","59.66","600.00","0.040"
"06/01/2011","CATAPULT                ","040","ASH","S","15,000","67.23","600.00","0.040"
"06/07/2011","CATAPULT                ","040","ASH","S","5,000","62.55","200.00","0.040"
"06/16/2011","CATAPULT                ","040","ASH","S","5,000","60.01","200.00","0.040"
"07/28/2011","CATAPULT                ","040","ASH","S","2,540","63.26","101.60","0.040"
"12/08/2011","CATAPULT                ","040","ATI","B","224","47.53","8.96","0.040"
"12/23/2011","CATAPULT                ","040","ATI","B","436","47.98","17.44","0.040"
"11/09/2011","CATAPULT                ","040","ATI","S","15,000","46.51","600.00","0.040"
"10/06/2011","CATAPULT                ","040","AVY","SS","5,000","26.29","200.00","0.040"
"02/28/2011","CATAPULT                ","040","AWI","B","4,000","42.24","160.00","0.040"
"12/13/2011","CATAPULT                ","040","AWI","B","1,732","42.69","69.28","0.040"
"07/28/2011","CATAPULT                ","040","AWI","S","7,707","40.39","308.28","0.040"
"08/11/2011","CATAPULT                ","040","AXL","SS","15,400","9.29","616.00","0.040"
"12/13/2011","CATAPULT                ","040","BA","B","1,176","72.18","47.04","0.040"
"12/23/2011","CATAPULT                ","040","BA","B","265","73.76","10.60","0.040"
"01/18/2011","CATAPULT                ","040","BAH","SS","4,753","18.25","190.12","0.040"
"07/28/2011","CATAPULT                ","040","BC","S","10,400","22.56","416.00","0.040"
"07/28/2011","CATAPULT                ","040","BECN","S","14,040","21.33","561.60","0.040"
"01/18/2011","CATAPULT                ","040","BEN","B","5,000","120.33","200.00","0.040"
"06/09/2011","CATAPULT                ","040","C","S","5,000","37.43","200.00","0.040"
"12/23/2011","CATAPULT                ","040","CAS","B","1,260","9.34","50.40","0.040"
"03/09/2011","CATAPULT                ","040","CAT","S","5,000","102.66","200.00","0.040"
"12/22/2011","CATAPULT                ","040","CAT","S","5,000","91.48","200.00","0.040"
"04/04/2011","CATAPULT                ","040","CAT","SS","5,000","112.82","200.00","0.040"
"04/05/2011","CATAPULT                ","040","CAT","SS","5,000","112.77","200.00","0.040"
"04/12/2011","CATAPULT                ","040","CBE","B","10,000","67.01","400.00","0.040"
"12/23/2011","CATAPULT                ","040","CBE","B","622","54.70","24.88","0.040"
"01/28/2011","CATAPULT                ","040","CBOU","S","40,000","9.39","1,600.00","0.040"
"07/28/2011","CATAPULT                ","040","CBT","S","7,600","40.02","304.00","0.040"
"03/28/2011","CATAPULT                ","040","CCK","SS","10,000","38.69","400.00","0.040"
"04/12/2011","CATAPULT                ","040","CCK","SS","5,000","37.93","200.00","0.040"
"06/21/2011","CATAPULT                ","040","CCK","SS","15,000","37.32","600.00","0.040"
"08/01/2011","CATAPULT                ","040","CE","B","10,000","55.90","400.00","0.040"
"05/24/2011","CATAPULT                ","040","CE","SS","10,000","48.13","400.00","0.040"
"10/26/2011","CATAPULT                ","040","CE","SS","5,000","41.36","200.00","0.040"
"11/01/2011","CATAPULT                ","040","CHK","B","25,000","26.80","1,000.00","0.040"
"09/23/2011","CATAPULT                ","040","CHK","S","5,550","26.27","222.00","0.040"
"09/23/2011","CATAPULT                ","040","CHK","SS","19,450","26.27","778.00","0.040"
"10/05/2011","CATAPULT                ","040","CHK","SS","25,000","24.98","1,000.00","0.040"
"04/28/2011","CATAPULT                ","040","CLD","S","25,000","19.88","1,000.00","0.040"
"05/27/2011","CATAPULT                ","040","CMA","S","5,000","35.75","200.00","0.040"
"12/23/2011","CATAPULT                ","040","CMG","B","145","332.65","5.80","0.040"
"07/28/2011","CATAPULT                ","040","CMI","S","2,306","108.14","92.24","0.040"
"10/07/2011","CATAPULT                ","040","COP","S","20,172","64.47","806.88","0.040"
"10/07/2011","CATAPULT                ","040","COP","SS","4,828","64.46","193.12","0.040"
"12/08/2011","CATAPULT                ","040","CPO","B","416","50.27","16.64","0.040"
"12/23/2011","CATAPULT                ","040","CPO","B","429","52.65","17.16","0.040"
"10/06/2011","CATAPULT                ","040","CPX","B","9,100","20.59","364.00","0.040"
"10/03/2011","CATAPULT                ","040","CRK","B","50,000","14.34","2,000.00","0.040"
"12/13/2011","CATAPULT                ","040","CRS","B","590","50.56","23.60","0.040"
"07/27/2011","CATAPULT                ","040","CSL","B","15,000","44.12","600.00","0.040"
"12/08/2011","CATAPULT                ","040","CSL","B","392","42.56","15.68","0.040"
"01/03/2011","CATAPULT                ","040","CVA","B","50,000","17.37","2,000.00","0.040"
"04/13/2011","CATAPULT                ","040","DD","S","10,000","53.22","400.00","0.040"
"06/24/2011","CATAPULT                ","040","DD","SS","25,000","50.97","1,000.00","0.040"
"05/18/2011","CATAPULT                ","040","DE","B","5,000","86.57","200.00","0.040"
"05/26/2011","CATAPULT                ","040","DHR","S","10,000","53.39","400.00","0.040"
"06/01/2011","CATAPULT                ","040","DHR","SS","5,000","53.22","200.00","0.040"
"07/22/2011","CATAPULT                ","040","DHR","SS","5,000","52.02","200.00","0.040"
"03/11/2011","CATAPULT                ","040","DIS","B","25,000","42.59","1,000.00","0.040"
"12/23/2011","CATAPULT                ","040","DNKN","B","2,558","24.61","102.32","0.040"
"04/13/2011","CATAPULT                ","040","DOW","SS","10,000","36.40","400.00","0.040"
"10/10/2011","CATAPULT                ","040","DVN","B","25,000","58.25","1,000.00","0.040"
"01/31/2011","CATAPULT                ","040","DY","B","60,000","16.17","2,400.00","0.040"
"10/21/2011","CATAPULT                ","040","ECA","B","25,000","20.84","1,000.00","0.040"
"12/23/2011","CATAPULT                ","040","ECHO","B","880","16.80","35.20","0.040"
"06/09/2011","CATAPULT                ","040","ECL","SS","10,000","54.50","400.00","0.040"
"12/22/2011","CATAPULT                ","040","ECL","SS","5,000","55.96","200.00","0.040"
"01/07/2011","CATAPULT                ","040","EMN","B","5,000","87.61","200.00","0.040"
"02/28/2011","CATAPULT                ","040","EMN","B","20,000","92.98","800.00","0.040"
"05/06/2011","CATAPULT                ","040","EMN","B","5,000","103.80","200.00","0.040"
"03/18/2011","CATAPULT                ","040","EMR","S","12,100","57.50","484.00","0.040"
"03/18/2011","CATAPULT                ","040","EMR","SS","2,900","57.52","116.00","0.040"
"12/22/2011","CATAPULT                ","040","EMR","SS","5,000","45.96","200.00","0.040"
"10/13/2011","CATAPULT                ","040","EQT","B","13,000","59.99","520.00","0.040"
"03/08/2011","CATAPULT                ","040","ETN","SS","15,000","53.82","600.00","0.040"
"12/05/2011","CATAPULT                ","040","EXXI","B","25,000","32.17","1,000.00","0.040"
"03/04/2011","CATAPULT                ","040","F","B","181,000","14.43","7,240.00","0.040"
"02/28/2011","CATAPULT                ","040","F","SS","94,300","14.92","3,772.00","0.040"
"12/23/2011","CATAPULT                ","040","FCN","B","615","43.59","24.60","0.040"
"12/23/2011","CATAPULT                ","040","FDO","B","540","58.73","21.60","0.040"
"09/21/2011","CATAPULT                ","040","FDX","B","4,520","73.93","180.80","0.040"
"03/01/2011","CATAPULT                ","040","FDX","S","7,000","88.71","280.00","0.040"
"01/18/2011","CATAPULT                ","040","FLIR","SS","5,904","29.71","236.16","0.040"
"12/08/2011","CATAPULT                ","040","FLS","B","68","100.72","2.72","0.040"
"12/13/2011","CATAPULT                ","040","FLS","B","582","101.79","23.28","0.040"
"12/23/2011","CATAPULT                ","040","FLS","B","269","101.41","10.76","0.040"
"03/18/2011","CATAPULT                ","040","FMC","B","5,000","77.24","200.00","0.040"
"12/23/2011","CATAPULT                ","040","FMC","B","410","86.85","16.40","0.040"
"10/03/2011","CATAPULT                ","040","FTI","B","43,000","36.16","1,720.00","0.040"
"01/27/2011","CATAPULT                ","040","FTI","SS","11,000","93.64","440.00","0.040"
"01/10/2011","CATAPULT                ","040","FTO","S","25,000","18.43","1,000.00","0.040"
"05/06/2011","CATAPULT                ","040","FUL","B","10,000","21.47","400.00","0.040"
"05/25/2011","CATAPULT                ","040","FUL","B","5,000","21.35","200.00","0.040"
"12/22/2011","CATAPULT                ","040","FUL","SS","5,000","22.77","200.00","0.040"
