"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"03/29/2012","ADAGE CAPITAL MGMT      ","030","FDO","B","195,156","58.48","5,854.68","0.030"
"05/01/2012","ADAGE CAPITAL MGMT      ","030","FDO","S","26,472","67.72","794.16","0.030"
"09/28/2012","ADAGE CAPITAL MGMT      ","030","FHN","SS","265,000","9.68","7,950.00","0.030"
"09/28/2012","ADAGE CAPITAL MGMT      ","030","FL","SS","300,000","35.48","9,000.00","0.030"
"11/15/2012","ADAGE CAPITAL MGMT      ","030","FNP","B","100,000","11.13","3,000.00","0.030"
"11/16/2012","ADAGE CAPITAL MGMT      ","030","FNP","B","101,800","11.08","3,054.00","0.030"
"10/11/2012","ADAGE CAPITAL MGMT      ","030","GME","B","100,000","23.75","3,000.00","0.030"
"05/22/2012","ADAGE CAPITAL MGMT      ","030","GPS","B","300,000","26.83","9,000.00","0.030"
"05/18/2012","ADAGE CAPITAL MGMT      ","030","GPS","S","228,161","25.53","6,844.83","0.030"
"11/27/2012","ADAGE CAPITAL MGMT      ","030","HUBB","B","33,904","83.72","1,017.12","0.030"
"05/16/2012","ADAGE CAPITAL MGMT      ","030","JCP","S","100,000","28.26","3,000.00","0.030"
"09/28/2012","ADAGE CAPITAL MGMT      ","030","KEY","B","293,500","8.75","8,805.00","0.030"
"05/14/2012","ADAGE CAPITAL MGMT      ","030","KFT","B","40,000","39.24","1,200.00","0.030"
"10/16/2012","ADAGE CAPITAL MGMT      ","030","KO","B","60,000","37.73","1,800.00","0.030"
"03/08/2012","ADAGE CAPITAL MGMT      ","030","KSS","B","70,000","48.74","2,100.00","0.030"
"03/12/2012","ADAGE CAPITAL MGMT      ","030","KSS","B","61,716","50.57","1,851.48","0.030"
"05/10/2012","ADAGE CAPITAL MGMT      ","030","KSS","S","129,936","49.06","3,898.08","0.030"
"03/14/2012","ADAGE CAPITAL MGMT      ","030","LTD","SS","70,000","47.06","2,100.00","0.030"
"10/25/2012","ADAGE CAPITAL MGMT      ","030","LULU","B","120,000","67.68","3,600.00","0.030"
"05/18/2012","ADAGE CAPITAL MGMT      ","030","M","B","150,000","35.72","4,500.00","0.030"
"10/12/2012","ADAGE CAPITAL MGMT      ","030","M","B","70,700","39.18","2,121.00","0.030"
"05/15/2012","ADAGE CAPITAL MGMT      ","030","NWL","B","40,000","18.09","1,200.00","0.030"
"11/15/2012","ADAGE CAPITAL MGMT      ","030","PETM","S","75,000","67.79","2,250.00","0.030"
"05/02/2012","ADAGE CAPITAL MGMT      ","030","PH","SS","65,000","87.88","1,950.00","0.030"
"03/29/2012","ADAGE CAPITAL MGMT      ","030","PSS","S","450,000","20.08","13,500.00","0.030"
"10/25/2012","ADAGE CAPITAL MGMT      ","030","ROST","B","51,896","60.54","1,556.88","0.030"
"10/25/2012","ADAGE CAPITAL MGMT      ","030","SFD","B","60,000","20.56","1,800.00","0.000"
"10/11/2012","ADAGE CAPITAL MGMT      ","030","TIF","B","100,000","63.27","3,000.00","0.030"
"03/20/2012","ADAGE CAPITAL MGMT      ","030","TJX","B","104,730","38.01","3,141.90","0.030"
"11/12/2012","ADAGE CAPITAL MGMT      ","030","TJX","B","250,000","41.05","7,500.00","0.030"
"11/15/2012","ADAGE CAPITAL MGMT      ","030","TJX","B","364,000","41.86","10,920.00","0.030"
"03/15/2012","ADAGE CAPITAL MGMT      ","030","URBN","B","61,100","28.06","1,833.00","0.030"
"05/01/2012","ADAGE CAPITAL MGMT      ","030","URBN","B","100,000","28.93","3,000.00","0.030"
"05/22/2012","ADAGE CAPITAL MGMT      ","030","URBN","S","300,000","28.18","9,000.00","0.030"
"10/12/2012","ADAGE CAPITAL MGMT      ","030","WBC","B","50,600","56.59","1,518.00","0.030"
"10/10/2012","ADAGE CAPITAL MGMT      ","030","WSM","SS","194,103","45.99","5,823.09","0.030"
"05/24/2012","BURL CAPITAL LLC","029","ACM","B","20,000","16.50","800.00","0.040"
"05/24/2012","BURL CAPITAL LLC","029","MSCI","B","10,000","33.75","400.00","0.040"
"03/06/2012","CAPITAL GROWTH MGMT.    ","241","AAPL","S","4,000","532.20","160.00","0.040"
"08/01/2012","CAPITAL GROWTH MGMT.    ","241","AIV","B","100,000","27.48","5,000.00","0.050"
"10/01/2012","CAPITAL GROWTH MGMT.    ","241","AMT","S","20,000","71.06","1,000.00","0.050"
"06/06/2012","CAPITAL GROWTH MGMT.    ","241","BAC","B","1,000,000","7.61","20,000.00","0.020"
"10/01/2012","CAPITAL GROWTH MGMT.    ","241","BAC","B","200,000","9.06","4,000.00","0.020"
"03/01/2012","CAPITAL GROWTH MGMT.    ","241","BAC","S","200,000","8.13","4,000.00","0.020"
"04/02/2012","CAPITAL GROWTH MGMT.    ","241","BAC","S","1,000,000","9.48","20,000.00","0.020"
"03/08/2012","CAPITAL GROWTH MGMT.    ","241","BXP","S","20,000","101.96","1,000.00","0.050"
"06/06/2012","CAPITAL GROWTH MGMT.    ","241","CLR","B","30,000","72.22","1,500.00","0.050"
"05/01/2012","CAPITAL GROWTH MGMT.    ","241","CMI","S","380,000","112.35","19,000.00","0.050"
"07/09/2012","CAPITAL GROWTH MGMT.    ","241","DG","B","50,000","54.76","2,500.00","0.050"
"07/09/2012","CAPITAL GROWTH MGMT.    ","241","DISCA","S","40,000","51.96","2,000.00","0.050"
"07/09/2012","CAPITAL GROWTH MGMT.    ","241","DLR","S","40,000","77.01","2,000.00","0.050"
"02/01/2012","CAPITAL GROWTH MGMT.    ","241","F","S","150,000","12.31","3,000.00","0.020"
"09/04/2012","CAPITAL GROWTH MGMT.    ","241","FL","B","140,000","35.15","7,000.00","0.050"
"12/05/2012","CAPITAL GROWTH MGMT.    ","241","FL","B","50,000","35.44","2,500.00","0.000"
"11/01/2012","CAPITAL GROWTH MGMT.    ","241","GM","S","200,000","25.27","10,000.00","0.050"
"03/06/2012","CAPITAL GROWTH MGMT.    ","241","IP","B","45,000","35.03","1,800.00","0.040"
"03/07/2012","CAPITAL GROWTH MGMT.    ","241","NKE","B","70,000","107.94","3,500.00","0.050"
"03/06/2012","CAPITAL GROWTH MGMT.    ","241","NOV","B","20,000","77.61","1,000.00","0.050"
"08/03/2012","CAPITAL GROWTH MGMT.    ","241","NOV","B","70,000","75.09","3,500.00","0.050"
"02/01/2012","CAPITAL GROWTH MGMT.    ","241","OXY","S","350,000","99.47","17,500.00","0.050"
"01/11/2012","CAPITAL GROWTH MGMT.    ","241","PCLN","S","103,000","479.91","5,150.00","0.050"
"10/01/2012","CAPITAL GROWTH MGMT.    ","241","PII","S","20,000","80.95","1,000.00","0.050"
"01/18/2012","CAPITAL GROWTH MGMT.    ","241","PM","S","300,000","74.19","15,000.00","0.050"
"03/01/2012","CAPITAL GROWTH MGMT.    ","241","PM","S","30,000","83.01","1,500.00","0.050"
"03/06/2012","CAPITAL GROWTH MGMT.    ","241","PM","S","20,000","84.19","1,000.00","0.050"
"09/05/2012","CAPITAL GROWTH MGMT.    ","241","PRU","S","50,000","54.56","2,500.00","0.050"
"10/01/2012","CAPITAL GROWTH MGMT.    ","241","RDN","S","150,000","4.35","4,500.00","0.000"
"12/05/2012","CAPITAL GROWTH MGMT.    ","241","SHW","S","30,000","149.47","1,500.00","0.050"
"08/03/2012","CAPITAL GROWTH MGMT.    ","241","SU","B","60,000","31.37","2,400.00","0.040"
"07/09/2012","CAPITAL GROWTH MGMT.    ","241","TCO","B","20,000","78.91","1,000.00","0.050"
"07/09/2012","CAPITAL GROWTH MGMT.    ","241","TKR","S","40,000","43.89","2,000.00","0.050"
"03/08/2012","CAPITAL GROWTH MGMT.    ","241","UAL","S","150,000","19.60","6,000.00","0.040"
"12/06/2012","CAPITAL GROWTH MGMT.    ","241","WDC","B","120,000","36.26","6,000.00","0.050"
"03/13/2012","CATAPULT                ","040","ACI","SS","25,000","11.71","1,000.00","0.040"
"10/04/2012","CATAPULT                ","040","AF","B","10,000","10.00","400.00","0.000"
"03/27/2012","CATAPULT                ","040","AMTD","B","6,471","20.22","258.84","0.040"
"09/28/2012","CATAPULT                ","040","AMTD","S","17,389","15.19","695.56","0.000"
"10/02/2012","CATAPULT                ","040","AMTD","S","15,000","15.63","600.00","0.000"
"10/04/2012","CATAPULT                ","040","ANN","B","12,747","36.81","509.88","0.000"
"11/13/2012","CATAPULT                ","040","ARG","B","12,500","87.57","500.00","0.000"
"03/23/2012","CATAPULT                ","040","ARO","S","755","20.69","30.20","0.040"
"01/27/2012","CATAPULT                ","040","ATU","B","20,000","25.00","800.00","0.040"
"08/10/2012","CATAPULT                ","040","AZO","S","1,865","357.82","74.60","0.040"
"03/13/2012","CATAPULT                ","040","BA","B","781","74.23","31.24","0.040"
"03/06/2012","CATAPULT                ","040","BAC","B","12,000","7.72","480.00","0.040"
"03/15/2012","CATAPULT                ","040","BAC","B","4,600","9.08","184.00","0.040"
"09/28/2012","CATAPULT                ","040","BAC","B","52,000","8.91","2,080.00","0.000"
"10/02/2012","CATAPULT                ","040","BAC","B","30,000","8.92","1,200.00","0.000"
"10/03/2012","CATAPULT                ","040","BAC","B","20,000","8.96","800.00","0.040"
"09/27/2012","CATAPULT                ","040","BAC","SS","50,000","9.02","2,000.00","0.000"
"10/02/2012","CATAPULT                ","040","BAC","SS","31,000","9.09","1,240.00","0.000"
"02/21/2012","CATAPULT                ","040","BAS","B","25,000","19.96","1,000.00","0.040"
"02/24/2012","CATAPULT                ","040","BAS","B","25,000","20.79","1,000.00","0.040"
"04/04/2012","CATAPULT                ","040","BBBY","B","24,033","66.21","961.32","0.040"
"04/05/2012","CATAPULT                ","040","BBBY","B","6,331","69.82","253.24","0.040"
"05/21/2012","CATAPULT                ","040","BC","SS","22,150","21.45","886.00","0.040"
"08/01/2012","CATAPULT                ","040","BEAM","S","7,150","61.75","286.00","0.040"
"03/15/2012","CATAPULT                ","040","BEN","B","5,000","124.27","200.00","0.040"
"04/10/2012","CATAPULT                ","040","BKE","SS","16,348","45.57","653.92","0.040"
"01/23/2012","CATAPULT                ","040","BLL","SS","10,000","37.64","400.00","0.040"
"08/16/2012","CATAPULT                ","040","BYI","SS","12,830","43.84","513.20","0.040"
"03/20/2012","CATAPULT                ","040","C","S","11,350","38.20","454.00","0.040"
"04/24/2012","CATAPULT                ","040","CAKE","B","21,000","30.89","840.00","0.040"
"01/26/2012","CATAPULT                ","040","CBE","B","1,938","59.28","77.52","0.040"
"01/26/2012","CATAPULT                ","040","CBS","B","2,053","29.05","82.12","0.040"
"03/23/2012","CATAPULT                ","040","CBS","S","175","31.60","7.00","0.040"
"03/08/2012","CATAPULT                ","040","CBSH","B","9,316","38.37","372.64","0.040"
"02/29/2012","CATAPULT                ","040","CBT","B","10,000","40.66","400.00","0.040"
"01/09/2012","CATAPULT                ","040","CCK","SS","5,000","34.09","200.00","0.040"
"01/10/2012","CATAPULT                ","040","CCK","SS","5,000","33.97","200.00","0.040"
"01/25/2012","CATAPULT                ","040","CCL","SS","1,229","31.08","49.16","0.040"
"03/29/2012","CATAPULT                ","040","CE","SS","5,000","44.27","200.00","0.040"
"03/19/2012","CATAPULT                ","040","CHK","B","20,000","25.42","800.00","0.040"
"05/08/2012","CATAPULT                ","040","CHK","B","2,116","16.66","84.64","0.040"
"03/06/2012","CATAPULT                ","040","CMA","S","5,850","28.44","234.00","0.040"
"03/07/2012","CATAPULT                ","040","CMA","S","15,000","29.59","600.00","0.040"
"07/31/2012","CATAPULT                ","040","CNK","SS","9,450","23.29","378.00","0.040"
"03/06/2012","CATAPULT                ","040","COF","S","1,000","48.72","40.00","0.040"
"03/22/2012","CATAPULT                ","040","COF","S","1,050","54.67","42.00","0.040"
"05/07/2012","CATAPULT                ","040","CPB","B","20,000","34.10","800.00","0.040"
"03/13/2012","CATAPULT                ","040","CRS","B","162","51.63","6.48","0.040"
"02/08/2012","CATAPULT                ","040","CVI","S","25,000","27.15","1,000.00","0.040"
"03/29/2012","CATAPULT                ","040","DD","B","8,729","52.52","349.16","0.040"
"01/17/2012","CATAPULT                ","040","DD","SS","5,000","48.70","200.00","0.040"
"11/29/2012","CATAPULT                ","040","DD","SS","18,000","43.53","720.00","0.000"
"03/06/2012","CATAPULT                ","040","DFS","B","35,000","29.82","1,400.00","0.040"
"04/05/2012","CATAPULT                ","040","DFS","B","10,000","32.99","400.00","0.040"
"02/16/2012","CATAPULT                ","040","DG","B","1,175","42.02","47.00","0.040"
"03/23/2012","CATAPULT                ","040","DIS","B","2,278","43.07","91.12","0.040"
"02/16/2012","CATAPULT                ","040","DKS","B","1,606","45.04","64.24","0.040"
"03/23/2012","CATAPULT                ","040","DKS","S","949","48.71","37.96","0.040"
"08/13/2012","CATAPULT                ","040","DKS","S","3,885","50.27","155.40","0.040"
"06/13/2012","CATAPULT                ","040","DPS","B","39,096","43.07","1,563.84","0.040"
"02/16/2012","CATAPULT                ","040","DPZ","B","5,266","32.91","210.64","0.040"
"01/25/2012","CATAPULT                ","040","DRI","SS","1,198","46.70","47.92","0.040"
"08/10/2012","CATAPULT                ","040","DRI","SS","12,000","52.50","480.00","0.040"
"06/05/2012","CATAPULT                ","040","DRQ","B","13,080","59.63","523.20","0.040"
"08/03/2012","CATAPULT                ","040","DSW","SS","7,500","58.90","300.00","0.040"
"02/17/2012","CATAPULT                ","040","DVN","SS","25,000","74.93","1,000.00","0.040"
"04/09/2012","CATAPULT                ","040","EAT","B","13,300","27.17","532.00","0.040"
"08/03/2012","CATAPULT                ","040","EAT","B","13,000","33.24","520.00","0.040"
"05/08/2012","CATAPULT                ","040","ECA","B","2,581","20.93","103.24","0.040"
"02/28/2012","CATAPULT                ","040","ECL","SS","5,000","61.60","200.00","0.040"
"02/29/2012","CATAPULT                ","040","EMN","S","10,000","54.37","400.00","0.040"
"09/28/2012","CATAPULT                ","040","ETFC","B","10,000","8.58","400.00","0.000"
"10/03/2012","CATAPULT                ","040","ETFC","B","16,952","8.98","678.08","0.040"
"03/08/2012","CATAPULT                ","040","ETFC","S","5,000","9.70","200.00","0.040"
"03/23/2012","CATAPULT                ","040","ETH","B","2,270","25.36","90.80","0.040"
"03/15/2012","CATAPULT                ","040","EV","B","2,500","28.88","100.00","0.040"
"11/15/2012","CATAPULT                ","040","EXP","S","9,992","50.83","399.68","0.000"
"03/13/2012","CATAPULT                ","040","EXPD","B","498","44.70","19.92","0.040"
"05/23/2012","CATAPULT                ","040","EXPE","B","16,956","45.30","678.24","0.040"
"02/16/2012","CATAPULT                ","040","FDO","B","1,388","55.18","55.52","0.040"
"03/08/2012","CATAPULT                ","040","FHN","B","18,500","9.66","740.00","0.040"
"03/06/2012","CATAPULT                ","040","FHN","S","17,196","9.16","687.84","0.040"
"03/08/2012","CATAPULT                ","040","FHN","S","12,060","9.57","482.40","0.040"
"03/07/2012","CATAPULT                ","040","FITB","B","12,900","13.06","516.00","0.040"
"04/27/2012","CATAPULT                ","040","FL","B","29,120","31.24","1,164.80","0.040"
"08/14/2012","CATAPULT                ","040","FL","S","13,000","34.49","520.00","0.040"
"01/25/2012","CATAPULT                ","040","FOSL","SS","351","94.01","14.04","0.040"
"03/06/2012","CATAPULT                ","040","FRC","B","5,000","29.72","200.00","0.040"
"03/07/2012","CATAPULT                ","040","FRC","B","2,000","29.81","80.00","0.040"
"03/08/2012","CATAPULT                ","040","FRC","B","7,000","30.10","280.00","0.040"
"01/19/2012","CATAPULT                ","040","FTI","B","25,000","53.80","1,000.00","0.040"
"07/30/2012","CATAPULT                ","040","GES","S","17,854","30.51","714.16","0.040"
"05/08/2012","CATAPULT                ","040","GWW","B","351","202.40","14.04","0.040"
"03/23/2012","CATAPULT                ","040","HBI","B","2,483","29.13","99.32","0.040"
"04/19/2012","CATAPULT                ","040","HBI","SS","8,249","27.01","329.96","0.040"
"01/03/2012","CATAPULT                ","040","HERO","SS","25,000","4.62","1,000.00","0.040"
"03/23/2012","CATAPULT                ","040","HOG","B","943","48.39","37.72","0.040"
"02/16/2012","CATAPULT                ","040","HSY","B","2,278","60.72","91.12","0.040"
"03/06/2012","CATAPULT                ","040","HSY","B","5,133","59.97","205.32","0.040"
"11/15/2012","CATAPULT                ","040","IFF","B","33,861","62.10","1,354.44","0.000"
"03/13/2012","CATAPULT                ","040","ITW","B","334","56.34","13.36","0.040"
"05/08/2012","CATAPULT                ","040","ITW","B","1,636","56.15","65.44","0.040"
"05/08/2012","CATAPULT                ","040","JCI","B","1,862","31.46","74.48","0.040"
"03/13/2012","CATAPULT                ","040","JEC","B","952","45.98","38.08","0.040"
"03/26/2012","CATAPULT                ","040","JPM","S","10,000","45.89","400.00","0.040"
"04/16/2012","CATAPULT                ","040","JWN","SS","14,682","55.24","587.28","0.040"
"03/23/2012","CATAPULT                ","040","KCG","SS","15,000","13.35","600.00","0.040"
"02/22/2012","CATAPULT                ","040","KEG","B","25,000","17.03","1,000.00","0.040"
"10/04/2012","CATAPULT                ","040","KEY","S","25,000","8.80","1,000.00","0.000"
"10/04/2012","CATAPULT                ","040","KEY","SS","50,000","8.84","2,000.00","0.000"
"08/10/2012","CATAPULT                ","040","KMT","SS","23,200","37.21","928.00","0.040"
"09/06/2012","CATAPULT                ","040","KO","B","34,000","38.15","1,360.00","0.000"
"10/04/2012","CATAPULT                ","040","KRE","S","10,000","28.91","400.00","0.000"
"07/31/2012","CATAPULT                ","040","KSS","B","18,149","50.21","725.96","0.040"
"03/30/2012","CATAPULT                ","040","KSU","B","10,292","71.97","411.68","0.040"
"03/13/2012","CATAPULT                ","040","LEA","B","584","45.23","23.36","0.040"
"03/23/2012","CATAPULT                ","040","LEG","B","6,015","22.39","240.60","0.040"
"07/31/2012","CATAPULT                ","040","LULU","B","9,880","57.25","395.20","0.040"
"06/12/2012","CATAPULT                ","040","LULU","S","12,250","62.53","490.00","0.040"
"04/13/2012","CATAPULT                ","040","LVS","SS","8,300","60.72","332.00","0.040"
"03/13/2012","CATAPULT                ","040","LYB","B","574","42.15","22.96","0.040"
"05/03/2012","CATAPULT                ","040","M","SS","24,500","41.24","980.00","0.040"
"03/23/2012","CATAPULT                ","040","MAN","B","1,713","45.49","68.52","0.040"
"07/30/2012","CATAPULT                ","040","MAR","SS","9,400","36.65","376.00","0.040"
"02/15/2012","CATAPULT                ","040","MAS","SS","10,000","11.30","400.00","0.040"
"08/01/2012","CATAPULT                ","040","MCD","B","7,000","89.82","280.00","0.040"
"04/13/2012","CATAPULT                ","040","MCD","SS","15,250","97.65","610.00","0.040"
"11/14/2012","CATAPULT                ","040","MLM","S","8,500","85.34","340.00","0.000"
"11/15/2012","CATAPULT                ","040","MLM","SS","6,898","82.57","275.92","0.000"
"01/10/2012","CATAPULT                ","040","MOS","SS","5,000","54.99","200.00","0.040"
"10/03/2012","CATAPULT                ","040","MS","B","60,000","17.12","2,400.00","0.040"
"10/09/2012","CATAPULT                ","040","MS","B","40,000","17.54","1,600.00","0.000"
"03/08/2012","CATAPULT                ","040","MTB","SS","200","80.37","8.00","0.040"
"02/07/2012","CATAPULT                ","040","MTW","B","5,571","15.82","222.84","0.040"
"04/13/2012","CATAPULT                ","040","MW","S","17,746","36.83","709.84","0.040"
"01/09/2012","CATAPULT                ","040","MWV","SS","5,000","29.32","200.00","0.040"
"01/17/2012","CATAPULT                ","040","MWV","SS","10,000","31.66","400.00","0.040"
"04/04/2012","CATAPULT                ","040","NDAQ","S","5,000","25.35","200.00","0.040"
"06/19/2012","CATAPULT                ","040","NDSN","B","17,612","53.64","704.48","0.040"
"05/15/2012","CATAPULT                ","040","OAS","SS","25,000","25.76","1,000.00","0.040"
"04/19/2012","CATAPULT                ","040","OMC","B","10,586","49.49","423.44","0.040"
"02/28/2012","CATAPULT                ","040","OMG","SS","10,000","29.37","400.00","0.040"
"05/08/2012","CATAPULT                ","040","PCAR","B","1,669","40.65","66.76","0.040"
"10/17/2012","CATAPULT                ","040","PENN","S","11,500","41.43","460.00","0.000"
"02/16/2012","CATAPULT                ","040","PEP","B","1,276","63.12","51.04","0.040"
"08/10/2012","CATAPULT                ","040","PH","B","23,000","82.89","920.00","0.040"
"05/21/2012","CATAPULT                ","040","PII","B","7,500","74.65","300.00","0.040"
"04/05/2012","CATAPULT                ","040","PIR","SS","28,075","18.18","1,123.00","0.040"
"02/07/2012","CATAPULT                ","040","PKG","B","9,368","28.94","374.72","0.040"
"02/22/2012","CATAPULT                ","040","PKG","B","5,000","28.91","200.00","0.040"
"02/07/2012","CATAPULT                ","040","PLL","B","3,835","62.50","153.40","0.040"
"03/15/2012","CATAPULT                ","040","PNC","S","5,000","62.47","200.00","0.040"
"01/17/2012","CATAPULT                ","040","PPG","SS","5,000","88.03","200.00","0.040"
"08/24/2012","CATAPULT                ","040","PVH","B","4,845","88.00","193.80","0.000"
"01/25/2012","CATAPULT                ","040","PVH","SS","502","77.44","20.08","0.040"
"02/16/2012","CATAPULT                ","040","RCL","B","1,112","30.57","44.48","0.040"
"04/20/2012","CATAPULT                ","040","RCL","B","27,500","28.51","1,100.00","0.040"
"03/23/2012","CATAPULT                ","040","RDEN","B","1,163","35.47","46.52","0.040"
"03/06/2012","CATAPULT                ","040","RF","B","10,500","5.72","420.00","0.040"
"03/08/2012","CATAPULT                ","040","RF","B","6,277","5.80","251.08","0.040"
"03/23/2012","CATAPULT                ","040","RF","B","5,000","6.42","200.00","0.040"
"02/16/2012","CATAPULT                ","040","RGC","B","4,902","13.50","196.08","0.040"
"03/23/2012","CATAPULT                ","040","RGC","B","571","14.08","22.84","0.040"
"07/27/2012","CATAPULT                ","040","RGC","S","13,000","13.76","520.00","0.040"
"03/06/2012","CATAPULT                ","040","RJF","B","5,000","34.18","200.00","0.040"
"02/06/2012","CATAPULT                ","040","RKT","SS","5,000","65.80","200.00","0.040"
