"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"07/12/2013","BALYASNY ASSET MGMT     ","044","DLTR","S","60,000","53.78","3,000.00","0.000"
"07/01/2013","BALYASNY ASSET MGMT     ","044","EAT","SS","25,000","40.07","1,250.00","0.000"
"07/25/2013","BALYASNY ASSET MGMT     ","044","FL","C","35,000","35.90","1,750.00","0.000"
"07/26/2013","BALYASNY ASSET MGMT     ","044","FL","SS","30,000","36.32","1,500.00","0.000"
"07/08/2013","BALYASNY ASSET MGMT     ","044","GT","B","199,679","16.13","9,983.95","0.000"
"07/16/2013","BALYASNY ASSET MGMT     ","044","JCP","B","50,000","17.69","2,500.00","0.000"
"07/25/2013","BALYASNY ASSET MGMT     ","044","KSS","C","75,000","53.36","3,750.00","0.000"
"07/11/2013","BALYASNY ASSET MGMT     ","044","LEA","B","25,000","64.75","1,250.00","0.000"
"07/11/2013","BALYASNY ASSET MGMT     ","044","TEX","SS","10,000","28.36","500.00","0.000"
"07/18/2013","BARON ASSET MGMT*       ","006","DWA","B","25,000","24.57","750.00","0.000"
"07/11/2013","BARROW HANLEY MEWHINNEY ","031","BAC","B","40,200","13.52","1,407.00","0.000"
"07/01/2013","BASSWOOD PARTNERS","267","BK","B","39,000","28.93","1,560.00","0.000"
"07/23/2013","BASSWOOD PARTNERS","267","BK","B","39,000","32.25","1,560.00","0.000"
"07/17/2013","BASSWOOD PARTNERS","267","CIT","B","15,200","48.50","608.00","0.000"
"07/23/2013","BASSWOOD PARTNERS","085","COL","B","20,000","70.68","800.00","0.000"
"07/25/2013","BASSWOOD PARTNERS","267","DAN","B","54,200","21.60","2,168.00","0.000"
"07/18/2013","BASSWOOD PARTNERS","267","JCI","S","5,600","40.28","224.00","0.000"
"07/18/2013","BASSWOOD PARTNERS","267","JCI","SS","3,200","40.15","128.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","ACE","B","1,220","95.51","48.80","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","ACN","B","830","75.13","33.20","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","AET","B","1,565","65.54","62.60","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","AIG","B","1,565","47.64","62.60","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","AKR","S","173","25.99","6.92","0.000"
"07/31/2013","BESSEMER INVESTMENT","085","AMGN","B","1,000","108.03","40.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","APD","B","410","100.52","16.40","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","APH","B","1,500","78.70","60.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","ARE","S","121","69.32","4.84","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","AVGO","B","2,475","38.07","99.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","AWK","B","2,595","43.54","103.80","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","AXP","S","640","74.66","25.60","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","BDN","S","404","14.13","16.16","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","C","B","1,660","53.18","66.40","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","COH","B","1,415","59.43","56.60","0.000"
"07/25/2013","BESSEMER INVESTMENT","085","COL","B","17,291","71.04","691.64","0.000"
"07/26/2013","BESSEMER INVESTMENT","085","COL","B","10,000","70.58","400.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","COP","B","1,165","66.09","46.60","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","CTL","B","1,650","35.96","66.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","CVS","B","1,470","61.97","58.80","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","DCT","S","1,080","7.71","43.20","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","DDR","S","560","17.19","22.40","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","DG","B","2,850","53.65","114.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","DLR","S","118","57.52","4.72","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","DRH","S","356","9.98","14.24","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","DTE","B","625","70.71","25.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","HCN","S","88","65.83","3.52","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","HCP","S","214","45.08","8.56","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","HPP","S","94","22.03","3.76","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","HR","S","245","26.84","9.80","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","IBM","B","615","196.02","24.60","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","IFF","B","1,460","80.04","58.40","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","ITW","B","865","72.42","34.60","0.000"
"07/01/2013","BESSEMER INVESTMENT","085","JNJ","S","1,200","87.28","48.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","KIM","S","405","22.65","16.20","0.000"
"07/16/2013","BESSEMER INVESTMENT","085","LOW","S","1,800","43.79","72.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","M","B","2,580","49.13","103.20","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","MRO","B","2,675","37.68","107.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","MSFT","B","7,690","32.00","307.60","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","NLSN","B","2,740","33.35","109.60","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","PCL","S","134","49.02","5.36","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","PFE","B","4,755","29.50","190.20","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","PPS","S","72","48.11","2.88","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","QCOM","B","1,800","62.53","72.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","REG","S","127","53.58","5.08","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","RKT","B","1,000","108.24","40.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","RYN","S","104","58.92","4.16","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","SBUX","B","1,700","69.24","68.00","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","SHO","S","263","13.01","10.52","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","SLG","S","90","92.07","3.60","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","SSS","S","107","69.88","4.28","0.000"
"07/24/2013","BESSEMER INVESTMENT","085","TEN","S","40,000","49.19","1,600.00","0.000"
"07/25/2013","BESSEMER INVESTMENT","085","TEN","S","77,700","48.82","3,108.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","TGT","B","1,480","73.26","59.20","0.000"
"07/29/2013","BESSEMER INVESTMENT","085","TLM","S","810","11.62","32.40","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","TMO","B","1,245","89.83","49.80","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","VIAB","B","1,775","73.73","71.00","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","WAG","B","2,295","51.24","91.80","0.000"
"07/23/2013","BESSEMER INVESTMENT","085","ZMH","B","1,840","84.36","73.60","0.000"
"07/25/2013","BLACKTHORN","047","BK","B","30,000","31.82","1,500.00","0.000"
"07/25/2013","BLACKTHORN","047","STT","B","10,000","69.29","500.00","0.000"
"07/29/2013","BNP PARIBAS SEC         ","040","ATVI","S","25,000","18.21","750.00","0.000"
"07/17/2013","BNP PARIBAS SEC         ","040","HLF","S","6,300","52.04","189.00","0.000"
"07/16/2013","BRIGADE CAPITAL MGMT    ","029","CWH","B","75,000","23.74","2,250.00","0.000"
"07/30/2013","BRIGADE CAPITAL MGMT    ","029","CX","S","50,000","11.25","1,500.00","0.000"
"07/15/2013","BRIGADE CAPITAL MGMT    ","029","SD","S","24,741","4.86","742.23","0.000"
"07/10/2013","BRIGADE CAPITAL MGMT    ","029","TWO","S","100,000","9.86","3,000.00","0.000"
"07/30/2013","BRIGADE CAPITAL MGMT    ","029","USG","S","75,000","24.91","2,250.00","0.000"
"07/16/2013","BRONSON POINT","036","BA","C","5,000","104.42","150.00","0.000"
"07/25/2013","BRONSON POINT","036","GM","B","50,000","36.91","1,500.00","0.000"
"07/26/2013","BRONSON POINT","036","GM","B","25,000","36.64","750.00","0.000"
"07/02/2013","BRONSON POINT","036","GM","S","50,000","34.51","1,500.00","0.000"
"07/24/2013","BRONSON POINT","036","GM","S","35,000","37.14","1,050.00","0.000"
"07/25/2013","BRONSON POINT","036","GT","B","50,000","16.76","1,500.00","0.000"
"07/26/2013","BRONSON POINT","036","GT","B","25,000","16.70","750.00","0.000"
"07/25/2013","BRONSON POINT","036","HAL","B","25,000","44.74","750.00","0.000"
"07/15/2013","BRONSON POINT","036","KMT","C","25,000","40.30","750.00","0.000"
"07/26/2013","BRONSON POINT","036","LEA","S","66,300","67.20","1,989.00","0.000"
"07/01/2013","BRONSON POINT","036","MA","C","5,000","587.94","150.00","0.000"
"07/08/2013","BRONSON POINT","036","MS","B","100,000","24.76","3,000.00","0.000"
"07/19/2013","BRONSON POINT","036","NWL","B","250,000","27.13","7,500.00","0.000"
"07/24/2013","BRONSON POINT","036","T","C","100,000","35.42","3,000.00","0.000"
"07/12/2013","BRONSON POINT","036","WEN","SS","100,000","6.57","3,000.00","0.000"
"07/12/2013","BRONSON POINT","036","WFC","SS","25,000","42.62","750.00","0.000"
"07/22/2013","BTG PACTUAL","040","CVC","SS","15,000","18.87","450.00","0.000"
"07/18/2013","BTG PACTUAL","040","DKS","B","20,000","50.99","600.00","0.000"
"07/30/2013","BTG PACTUAL","040","JBLU","B","25,000","6.38","750.00","0.000"
"07/22/2013","BTG PACTUAL","040","JBLU","S","14,200","6.77","426.00","0.000"
"07/18/2013","BTG PACTUAL","040","KMT","B","15,000","40.89","450.00","0.000"
"07/30/2013","BTG PACTUAL","040","NKE","B","15,500","62.95","465.00","0.000"
"07/31/2013","BTG PACTUAL","040","RH","B","20,000","67.07","600.00","0.000"
"07/18/2013","CADIAN CAPITAL          ","041","CAKE","B","30,900","43.92","927.00","0.030"
"07/26/2013","CADIAN CAPITAL          ","041","FIO","SS","30,000","15.23","150.00","0.000"
"07/17/2013","CADIAN CAPITAL          ","041","RCL","B","85,000","36.61","2,550.00","0.000"
"07/25/2013","CAERUS GLOBAL           ","041","GM","B","25,000","37.35","1,000.00","0.000"
"07/10/2013","CAERUS GLOBAL           ","041","GM","S","26,400","35.08","1,056.00","0.000"
"07/15/2013","CAERUS GLOBAL           ","041","GM","S","20,000","36.56","800.00","0.000"
"07/16/2013","CAERUS GLOBAL           ","041","GM","S","25,000","36.45","1,000.00","0.000"
"07/17/2013","CAERUS GLOBAL           ","041","GM","S","40,000","36.33","1,600.00","0.000"
"07/12/2013","CAERUS GLOBAL           ","041","LEA","S","10,000","64.76","400.00","0.000"
"07/19/2013","CAERUS GLOBAL           ","041","LEA","S","43,937","65.80","1,757.48","0.000"
"07/25/2013","CAMBIAR CAP             ","046","GPI","B","1,800","68.61","72.00","0.000"
"07/30/2013","CAMBIAR CAP             ","046","WEN","S","600,000","7.07","12,000.00","0.000"
"07/01/2013","CAPITAL GROWTH MGMT.    ","241","GM","S","200,000","33.88","10,000.00","0.000"
"07/18/2013","CAPITAL WORLD","084","EBAY","B","75,682","53.26","2,648.87","0.000"
"07/19/2013","CAPITAL WORLD","084","EBAY","B","100,000","52.65","3,500.00","0.000"
"07/29/2013","CASTLE ARK              ","031","MWA","S","62,975","7.33","1,889.25","0.000"
"07/16/2013","CASTLEROCK              ","040","CMG","SS","2,139","375.43","85.56","0.000"
"07/30/2013","CASTLEROCK              ","040","COH","B","9,868","52.97","394.72","0.000"
"07/29/2013","CASTLEROCK              ","040","COH","SS","9,868","58.18","394.72","0.000"
"07/10/2013","CASTLEROCK              ","040","DLTR","B","7,947","53.97","317.88","0.000"
"07/31/2013","CASTLEROCK              ","040","PG","SS","10,000","81.02","400.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","BMY","B","9,000","45.89","360.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","DAL","B","10,000","18.95","400.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","EBAY","B","10,000","55.77","400.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","FOXA","B","5,000","30.37","200.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","HTZ","B","10,000","26.63","400.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","KR","S","20,000","37.77","800.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","OC","S","65,000","40.56","2,600.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","OEH","S","40,000","12.42","1,600.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","RDN","B","20,000","12.26","800.00","0.000"
"07/11/2013","CENTURION PARTNERS      ","041","TMUS","B","5,000","24.84","200.00","0.000"
"07/12/2013","CENTURION PARTNERS      ","041","TMUS","S","20,000","24.71","800.00","0.040"
"07/17/2013","CENTURION PARTNERS      ","041","UAL","B","5,927","31.92","237.08","0.040"
"07/11/2013","CENTURION PARTNERS      ","041","WLT","B","20,000","12.46","800.00","0.000"
"07/24/2013","CHARTER OAK             ","033","PWE","B","40,000","12.32","1,600.00","0.040"
"07/29/2013","CHARTERBRIDGE CAPITAL","025","CTCT","C","19,157","19.07","574.71","0.000"
"07/24/2013","CHARTERBRIDGE CAPITAL","025","PII","C","7,811","106.35","234.33","0.000"
"07/31/2013","CHARTERBRIDGE CAPITAL","025","T","SS","25,000","35.52","750.00","0.000"
"07/29/2013","CHARTERBRIDGE CAPITAL","025","UA","C","35,000","67.69","1,050.00","0.000"
"07/02/2013","CLEARLINE CAPITAL LLC","040","PAY","B","40,000","16.92","1,200.00","0.000"
"07/22/2013","CLOVIS CAPITAL          ","033","EMR","B","30,000","60.47","1,500.00","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","AAPL","B","32","429.00","1.28","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","ABC","B","14","58.22","0.56","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","ABT","B","264","35.39","10.56","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","ACTG","S","739","25.33","29.56","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","AGCO","S","394","54.71","15.76","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","AKRX","S","801","13.49","32.04","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","AMBA","S","815","18.67","32.60","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","AMGN","B","27","104.34","1.08","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","ASGN","S","536","30.35","21.44","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","ATHN","S","353","114.59","14.12","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","AZN","B","82","49.57","3.28","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BAX","B","14","72.61","0.56","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BDX","B","9","102.20","0.36","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","BIOS","S","1,561","16.46","62.44","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BMY","B","90","45.18","3.60","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","BNNY","S","519","43.88","20.76","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BP","B","137","42.34","5.48","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","BSFT","S","534","30.44","21.36","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BTI","B","88","106.46","3.52","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","BUD","B","40","92.04","1.60","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","BWLD","S","186","99.68","7.44","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CAH","B","13","49.76","0.52","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CHD","B","32","63.84","1.28","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CL","B","262","58.87","10.48","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","CLB","S","143","150.64","5.72","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","CMG","S","46","375.46","1.84","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","COST","B","16","115.83","0.64","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CSCO","B","1,385","25.93","55.40","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","CTRX","S","265","50.42","10.60","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CVS","B","41","60.80","1.64","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","CVX","B","191","125.07","7.64","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","DCM","B","297","15.96","11.88","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","DGX","B","52","59.76","2.08","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","EMC","B","92","25.32","3.68","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","ESRX","B","371","64.98","14.84","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","FIO","S","702","14.49","28.08","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","GILD","B","36","57.57","1.44","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","GIS","B","6","51.32","0.24","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","GNRC","S","403","41.33","16.12","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","GOOG","B","40","926.40","1.60","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","GSK","B","170","52.76","6.80","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","HPQ","B","989","26.36","39.56","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","HTWR","S","143","94.86","5.72","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","IBM","B","96","194.05","3.84","0.000"
"07/18/2013","COLUMBIA PARTNERS       ","028","IMAX","S","509","25.34","20.36","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","JNJ","B","440","90.50","17.60","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","KMB","B","4","99.94","0.16","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","KO","B","790","41.01","31.60","0.000"
"07/15/2013","COLUMBIA PARTNERS       ","028","LH","B","50","97.66","2.00","0.000"
