"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"06/07/2011","ARMATURE CAPITAL        ","041","ETN","S","30,000","47.75","1,200.00","0.040"
"04/19/2011","ARMATURE CAPITAL        ","041","FDX","B","15,000","91.96","600.00","0.040"
"02/08/2011","ARMATURE CAPITAL        ","041","GR","SS","9,600","93.28","384.00","0.040"
"02/11/2011","ARMATURE CAPITAL        ","041","GR","SS","25,000","92.81","1,000.00","0.040"
"05/05/2011","ARMATURE CAPITAL        ","041","GT","B","75,000","17.61","3,000.00","0.040"
"07/01/2011","ARMATURE CAPITAL        ","041","GT","B","50,000","17.23","2,000.00","0.040"
"04/28/2011","ARMATURE CAPITAL        ","041","GT","S","50,000","16.15","2,000.00","0.040"
"05/12/2011","ARMATURE CAPITAL        ","041","GT","S","25,000","18.06","1,000.00","0.040"
"07/18/2011","ARMATURE CAPITAL        ","041","GT","S","50,000","17.37","2,000.00","0.040"
"01/24/2011","ARMATURE CAPITAL        ","041","IP","B","20,000","28.83","800.00","0.040"
"03/15/2011","ARMATURE CAPITAL        ","041","IP","B","30,000","25.80","1,200.00","0.040"
"01/26/2011","ARMATURE CAPITAL        ","041","IP","S","25,000","28.75","1,000.00","0.040"
"03/17/2011","ARMATURE CAPITAL        ","041","IP","S","1,800","26.51","72.00","0.040"
"03/18/2011","ARMATURE CAPITAL        ","041","IP","S","48,200","26.75","1,928.00","0.040"
"06/08/2011","ARMATURE CAPITAL        ","041","IP","SS","75,000","29.13","3,000.00","0.040"
"05/05/2011","ARMATURE CAPITAL        ","041","ITW","SS","20,000","57.69","800.00","0.040"
"06/10/2011","ARMATURE CAPITAL        ","041","JCI","B","60,000","35.91","2,400.00","0.040"
"06/23/2011","ARMATURE CAPITAL        ","041","JCI","B","50,000","39.06","2,000.00","0.040"
"03/04/2011","ARMATURE CAPITAL        ","041","JCI","S","25,000","41.03","1,000.00","0.040"
"12/14/2011","ARMATURE CAPITAL        ","041","KBH","S","100,000","6.98","4,000.00","0.040"
"02/24/2011","ARMATURE CAPITAL        ","041","LEA","SS","25,000","104.55","1,000.00","0.040"
"03/03/2011","ARMATURE CAPITAL        ","041","LEA","SS","15,000","105.31","600.00","0.040"
"12/07/2011","ARMATURE CAPITAL        ","041","LYB","B","75,000","33.03","3,000.00","0.040"
"08/03/2011","ARMATURE CAPITAL        ","041","MGA","B","40,000","46.36","1,600.00","0.040"
"12/06/2011","ARMATURE CAPITAL        ","041","MMM","B","30,000","82.31","1,200.00","0.040"
"01/26/2011","ARMATURE CAPITAL        ","041","MWV","B","10,000","28.80","400.00","0.040"
"10/03/2011","ARMATURE CAPITAL        ","041","MWV","B","50,000","23.77","2,000.00","0.040"
"03/09/2011","ARMATURE CAPITAL        ","041","MWV","S","40,000","28.61","1,600.00","0.040"
"01/07/2011","ARMATURE CAPITAL        ","041","OI","B","50,000","31.32","2,000.00","0.040"
"12/30/2011","ARMATURE CAPITAL        ","041","OI","B","80,000","19.27","3,200.00","0.040"
"12/07/2011","ARMATURE CAPITAL        ","041","PKG","SS","50,000","25.14","2,000.00","0.040"
"07/07/2011","ARMATURE CAPITAL        ","041","SOA","SS","75,000","23.26","3,000.00","0.040"
"12/09/2011","ARMATURE CAPITAL        ","041","TXT","SS","50,000","18.17","2,000.00","0.040"
"03/31/2011","ARMATURE CAPITAL        ","041","UFS","B","30,000","91.19","1,200.00","0.040"
"12/05/2011","ARMATURE CAPITAL        ","041","UNP","B","15,000","105.01","600.00","0.040"
"03/07/2011","ARMATURE CAPITAL        ","041","WY","SS","50,000","23.45","2,000.00","0.040"
"11/23/2011","ARSENAL ASSET MANAGEMENT","028","ASH","B","5,000","49.80","200.00","0.040"
"11/03/2011","ARSENAL ASSET MANAGEMENT","028","AXL","B","15,000","9.20","600.00","0.040"
"11/07/2011","ARSENAL ASSET MANAGEMENT","028","AXL","B","25,000","9.27","1,000.00","0.040"
"11/22/2011","ARSENAL ASSET MANAGEMENT","028","AXL","B","25,000","7.86","1,000.00","0.040"
"12/01/2011","ARSENAL ASSET MANAGEMENT","028","AXL","S","6,519","8.82","260.76","0.040"
"11/04/2011","ARSENAL ASSET MANAGEMENT","028","CBE","B","10,000","53.94","400.00","0.040"
"11/04/2011","ARSENAL ASSET MANAGEMENT","028","CBE","S","20,000","54.89","800.00","0.040"
"11/11/2011","ARSENAL ASSET MANAGEMENT","028","CE","SS","10,000","44.00","400.00","0.040"
"11/29/2011","ARSENAL ASSET MANAGEMENT","028","CLW","B","5,000","33.81","200.00","0.040"
"12/01/2011","ARSENAL ASSET MANAGEMENT","028","CLW","B","5,000","34.80","200.00","0.040"
"11/23/2011","ARSENAL ASSET MANAGEMENT","028","CMI","SS","10,000","87.96","400.00","0.040"
"11/14/2011","ARSENAL ASSET MANAGEMENT","028","FBHS","B","30,000","15.31","1,200.00","0.040"
"11/11/2011","ARSENAL ASSET MANAGEMENT","028","FLR","B","25,000","56.21","1,000.00","0.040"
"11/16/2011","ARSENAL ASSET MANAGEMENT","028","FLS","B","5,000","99.38","200.00","0.040"
"11/17/2011","ARSENAL ASSET MANAGEMENT","028","FMC","B","5,000","80.60","200.00","0.040"
"11/22/2011","ARSENAL ASSET MANAGEMENT","028","GDI","B","5,000","75.17","200.00","0.040"
"11/28/2011","ARSENAL ASSET MANAGEMENT","028","GDI","B","1,200","77.67","48.00","0.040"
"12/06/2011","ARSENAL ASSET MANAGEMENT","028","GDI","B","5,000","84.95","200.00","0.040"
"11/07/2011","ARSENAL ASSET MANAGEMENT","028","GDI","S","5,000","78.27","200.00","0.040"
"11/03/2011","ARSENAL ASSET MANAGEMENT","028","HON","B","10,000","53.62","400.00","0.040"
"11/03/2011","ARSENAL ASSET MANAGEMENT","028","MGA","SS","10,000","34.07","400.00","0.040"
"11/28/2011","ARSENAL ASSET MANAGEMENT","028","SHW","SS","15,000","84.16","600.00","0.040"
"11/22/2011","ARSENAL ASSET MANAGEMENT","028","SWK","B","10,000","62.78","400.00","0.040"
"03/16/2011","BMO NESBITT BURNS       ","041","AXL","B","25,000","12.85","1,250.00","0.050"
"03/17/2011","BMO NESBITT BURNS       ","041","AXL","B","25,000","12.41","1,250.00","0.050"
"05/19/2011","BMO NESBITT BURNS       ","041","AXL","B","42,200","11.35","2,110.00","0.050"
"04/04/2011","BMO NESBITT BURNS       ","041","AXL","SS","4,000","12.46","200.00","0.050"
"07/13/2011","BMO NESBITT BURNS       ","041","AXL","SS","3,000","11.27","120.00","0.040"
"05/19/2011","BMO NESBITT BURNS       ","041","BIG","B","3,000","34.04","150.00","0.050"
"05/31/2011","BMO NESBITT BURNS       ","041","BIG","B","3,000","33.70","120.00","0.040"
"08/30/2011","BMO NESBITT BURNS       ","041","BIG","B","3,000","33.70","210.00","0.070"
"10/04/2011","BMO NESBITT BURNS       ","041","BIG","B","3,000","33.33","120.00","0.040"
"11/23/2011","BMO NESBITT BURNS       ","041","BIG","B","2,000","36.26","100.00","0.050"
"02/09/2011","BMO NESBITT BURNS       ","041","BIG","S","1,000","38.97","70.00","0.070"
"03/08/2011","BMO NESBITT BURNS       ","041","BWS","B","2,000","14.24","200.00","0.100"
"03/15/2011","BMO NESBITT BURNS       ","041","BWS","B","14,000","11.06","1,400.00","0.100"
"04/26/2011","BMO NESBITT BURNS       ","041","BWS","B","5,000","12.75","200.00","0.040"
"05/09/2011","BMO NESBITT BURNS       ","041","BWS","B","4,000","11.63","280.00","0.070"
"01/07/2011","BMO NESBITT BURNS       ","041","BWS","S","2,900","13.08","174.00","0.060"
"08/25/2011","BMO NESBITT BURNS       ","041","BWS","S","3,800","6.66","190.00","0.050"
"03/07/2011","BMO NESBITT BURNS       ","041","BWS","SS","9,000","14.19","270.00","0.030"
"08/25/2011","BMO NESBITT BURNS       ","041","BWS","SS","7,200","6.62","360.00","0.050"
"09/23/2011","BMO NESBITT BURNS       ","041","BWS","SS","4,000","6.32","160.00","0.040"
"11/22/2011","BMO NESBITT BURNS       ","041","BWS","SS","8,000","8.11","320.00","0.040"
"06/07/2011","BMO NESBITT BURNS       ","041","BZ","B","7,000","7.98","700.00","0.100"
"09/14/2011","BMO NESBITT BURNS       ","041","BZ","B","15,000","5.98","600.00","0.040"
"10/27/2011","BMO NESBITT BURNS       ","041","BZ","B","10,000","6.02","500.00","0.050"
"06/09/2011","BMO NESBITT BURNS       ","041","BZ","S","6,000","7.57","420.00","0.070"
"09/15/2011","BMO NESBITT BURNS       ","041","BZ","S","7,000","6.59","350.00","0.050"
"04/14/2011","BMO NESBITT BURNS       ","041","CFN","S","2,000","28.61","100.00","0.050"
"05/18/2011","BMO NESBITT BURNS       ","041","CHS","B","2,000","14.24","100.00","0.050"
"08/18/2011","BMO NESBITT BURNS       ","041","CHS","B","3,000","12.08","120.00","0.040"
"04/07/2011","BMO NESBITT BURNS       ","041","CHS","SS","5,000","15.30","250.00","0.050"
"08/18/2011","BMO NESBITT BURNS       ","041","CRI","B","1,000","29.26","40.00","0.040"
"11/09/2011","BMO NESBITT BURNS       ","041","CRI","B","1,500","36.50","75.00","0.050"
"03/16/2011","BMO NESBITT BURNS       ","041","CRI","S","2,500","27.92","175.00","0.070"
"04/07/2011","BMO NESBITT BURNS       ","041","CRI","SS","4,000","29.79","200.00","0.050"
"05/18/2011","BMO NESBITT BURNS       ","041","CRI","SS","3,000","29.49","150.00","0.050"
"10/04/2011","BMO NESBITT BURNS       ","041","CRI","SS","2,000","30.99","80.00","0.040"
"11/04/2011","BMO NESBITT BURNS       ","041","CROX","B","8,000","17.76","400.00","0.050"
"02/11/2011","BMO NESBITT BURNS       ","041","DAN","B","10,000","18.22","800.00","0.080"
"06/14/2011","BMO NESBITT BURNS       ","041","DAN","S","3,000","16.90","300.00","0.100"
"08/30/2011","BMO NESBITT BURNS       ","041","DG","B","3,000","35.70","210.00","0.070"
"09/02/2011","BMO NESBITT BURNS       ","041","DG","B","2,000","35.55","80.00","0.040"
"11/16/2011","BMO NESBITT BURNS       ","041","DG","B","3,000","39.65","120.00","0.040"
"11/23/2011","BMO NESBITT BURNS       ","041","DG","S","2,000","39.03","100.00","0.050"
"12/05/2011","BMO NESBITT BURNS       ","041","DG","S","4,500","40.10","135.00","0.030"
"03/07/2011","BMO NESBITT BURNS       ","041","DKS","B","2,000","37.64","60.00","0.030"
"05/17/2011","BMO NESBITT BURNS       ","041","DKS","B","2,700","39.12","270.00","0.100"
"05/20/2011","BMO NESBITT BURNS       ","041","DKS","B","3,000","38.60","210.00","0.070"
"06/23/2011","BMO NESBITT BURNS       ","041","DKS","B","2,000","36.89","200.00","0.100"
"09/23/2011","BMO NESBITT BURNS       ","041","DKS","B","2,000","33.95","80.00","0.040"
"05/05/2011","BMO NESBITT BURNS       ","041","DKS","SS","3,000","41.16","150.00","0.050"
"11/18/2011","BMO NESBITT BURNS       ","041","DLTR","B","2,000","76.40","100.00","0.050"
"11/22/2011","BMO NESBITT BURNS       ","041","DLTR","B","3,000","77.28","120.00","0.040"
"11/16/2011","BMO NESBITT BURNS       ","041","DLTR","SS","2,000","77.20","80.00","0.040"
"02/01/2011","BMO NESBITT BURNS       ","041","ENDP","S","2,000","34.26","100.00","0.050"
"07/13/2011","BMO NESBITT BURNS       ","041","F","B","57,000","13.37","2,780.00","0.045"
"08/30/2011","BMO NESBITT BURNS       ","041","FDO","SS","2,000","50.82","140.00","0.070"
"11/22/2011","BMO NESBITT BURNS       ","041","FDO","SS","2,000","57.46","80.00","0.040"
"05/13/2011","BMO NESBITT BURNS       ","041","FINL","B","4,000","22.32","200.00","0.050"
"09/23/2011","BMO NESBITT BURNS       ","041","FINL","B","3,000","20.49","120.00","0.040"
"05/13/2011","BMO NESBITT BURNS       ","041","FL","B","4,000","22.91","200.00","0.050"
"08/05/2011","BMO NESBITT BURNS       ","041","FL","B","5,000","18.80","200.00","0.040"
"09/23/2011","BMO NESBITT BURNS       ","041","FL","B","3,000","20.74","120.00","0.040"
"02/04/2011","BMO NESBITT BURNS       ","041","FOR","B","10,000","18.05","400.00","0.040"
"08/18/2011","BMO NESBITT BURNS       ","041","FOR","B","25,000","11.58","1,250.00","0.050"
"11/02/2011","BMO NESBITT BURNS       ","041","FOR","B","5,000","13.18","200.00","0.040"
"12/05/2011","BMO NESBITT BURNS       ","041","FRED","B","5,000","13.79","150.00","0.030"
"04/11/2011","BMO NESBITT BURNS       ","041","FRED","S","6,000","13.40","180.00","0.030"
"02/11/2011","BMO NESBITT BURNS       ","041","FRED","SS","7,000","13.00","210.00","0.030"
"05/31/2011","BMO NESBITT BURNS       ","041","FRED","SS","4,000","14.47","160.00","0.040"
"06/09/2011","BMO NESBITT BURNS       ","041","FRED","SS","3,000","14.13","120.00","0.040"
"07/29/2011","BMO NESBITT BURNS       ","041","FRED","SS","7,000","13.08","350.00","0.050"
"08/30/2011","BMO NESBITT BURNS       ","041","FRED","SS","2,000","11.17","140.00","0.070"
"09/02/2011","BMO NESBITT BURNS       ","041","FRED","SS","2,000","10.90","80.00","0.040"
"11/22/2011","BMO NESBITT BURNS       ","041","FRED","SS","8,000","12.36","320.00","0.040"
"03/10/2011","BMO NESBITT BURNS       ","041","GM","B","50,000","31.50","2,500.00","0.050"
"08/02/2011","BMO NESBITT BURNS       ","041","GM","B","4,000","28.00","160.00","0.040"
"03/02/2011","BMO NESBITT BURNS       ","041","GM","SS","50,000","32.77","2,500.00","0.050"
"08/10/2011","BMO NESBITT BURNS       ","041","HD","B","2,000","29.05","140.00","0.070"
"11/28/2011","BMO NESBITT BURNS       ","041","HD","B","2,000","37.41","100.00","0.050"
"08/25/2011","BMO NESBITT BURNS       ","041","HD","SS","4,000","34.58","200.00","0.050"
"10/06/2011","BMO NESBITT BURNS       ","041","HD","SS","2,000","33.03","80.00","0.040"
"08/02/2011","BMO NESBITT BURNS       ","041","HIBB","SS","3,000","38.64","120.00","0.040"
"03/02/2011","BMO NESBITT BURNS       ","041","HMC","B","3,000","43.21","210.00","0.070"
"04/26/2011","BMO NESBITT BURNS       ","041","HOTT","B","17,000","6.84","850.00","0.050"
"05/05/2011","BMO NESBITT BURNS       ","041","HOTT","S","7,000","7.07","350.00","0.050"
"01/31/2011","BMO NESBITT BURNS       ","041","IP","B","11,000","28.99","440.00","0.040"
"02/03/2011","BMO NESBITT BURNS       ","041","IP","B","25,000","28.69","1,250.00","0.050"
"04/12/2011","BMO NESBITT BURNS       ","041","IP","B","3,000","28.85","120.00","0.040"
"05/24/2011","BMO NESBITT BURNS       ","041","IP","B","28,000","30.21","1,370.00","0.045"
"06/16/2011","BMO NESBITT BURNS       ","041","IP","B","25,000","26.80","1,250.00","0.050"
"07/07/2011","BMO NESBITT BURNS       ","041","IP","B","2,000","30.21","80.00","0.040"
"08/09/2011","BMO NESBITT BURNS       ","041","IP","B","2,000","24.06","80.00","0.040"
"08/16/2011","BMO NESBITT BURNS       ","041","IP","B","25,000","26.18","1,250.00","0.050"
"09/30/2011","BMO NESBITT BURNS       ","041","IP","B","25,000","23.50","1,250.00","0.050"
"10/12/2011","BMO NESBITT BURNS       ","041","IP","B","2,000","25.50","80.00","0.040"
"10/26/2011","BMO NESBITT BURNS       ","041","IP","B","3,000","26.59","150.00","0.050"
"11/01/2011","BMO NESBITT BURNS       ","041","IP","B","3,000","27.24","120.00","0.040"
"01/07/2011","BMO NESBITT BURNS       ","041","IP","S","25,000","27.96","1,250.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","IP","S","25,000","27.91","1,250.00","0.050"
"05/03/2011","BMO NESBITT BURNS       ","041","IP","SS","2,000","31.86","100.00","0.050"
"05/17/2011","BMO NESBITT BURNS       ","041","IP","SS","27,000","31.25","1,350.00","0.050"
"07/15/2011","BMO NESBITT BURNS       ","041","IP","SS","36,000","29.84","1,800.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","IP","SS","4,000","28.04","400.00","0.100"
"02/11/2011","BMO NESBITT BURNS       ","041","LEA","B","2,000","107.71","160.00","0.080"
"03/30/2011","BMO NESBITT BURNS       ","041","LLY","S","6,000","34.88","600.00","0.100"
"08/10/2011","BMO NESBITT BURNS       ","041","LOW","B","5,000","18.35","350.00","0.070"
"11/28/2011","BMO NESBITT BURNS       ","041","LOW","B","4,000","23.52","200.00","0.050"
"05/16/2011","BMO NESBITT BURNS       ","041","LOW","S","5,000","24.90","250.00","0.050"
"08/17/2011","BMO NESBITT BURNS       ","041","LOW","S","7,000","20.02","350.00","0.050"
"10/06/2011","BMO NESBITT BURNS       ","041","LOW","SS","3,000","19.74","120.00","0.040"
"02/18/2011","BMO NESBITT BURNS       ","041","LPX","B","1,000","10.88","60.00","0.060"
"03/18/2011","BMO NESBITT BURNS       ","041","LPX","B","67,000","9.85","3,350.00","0.050"
"04/26/2011","BMO NESBITT BURNS       ","041","LPX","B","34,000","9.18","1,020.00","0.030"
"05/10/2011","BMO NESBITT BURNS       ","041","LPX","B","20,000","8.70","600.00","0.030"
"08/02/2011","BMO NESBITT BURNS       ","041","LPX","B","15,000","7.07","450.00","0.030"
"08/19/2011","BMO NESBITT BURNS       ","041","LPX","B","2,000","6.06","80.00","0.040"
"08/25/2011","BMO NESBITT BURNS       ","041","LPX","B","10,000","6.09","500.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","LPX","B","10,000","7.12","400.00","0.040"
"04/01/2011","BMO NESBITT BURNS       ","041","LPX","S","50,000","10.55","2,500.00","0.050"
"04/29/2011","BMO NESBITT BURNS       ","041","LPX","S","25,000","9.15","750.00","0.030"
"07/07/2011","BMO NESBITT BURNS       ","041","LPX","S","20,000","8.47","800.00","0.040"
"08/29/2011","BMO NESBITT BURNS       ","041","LPX","S","25,000","6.58","1,000.00","0.040"
"04/21/2011","BMO NESBITT BURNS       ","041","LPX","SS","7,000","9.37","280.00","0.040"
"12/06/2011","BMO NESBITT BURNS       ","041","LULU","B","1,000","45.72","100.00","0.100"
"12/05/2011","BMO NESBITT BURNS       ","041","LULU","SS","2,000","48.38","80.00","0.040"
"03/28/2011","BMO NESBITT BURNS       ","041","MERC","B","9,200","13.35","276.00","0.030"
"03/24/2011","BMO NESBITT BURNS       ","041","MERC","S","10,000","13.38","400.00","0.040"
"05/19/2011","BMO NESBITT BURNS       ","041","MGM","B","25,000","15.34","1,250.00","0.050"
"01/24/2011","BMO NESBITT BURNS       ","041","MWV","B","8,000","28.46","400.00","0.050"
"02/09/2011","BMO NESBITT BURNS       ","041","MWV","B","7,000","29.24","350.00","0.050"
"02/28/2011","BMO NESBITT BURNS       ","041","MWV","B","25,000","29.26","1,250.00","0.050"
"06/09/2011","BMO NESBITT BURNS       ","041","MWV","B","4,000","32.37","280.00","0.070"
"05/17/2011","BMO NESBITT BURNS       ","041","MWV","S","2,000","32.99","100.00","0.050"
"10/26/2011","BMO NESBITT BURNS       ","041","MWV","S","29,000","28.10","1,450.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","MWV","SS","2,000","29.34","80.00","0.040"
"11/01/2011","BMO NESBITT BURNS       ","041","MWV","SS","3,000","27.30","120.00","0.040"
"01/04/2011","BMO NESBITT BURNS       ","041","MYL","B","8,000","21.65","400.00","0.050"
"03/30/2011","BMO NESBITT BURNS       ","041","MYL","B","4,000","22.55","400.00","0.100"
"05/16/2011","BMO NESBITT BURNS       ","041","MYL","S","7,000","23.67","210.00","0.030"
"02/09/2011","BMO NESBITT BURNS       ","041","NDN","B","3,000","16.18","210.00","0.070"
"02/11/2011","BMO NESBITT BURNS       ","041","NDN","B","4,000","16.57","120.00","0.030"
"04/11/2011","BMO NESBITT BURNS       ","041","NDN","B","6,000","20.17","180.00","0.030"
"07/29/2011","BMO NESBITT BURNS       ","041","NDN","B","2,000","19.80","100.00","0.050"
"09/19/2011","BMO NESBITT BURNS       ","041","NDN","B","10,000","20.28","400.00","0.040"
"08/05/2011","BMO NESBITT BURNS       ","041","NKE","B","2,000","84.00","80.00","0.040"
"06/28/2011","BMO NESBITT BURNS       ","041","NKE","S","700","87.62","70.00","0.100"
"11/30/2011","BMO NESBITT BURNS       ","041","P","SS","10,000","10.10","400.00","0.040"
"08/09/2011","BMO NESBITT BURNS       ","041","PCH","S","6,000","31.36","240.00","0.040"
"02/01/2011","BMO NESBITT BURNS       ","041","PCL","B","25,000","40.37","1,250.00","0.050"
"01/31/2011","BMO NESBITT BURNS       ","041","PCL","S","25,000","41.86","1,250.00","0.050"
"03/18/2011","BMO NESBITT BURNS       ","041","PCL","S","16,700","42.63","835.00","0.050"
"01/07/2011","BMO NESBITT BURNS       ","041","PKG","B","9,000","27.50","360.00","0.040"
"06/07/2011","BMO NESBITT BURNS       ","041","PKG","B","31,500","28.63","2,125.00","0.075"
"06/21/2011","BMO NESBITT BURNS       ","041","PKG","B","4,000","27.31","200.00","0.050"
"08/09/2011","BMO NESBITT BURNS       ","041","PKG","B","3,000","22.12","120.00","0.040"
"09/06/2011","BMO NESBITT BURNS       ","041","PKG","B","25,000","25.03","1,250.00","0.050"
"10/12/2011","BMO NESBITT BURNS       ","041","PKG","B","2,000","25.31","80.00","0.040"
"10/13/2011","BMO NESBITT BURNS       ","041","PKG","B","25,000","25.07","1,250.00","0.050"
"02/17/2011","BMO NESBITT BURNS       ","041","PKG","S","8,000","30.29","640.00","0.080"
"02/18/2011","BMO NESBITT BURNS       ","041","PKG","S","2,000","29.94","120.00","0.060"
"09/07/2011","BMO NESBITT BURNS       ","041","PKG","S","2,000","25.77","120.00","0.060"
"09/16/2011","BMO NESBITT BURNS       ","041","PKG","S","25,000","26.82","1,250.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","PKG","S","8,200","27.01","328.00","0.040"
"04/06/2011","BMO NESBITT BURNS       ","041","PKG","SS","23,500","28.81","1,175.00","0.050"
"05/24/2011","BMO NESBITT BURNS       ","041","PKG","SS","2,000","28.23","80.00","0.040"
"09/30/2011","BMO NESBITT BURNS       ","041","PKG","SS","25,000","23.85","1,250.00","0.050"
"10/27/2011","BMO NESBITT BURNS       ","041","PKG","SS","2,800","27.01","112.00","0.040"
"11/01/2011","BMO NESBITT BURNS       ","041","PKG","SS","3,000","25.51","120.00","0.040"
"03/16/2011","BMO NESBITT BURNS       ","041","PLCE","B","2,500","47.00","175.00","0.070"
"04/07/2011","BMO NESBITT BURNS       ","041","PLCE","B","4,000","54.01","200.00","0.050"
"10/04/2011","BMO NESBITT BURNS       ","041","PLCE","B","3,000","47.00","120.00","0.040"
"12/05/2011","BMO NESBITT BURNS       ","041","PLCE","B","2,000","54.46","80.00","0.040"
"08/18/2011","BMO NESBITT BURNS       ","041","PLCE","S","2,000","41.09","80.00","0.040"
"11/09/2011","BMO NESBITT BURNS       ","041","PLCE","S","2,000","45.96","100.00","0.050"
"12/06/2011","BMO NESBITT BURNS       ","041","PLCE","S","2,000","55.04","200.00","0.100"
"04/14/2011","BMO NESBITT BURNS       ","041","PRGO","B","2,000","87.50","100.00","0.050"
"01/07/2011","BMO NESBITT BURNS       ","041","PSS","B","6,000","20.59","360.00","0.060"
"09/07/2011","BMO NESBITT BURNS       ","041","RKT","B","2,000","54.43","120.00","0.060"
"09/16/2011","BMO NESBITT BURNS       ","041","RKT","B","15,000","55.93","750.00","0.050"
"11/01/2011","BMO NESBITT BURNS       ","041","RKT","B","2,000","58.09","80.00","0.040"
"06/30/2011","BMO NESBITT BURNS       ","041","RKT","SS","3,000","65.99","150.00","0.050"
"05/05/2011","BMO NESBITT BURNS       ","041","RUE","B","2,000","30.11","100.00","0.050"
"11/09/2011","BMO NESBITT BURNS       ","041","RUE","B","2,000","24.79","100.00","0.050"
"04/26/2011","BMO NESBITT BURNS       ","041","RUE","SS","3,500","30.62","140.00","0.040"
"10/04/2011","BMO NESBITT BURNS       ","041","RUE","SS","3,000","22.55","120.00","0.040"
"03/18/2011","BMO NESBITT BURNS       ","041","RYN","S","3,000","59.77","150.00","0.050"
"03/29/2011","BMO NESBITT BURNS       ","041","RYN","S","3,000","61.16","150.00","0.050"
"05/05/2011","BMO NESBITT BURNS       ","041","SCVL","B","3,000","26.24","150.00","0.050"
"11/22/2011","BMO NESBITT BURNS       ","041","SCVL","B","4,000","21.01","160.00","0.040"
"03/07/2011","BMO NESBITT BURNS       ","041","SCVL","SS","2,000","25.98","60.00","0.030"
"11/29/2011","BMO NESBITT BURNS       ","041","SIG","SS","3,000","43.04","120.00","0.040"
"06/28/2011","BMO NESBITT BURNS       ","041","SKX","B","4,500","14.18","450.00","0.100"
"06/27/2011","BMO NESBITT BURNS       ","041","SKX","S","5,000","13.54","200.00","0.040"
"11/04/2011","BMO NESBITT BURNS       ","041","SKX","SS","10,000","14.26","400.00","0.040"
"12/05/2011","BMO NESBITT BURNS       ","041","SVU","B","10,000","7.41","300.00","0.030"
"02/11/2011","BMO NESBITT BURNS       ","041","SVU","S","10,000","8.17","300.00","0.030"
"04/11/2011","BMO NESBITT BURNS       ","041","SVU","S","6,000","9.25","180.00","0.030"
"05/31/2011","BMO NESBITT BURNS       ","041","SVU","S","6,000","10.22","240.00","0.040"
"06/09/2011","BMO NESBITT BURNS       ","041","SVU","S","6,000","8.73","240.00","0.040"
