"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"01/10/2013","GEORGE WEISS            ","278","DAN","SS","19,700","15.74","788.00","0.000"
"01/16/2013","GEORGE WEISS            ","278","GM","B","20,000","29.33","800.00","0.000"
"01/22/2013","GEORGE WEISS            ","278","M","B","25,000","38.15","1,000.00","0.000"
"01/22/2013","GEORGE WEISS            ","278","YUM","SS","15,000","65.14","600.00","0.000"
"01/16/2013","KAM ADVISORS LLC","041","AXL","B","39,100","11.30","1,173.00","0.000"
"01/14/2013","KAM ADVISORS LLC","041","XRT","C","70,200","63.13","2,106.00","0.000"
"01/14/2013","MACELLUM CAPITAL","086","ABG","B","2,790","32.36","83.70","0.030"
"01/14/2013","MACELLUM CAPITAL","086","AEO","SS","14,588","19.62","437.64","0.030"
"01/14/2013","MACELLUM CAPITAL","086","ANF","B","5,324","48.79","159.72","0.030"
"01/14/2013","MACELLUM CAPITAL","086","ANN","SS","7,464","32.03","223.92","0.030"
"01/14/2013","MACELLUM CAPITAL","086","ARO","B","9,448","12.29","283.44","0.030"
"12/27/2012","MACELLUM CAPITAL","086","ASNA","SS","40,000","17.97","1,200.00","0.030"
"01/14/2013","MACELLUM CAPITAL","086","BBY","B","11,124","14.50","333.72","0.030"
"01/14/2013","MACELLUM CAPITAL","086","CONN","B","6,654","28.00","199.62","0.030"
"01/14/2013","MACELLUM CAPITAL","086","DDS","SS","2,974","79.44","89.22","0.030"
"01/14/2013","MACELLUM CAPITAL","086","DG","SS","8,464","43.00","253.92","0.030"
"01/14/2013","MACELLUM CAPITAL","086","DKS","B","7,788","46.45","233.64","0.030"
"01/14/2013","MACELLUM CAPITAL","086","DLTR","SS","3,716","37.99","111.48","0.030"
"12/27/2012","MACELLUM CAPITAL","086","DSW","SS","23,200","63.76","696.00","0.030"
"01/14/2013","MACELLUM CAPITAL","086","DSW","SS","3,628","65.77","108.84","0.030"
"01/04/2013","MACELLUM CAPITAL","086","FL","SS","40,000","32.98","1,200.00","0.030"
"01/14/2013","MACELLUM CAPITAL","086","FNP","B","12,666","14.30","379.98","0.030"
"01/14/2013","MACELLUM CAPITAL","086","FOSL","B","2,116","101.38","63.48","0.030"
"01/14/2013","MACELLUM CAPITAL","086","FRAN","B","171,648","27.19","5,149.44","0.000"
"01/14/2013","MACELLUM CAPITAL","086","GCO","SS","3,852","56.66","115.56","0.030"
"12/28/2012","MACELLUM CAPITAL","086","GES","SS","55,747","24.23","1,672.41","0.030"
"01/14/2013","MACELLUM CAPITAL","086","GPS","SS","9,476","31.35","284.28","0.030"
"01/14/2013","MACELLUM CAPITAL","086","HAS","SS","4,138","36.54","124.14","0.030"
"01/14/2013","MACELLUM CAPITAL","086","HOTT","B","18,082","10.47","542.46","0.030"
"01/14/2013","MACELLUM CAPITAL","086","JCP","SS","13,160","18.09","394.80","0.030"
"01/14/2013","MACELLUM CAPITAL","086","LAD","B","2,390","38.51","71.70","0.030"
"01/14/2013","MACELLUM CAPITAL","086","LL","B","3,638","55.22","109.14","0.030"
"01/14/2013","MACELLUM CAPITAL","086","LTD","SS","4,686","45.46","140.58","0.030"
"01/14/2013","MACELLUM CAPITAL","086","LULU","B","3,092","72.15","92.76","0.030"
"01/14/2013","MACELLUM CAPITAL","086","MAT","SS","6,102","36.76","183.06","0.030"
"01/14/2013","MACELLUM CAPITAL","086","MNRO","B","6,534","34.32","196.02","0.030"
"01/14/2013","MACELLUM CAPITAL","086","MOV","B","5,724","33.95","171.72","0.030"
"01/14/2013","MACELLUM CAPITAL","086","OXM","B","4,510","49.73","135.30","0.030"
"01/14/2013","MACELLUM CAPITAL","086","PII","SS","2,638","88.65","79.14","0.030"
"01/14/2013","MACELLUM CAPITAL","086","SKS","SS","18,126","10.56","543.78","0.030"
"01/14/2013","MACELLUM CAPITAL","086","UA","SS","3,414","48.33","102.42","0.030"
"01/14/2013","MACELLUM CAPITAL","086","URBN","B","4,474","42.19","134.22","0.030"
"01/04/2013","MACELLUM CAPITAL","086","URBN","S","25,000","41.48","750.00","0.030"
"01/14/2013","MACELLUM CAPITAL","086","ZUMZ","B","105,000","20.10","3,150.00","0.030"
"01/18/2013","MILLRACE FUND LP        ","028","TXRH","B","15,800","18.35","632.00","0.040"
"01/18/2013","OHIO PERS               ","047","DHR","S","23,100","59.81","693.00","0.000"
"01/18/2013","OHIO PERS               ","047","PH","B","15,200","90.71","456.00","0.000"
"01/18/2013","OHIO PERS               ","047","RTN","S","10,000","57.75","300.00","0.000"
"01/18/2013","OHIO PERS               ","047","SAPE","S","6,400","11.84","192.00","0.000"
"01/18/2013","OMEGA ADVISORS          ","041","COF","B","278,000","56.77","11,120.00","0.040"
"01/10/2013","PROVIDENCE EQUITY CAPITAL MARKETS LLC","040","BONT","B","45,000","11.32","1,350.00","0.030"
"01/11/2013","PROVIDENCE EQUITY CAPITAL MARKETS LLC","040","BONT","B","8,000","11.19","240.00","0.000"
"01/09/2013","TIDE POINT CAPITAL","028","ANR","S","25,000","10.18","750.00","0.030"
"01/08/2013","TIDE POINT CAPITAL","034","BHP","S","10,000","78.50","300.00","0.000"
"01/18/2013","TIDE POINT CAPITAL","028","GPI","B","9,000","64.89","270.00","0.030"
"01/09/2013","TIDE POINT CAPITAL","028","GPI","S","1,200","65.04","36.00","0.030"
"01/09/2013","TIDE POINT CAPITAL","028","LEA","S","5,000","48.17","150.00","0.030"
"01/08/2013","TIDE POINT CAPITAL","034","RIO","S","7,000","56.94","210.00","0.000"
"01/08/2013","TIDE POINT CAPITAL","034","VALE","S","25,000","20.38","750.00","0.000"
"01/03/2013","VERITION","028","LEA","B","10,000","47.26","300.00","0.030"
"01/11/2013","VERITION","028","ROC","B","5,000","50.79","150.00","0.030"
"12/28/2012","WATERFRONT CAP","028","MGM","B","23,000","11.46","920.00","0.000"
"12/28/2012","WATERFRONT CAP","028","WY","B","21,000","27.67","840.00","0.000"
"01/18/2013","WEISS PECK - ROBECO INV             ","040","BGFV","SS","5,100","14.22","255.00","0.000"
"01/18/2013","WEISS PECK - ROBECO INV             ","040","SCVL","SS","6,900","20.79","345.00","0.000"
