"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"02/11/2011","BNP PARIBAS SEC         ","040","AKS","B","20,000","15.92","1,000.00","0.050"
"01/10/2011","BNP PARIBAS SEC         ","040","ALB","B","10,000","54.51","500.00","0.050"
"05/20/2011","BNP PARIBAS SEC         ","040","ALV","B","10,000","75.88","500.00","0.050"
"09/06/2011","BNP PARIBAS SEC         ","040","ALV","B","10,000","51.19","500.00","0.050"
"04/20/2011","BNP PARIBAS SEC         ","040","ALV","SS","10,000","77.69","500.00","0.050"
"07/08/2011","BNP PARIBAS SEC         ","040","ALV","SS","10,000","72.08","500.00","0.050"
"08/25/2011","BNP PARIBAS SEC         ","040","AMZN","S","5,000","195.27","250.00","0.050"
"03/09/2011","BNP PARIBAS SEC         ","040","ANF","B","20,000","56.65","1,000.00","0.050"
"05/05/2011","BNP PARIBAS SEC         ","040","ANF","B","25,000","72.02","1,250.00","0.050"
"05/16/2011","BNP PARIBAS SEC         ","040","ANF","B","20,000","72.65","1,000.00","0.050"
"05/10/2011","BNP PARIBAS SEC         ","040","ANF","S","25,000","74.66","1,250.00","0.050"
"03/10/2011","BNP PARIBAS SEC         ","040","ANN","B","25,000","24.18","1,250.00","0.050"
"01/06/2011","BNP PARIBAS SEC         ","040","ASNA","B","10,000","26.15","500.00","0.050"
"01/13/2011","BNP PARIBAS SEC         ","040","ASNA","S","10,000","26.54","500.00","0.050"
"04/13/2011","BNP PARIBAS SEC         ","040","AVY","B","20,000","41.21","1,000.00","0.050"
"09/14/2011","BNP PARIBAS SEC         ","040","AVY","S","15,000","26.36","750.00","0.050"
"03/07/2011","BNP PARIBAS SEC         ","040","AVY","SS","20,000","41.05","1,000.00","0.050"
"04/04/2011","BNP PARIBAS SEC         ","040","AVY","SS","20,000","41.93","1,000.00","0.050"
"02/23/2011","BNP PARIBAS SEC         ","040","AXL","B","20,000","12.76","1,000.00","0.050"
"04/12/2011","BNP PARIBAS SEC         ","040","AXL","B","55,000","11.37","2,750.00","0.050"
"01/28/2011","BNP PARIBAS SEC         ","040","AXL","SS","30,000","14.75","1,500.00","0.050"
"03/04/2011","BNP PARIBAS SEC         ","040","AXL","SS","20,000","13.23","1,000.00","0.050"
"03/14/2011","BNP PARIBAS SEC         ","040","AXL","SS","25,000","13.31","1,250.00","0.050"
"05/19/2011","BNP PARIBAS SEC         ","040","BA","B","20,000","77.99","1,000.00","0.050"
"02/16/2011","BNP PARIBAS SEC         ","040","BBY","SS","65,000","32.97","3,250.00","0.050"
"11/09/2011","BNP PARIBAS SEC         ","040","BIG","B","10,000","40.31","500.00","0.050"
"08/09/2011","BNP PARIBAS SEC         ","040","BKS","S","25,000","15.02","1,250.00","0.050"
"04/20/2011","BNP PARIBAS SEC         ","040","BLL","SS","10,000","37.07","500.00","0.050"
"11/08/2011","BNP PARIBAS SEC         ","040","BWA","B","20,000","71.41","1,000.00","0.050"
"11/02/2011","BNP PARIBAS SEC         ","040","BWA","SS","10,000","74.47","500.00","0.050"
"05/13/2011","BNP PARIBAS SEC         ","040","CAG","S","25,000","25.43","1,250.00","0.050"
"02/09/2011","BNP PARIBAS SEC         ","040","CBRL","SS","7,500","52.73","375.00","0.050"
"03/03/2011","BNP PARIBAS SEC         ","040","CBRL","SS","25,000","49.24","1,250.00","0.050"
"09/19/2011","BNP PARIBAS SEC         ","040","CBT","B","20,000","31.09","1,000.00","0.050"
"09/16/2011","BNP PARIBAS SEC         ","040","CCK","B","20,000","32.41","1,000.00","0.050"
"03/30/2011","BNP PARIBAS SEC         ","040","CF","S","5,000","132.18","250.00","0.050"
"01/10/2011","BNP PARIBAS SEC         ","040","CMI","B","5,000","110.74","250.00","0.050"
"02/02/2011","BNP PARIBAS SEC         ","040","CMI","SS","10,000","106.68","500.00","0.050"
"12/21/2011","BNP PARIBAS SEC         ","040","CNX","B","20,000","36.15","1,000.00","0.050"
"08/17/2011","BNP PARIBAS SEC         ","040","DDS","B","35,000","44.85","1,750.00","0.050"
"11/03/2011","BNP PARIBAS SEC         ","040","DDS","SS","25,000","53.04","1,250.00","0.050"
"12/28/2011","BNP PARIBAS SEC         ","040","DECK","B","5,000","84.73","250.00","0.050"
"12/02/2011","BNP PARIBAS SEC         ","040","DG","B","20,000","39.84","1,000.00","0.050"
"12/05/2011","BNP PARIBAS SEC         ","040","DG","S","20,000","40.79","1,000.00","0.050"
"03/30/2011","BNP PARIBAS SEC         ","040","DG","SS","50,000","31.47","2,500.00","0.050"
"02/23/2011","BNP PARIBAS SEC         ","040","DKS","B","15,000","35.99","750.00","0.050"
"04/21/2011","BNP PARIBAS SEC         ","040","DKS","B","20,000","41.43","1,000.00","0.050"
"07/29/2011","BNP PARIBAS SEC         ","040","DKS","B","20,000","36.88","1,000.00","0.050"
"11/15/2011","BNP PARIBAS SEC         ","040","DKS","S","45,000","41.27","2,250.00","0.050"
"07/20/2011","BNP PARIBAS SEC         ","040","DRI","SS","30,000","52.99","1,500.00","0.050"
"03/14/2011","BNP PARIBAS SEC         ","040","DSW","B","20,000","41.16","1,000.00","0.050"
"09/16/2011","BNP PARIBAS SEC         ","040","DSW","SS","40,000","46.46","2,000.00","0.050"
"04/07/2011","BNP PARIBAS SEC         ","040","EAT","B","14,508","24.49","725.40","0.050"
"08/10/2011","BNP PARIBAS SEC         ","040","EAT","B","100,000","21.53","5,000.00","0.050"
"08/11/2011","BNP PARIBAS SEC         ","040","EAT","S","50,100","23.04","2,505.00","0.050"
"08/19/2011","BNP PARIBAS SEC         ","040","EBAY","B","75,000","28.33","3,750.00","0.050"
"11/04/2011","BNP PARIBAS SEC         ","040","ECL","SS","20,000","54.36","1,000.00","0.050"
"10/05/2011","BNP PARIBAS SEC         ","040","EXPR","S","50,000","21.84","2,500.00","0.050"
"04/12/2011","BNP PARIBAS SEC         ","040","F","B","60,000","14.80","3,000.00","0.050"
"04/20/2011","BNP PARIBAS SEC         ","040","F","B","30,000","15.14","1,500.00","0.050"
"04/21/2011","BNP PARIBAS SEC         ","040","F","B","10,000","15.31","500.00","0.050"
"07/13/2011","BNP PARIBAS SEC         ","040","F","B","50,000","13.35","2,500.00","0.050"
"08/01/2011","BNP PARIBAS SEC         ","040","F","S","100,000","12.45","5,000.00","0.050"
"04/08/2011","BNP PARIBAS SEC         ","040","F","SS","30,000","15.41","1,500.00","0.050"
"04/27/2011","BNP PARIBAS SEC         ","040","F","SS","50,000","15.56","2,500.00","0.050"
"09/28/2011","BNP PARIBAS SEC         ","040","FDO","B","50,000","54.77","2,500.00","0.050"
"09/27/2011","BNP PARIBAS SEC         ","040","FDO","SS","50,000","54.24","2,500.00","0.050"
"05/16/2011","BNP PARIBAS SEC         ","040","FL","B","25,000","22.60","1,250.00","0.050"
"05/19/2011","BNP PARIBAS SEC         ","040","FL","B","25,000","22.32","1,250.00","0.050"
"07/11/2011","BNP PARIBAS SEC         ","040","FL","B","75,000","23.58","3,750.00","0.050"
"07/12/2011","BNP PARIBAS SEC         ","040","FL","B","95,500","23.41","4,775.00","0.050"
"07/21/2011","BNP PARIBAS SEC         ","040","FL","B","50,000","22.70","2,500.00","0.050"
"11/17/2011","BNP PARIBAS SEC         ","040","FL","B","25,000","21.72","1,250.00","0.050"
"05/10/2011","BNP PARIBAS SEC         ","040","FL","S","31,200","22.42","1,560.00","0.050"
"05/20/2011","BNP PARIBAS SEC         ","040","FL","S","25,000","25.00","1,250.00","0.050"
"06/23/2011","BNP PARIBAS SEC         ","040","FL","S","13,500","23.88","675.00","0.050"
"06/27/2011","BNP PARIBAS SEC         ","040","FL","S","25,000","24.04","1,250.00","0.050"
"06/28/2011","BNP PARIBAS SEC         ","040","FL","S","25,000","24.36","1,250.00","0.050"
"06/30/2011","BNP PARIBAS SEC         ","040","FL","S","50,000","24.09","2,500.00","0.050"
"11/22/2011","BNP PARIBAS SEC         ","040","FL","S","25,000","22.09","1,250.00","0.050"
"07/15/2011","BNP PARIBAS SEC         ","040","FOE","SS","20,000","13.51","1,000.00","0.050"
"08/29/2011","BNP PARIBAS SEC         ","040","GLD","S","5,000","173.95","250.00","0.050"
"05/05/2011","BNP PARIBAS SEC         ","040","GLW","B","30,000","20.37","1,500.00","0.050"
"05/24/2011","BNP PARIBAS SEC         ","040","GLW","B","35,000","19.61","1,750.00","0.050"
"07/15/2011","BNP PARIBAS SEC         ","040","GLW","B","25,000","16.69","1,250.00","0.050"
"04/20/2011","BNP PARIBAS SEC         ","040","GM","B","30,000","29.73","1,500.00","0.050"
"04/21/2011","BNP PARIBAS SEC         ","040","GM","B","20,000","30.45","1,000.00","0.050"
"07/13/2011","BNP PARIBAS SEC         ","040","GM","B","30,000","31.15","1,500.00","0.050"
"07/19/2011","BNP PARIBAS SEC         ","040","GM","B","50,000","28.94","2,500.00","0.050"
"09/30/2011","BNP PARIBAS SEC         ","040","GM","B","30,000","20.26","1,500.00","0.050"
"11/09/2011","BNP PARIBAS SEC         ","040","GM","B","50,000","23.38","2,500.00","0.050"
"02/02/2011","BNP PARIBAS SEC         ","040","GM","S","40,000","36.06","2,000.00","0.050"
"03/04/2011","BNP PARIBAS SEC         ","040","GM","SS","25,000","32.62","1,250.00","0.050"
"04/08/2011","BNP PARIBAS SEC         ","040","GM","SS","20,000","31.85","1,000.00","0.050"
"06/28/2011","BNP PARIBAS SEC         ","040","GM","SS","30,000","30.29","1,500.00","0.050"
"09/06/2011","BNP PARIBAS SEC         ","040","GM","SS","30,000","21.19","1,500.00","0.050"
"10/05/2011","BNP PARIBAS SEC         ","040","GM","SS","60,000","22.11","3,000.00","0.050"
"10/06/2011","BNP PARIBAS SEC         ","040","GM","SS","30,000","22.22","1,500.00","0.050"
"11/07/2011","BNP PARIBAS SEC         ","040","GM","SS","50,000","23.69","2,500.00","0.050"
"11/08/2011","BNP PARIBAS SEC         ","040","GM","SS","40,000","24.03","2,000.00","0.050"
"12/15/2011","BNP PARIBAS SEC         ","040","GM","SS","20,000","19.60","1,000.00","0.050"
"12/23/2011","BNP PARIBAS SEC         ","040","GM","SS","30,000","20.63","1,500.00","0.050"
"10/28/2011","BNP PARIBAS SEC         ","040","GMCR","B","10,000","69.15","500.00","0.050"
"03/02/2011","BNP PARIBAS SEC         ","040","GPI","B","10,000","40.52","500.00","0.050"
"03/14/2011","BNP PARIBAS SEC         ","040","GPI","S","31,500","40.42","1,575.00","0.050"
"03/15/2011","BNP PARIBAS SEC         ","040","GPI","S","3,500","40.11","175.00","0.050"
"04/01/2011","BNP PARIBAS SEC         ","040","GS","B","3,606","160.58","180.30","0.050"
"04/26/2011","BNP PARIBAS SEC         ","040","HBI","B","30,000","31.31","1,500.00","0.050"
"04/29/2011","BNP PARIBAS SEC         ","040","HBI","B","6,500","32.40","325.00","0.050"
"05/03/2011","BNP PARIBAS SEC         ","040","HBI","B","15,000","32.00","750.00","0.050"
"08/01/2011","BNP PARIBAS SEC         ","040","HBI","B","25,000","30.09","1,250.00","0.050"
"08/26/2011","BNP PARIBAS SEC         ","040","HBI","B","30,000","26.20","1,500.00","0.050"
"02/07/2011","BNP PARIBAS SEC         ","040","HD","B","60,000","36.64","3,000.00","0.050"
"06/13/2011","BNP PARIBAS SEC         ","040","HD","S","35,000","33.62","1,750.00","0.050"
"05/19/2011","BNP PARIBAS SEC         ","040","HIBB","SS","25,000","37.22","1,250.00","0.050"
"03/22/2011","BNP PARIBAS SEC         ","040","HOG","S","25,000","40.01","1,250.00","0.050"
"11/23/2011","BNP PARIBAS SEC         ","040","HXL","SS","20,000","22.34","1,000.00","0.050"
"11/08/2011","BNP PARIBAS SEC         ","040","IFF","B","20,000","55.62","1,000.00","0.050"
"12/05/2011","BNP PARIBAS SEC         ","040","IFF","S","10,000","54.29","500.00","0.050"
"03/03/2011","BNP PARIBAS SEC         ","040","IP","B","20,000","27.26","1,000.00","0.050"
"06/20/2011","BNP PARIBAS SEC         ","040","IP","B","20,000","27.16","1,000.00","0.050"
"07/07/2011","BNP PARIBAS SEC         ","040","IP","B","20,000","30.44","1,000.00","0.050"
"08/02/2011","BNP PARIBAS SEC         ","040","IP","B","30,000","29.12","1,500.00","0.050"
"10/25/2011","BNP PARIBAS SEC         ","040","IP","B","30,000","26.36","1,500.00","0.050"
"10/26/2011","BNP PARIBAS SEC         ","040","IP","B","10,000","26.39","500.00","0.050"
"01/06/2011","BNP PARIBAS SEC         ","040","IPI","B","10,000","36.05","500.00","0.050"
"11/29/2011","BNP PARIBAS SEC         ","040","ITW","B","30,000","43.49","1,500.00","0.050"
"11/30/2011","BNP PARIBAS SEC         ","040","ITW","S","30,000","45.35","1,500.00","0.050"
"12/02/2011","BNP PARIBAS SEC         ","040","ITW","S","10,000","46.16","500.00","0.050"
"05/31/2011","BNP PARIBAS SEC         ","040","JCI","S","30,000","39.45","1,500.00","0.050"
"10/24/2011","BNP PARIBAS SEC         ","040","JCP","SS","50,000","33.91","2,500.00","0.050"
"10/24/2011","BNP PARIBAS SEC         ","040","JOSB","SS","5,000","52.62","250.00","0.050"
"11/03/2011","BNP PARIBAS SEC         ","040","JOSB","SS","5,000","54.11","250.00","0.050"
"02/25/2011","BNP PARIBAS SEC         ","040","JWN","B","100,000","45.50","5,000.00","0.050"
"03/01/2011","BNP PARIBAS SEC         ","040","JWN","B","10,000","44.14","500.00","0.050"
"05/13/2011","BNP PARIBAS SEC         ","040","JWN","B","20,000","47.74","1,000.00","0.050"
"09/23/2011","BNP PARIBAS SEC         ","040","JWN","B","50,000","45.07","2,500.00","0.050"
"03/25/2011","BNP PARIBAS SEC         ","040","JWN","S","10,000","44.21","500.00","0.050"
"09/07/2011","BNP PARIBAS SEC         ","040","JWN","S","14,900","45.16","745.00","0.050"
"10/04/2011","BNP PARIBAS SEC         ","040","JWN","S","25,000","47.76","1,250.00","0.050"
"04/01/2011","BNP PARIBAS SEC         ","040","KFT","B","20,257","31.59","1,012.85","0.050"
"05/13/2011","BNP PARIBAS SEC         ","040","KMX","B","25,000","30.84","1,250.00","0.050"
"08/19/2011","BNP PARIBAS SEC         ","040","KRA","B","10,000","21.87","500.00","0.050"
"07/21/2011","BNP PARIBAS SEC         ","040","KS","B","40,000","16.83","2,000.00","0.050"
"09/07/2011","BNP PARIBAS SEC         ","040","KSS","B","9,700","44.12","485.00","0.050"
"10/28/2011","BNP PARIBAS SEC         ","040","KSS","B","50,000","53.02","2,500.00","0.050"
"11/08/2011","BNP PARIBAS SEC         ","040","KSS","B","25,000","54.89","1,250.00","0.050"
"11/09/2011","BNP PARIBAS SEC         ","040","KSS","B","25,000","54.55","1,250.00","0.050"
"11/28/2011","BNP PARIBAS SEC         ","040","KSS","B","20,000","52.40","1,000.00","0.050"
"11/30/2011","BNP PARIBAS SEC         ","040","KSS","B","29,900","53.80","1,495.00","0.050"
"12/01/2011","BNP PARIBAS SEC         ","040","KSS","B","25,000","51.34","1,250.00","0.050"
"09/07/2011","BNP PARIBAS SEC         ","040","KSS","S","9,700","44.73","485.00","0.050"
"10/28/2011","BNP PARIBAS SEC         ","040","KSS","SS","50,000","54.19","2,500.00","0.050"
"11/03/2011","BNP PARIBAS SEC         ","040","KSS","SS","50,000","55.58","2,500.00","0.050"
"06/23/2011","BNP PARIBAS SEC         ","040","LEA","B","10,000","49.93","500.00","0.050"
"07/08/2011","BNP PARIBAS SEC         ","040","LEA","S","5,000","53.21","250.00","0.050"
"08/01/2011","BNP PARIBAS SEC         ","040","LEA","S","5,000","48.34","250.00","0.050"
"12/05/2011","BNP PARIBAS SEC         ","040","LMT","SS","20,000","77.91","1,000.00","0.050"
"03/04/2011","BNP PARIBAS SEC         ","040","LOW","B","25,000","25.99","1,250.00","0.050"
"06/13/2011","BNP PARIBAS SEC         ","040","LOW","S","60,000","22.29","3,000.00","0.050"
"03/18/2011","BNP PARIBAS SEC         ","040","LPX","B","30,000","9.81","1,500.00","0.050"
"08/24/2011","BNP PARIBAS SEC         ","040","LPX","B","30,000","6.09","1,500.00","0.050"
"12/21/2011","BNP PARIBAS SEC         ","040","LPX","B","25,000","7.88","1,250.00","0.050"
"01/28/2011","BNP PARIBAS SEC         ","040","LPX","S","30,000","10.05","1,500.00","0.050"
"08/09/2011","BNP PARIBAS SEC         ","040","LZ","S","20,000","134.01","400.00","0.020"
"03/02/2011","BNP PARIBAS SEC         ","040","M","B","20,000","23.45","1,000.00","0.050"
"03/16/2011","BNP PARIBAS SEC         ","040","M","B","50,000","23.02","2,500.00","0.050"
"03/25/2011","BNP PARIBAS SEC         ","040","M","B","25,000","23.28","1,250.00","0.050"
