"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"12/28/2012","EDGEWOOD","085","GILD","S","1,333","72.50","66.65","0.000"
"02/06/2012","EDGEWOOD","085","GOOG","B","734","605.44","36.70","0.050"
"05/15/2012","EDGEWOOD","085","GOOG","B","727","612.43","36.35","0.050"
"12/21/2012","EDGEWOOD","085","GOOG","B","634","715.21","31.71","0.000"
"12/17/2012","EDGEWOOD","085","GOOG","S","773","710.73","38.66","0.000"
"12/18/2012","EDGEWOOD","085","GOOG","S","107","718.89","5.35","0.000"
"12/28/2012","EDGEWOOD","085","GOOG","S","404","705.23","20.21","0.000"
"12/21/2012","EDGEWOOD","085","IHS","B","3,928","96.59","196.40","0.000"
"12/17/2012","EDGEWOOD","085","IHS","S","4,828","92.36","241.40","0.000"
"12/18/2012","EDGEWOOD","085","IHS","S","664","92.95","33.21","0.000"
"12/28/2012","EDGEWOOD","085","IHS","S","2,477","96.31","123.85","0.000"
"02/06/2012","EDGEWOOD","085","ILMN","B","6,245","52.02","312.25","0.050"
"05/15/2012","EDGEWOOD","085","ILMN","B","8,343","45.02","417.15","0.050"
"12/21/2012","EDGEWOOD","085","ILMN","B","7,227","55.69","361.35","0.000"
"01/24/2012","EDGEWOOD","085","ILMN","S","16,753","37.48","837.65","0.050"
"12/17/2012","EDGEWOOD","085","ILMN","S","9,234","51.09","461.70","0.000"
"12/18/2012","EDGEWOOD","085","ILMN","S","1,195","51.55","59.75","0.000"
"12/28/2012","EDGEWOOD","085","ILMN","S","4,569","55.01","228.45","0.000"
"02/06/2012","EDGEWOOD","085","ISRG","B","715","491.13","35.75","0.050"
"05/15/2012","EDGEWOOD","085","ISRG","B","485","555.16","24.25","0.050"
"12/21/2012","EDGEWOOD","085","ISRG","B","730","491.65","36.50","0.000"
"12/17/2012","EDGEWOOD","085","ISRG","S","889","537.34","44.45","0.000"
"12/18/2012","EDGEWOOD","085","ISRG","S","116","546.65","5.81","0.000"
"12/28/2012","EDGEWOOD","085","ISRG","S","452","484.33","22.60","0.000"
"02/06/2012","EDGEWOOD","085","MJN","B","3,451","74.95","172.55","0.050"
"05/15/2012","EDGEWOOD","085","MJN","B","3,417","83.76","170.85","0.050"
"12/21/2012","EDGEWOOD","085","MJN","B","4,489","65.64","224.45","0.000"
"12/17/2012","EDGEWOOD","085","MJN","S","5,378","65.64","268.90","0.000"
"12/18/2012","EDGEWOOD","085","MJN","S","786","66.15","39.31","0.000"
"12/28/2012","EDGEWOOD","085","MJN","S","2,754","65.87","137.70","0.000"
"02/06/2012","EDGEWOOD","085","NOV","B","5,045","81.93","252.25","0.050"
"05/15/2012","EDGEWOOD","085","NOV","B","4,996","66.62","249.80","0.050"
"02/06/2012","EDGEWOOD","085","ORCL","B","13,381","28.87","669.05","0.050"
"05/15/2012","EDGEWOOD","085","ORCL","B","14,023","27.40","701.15","0.050"
"06/18/2012","EDGEWOOD","085","ORCL","B","31,901","27.02","1,595.05","0.050"
"10/02/2012","EDGEWOOD","085","ORCL","B","33,423","31.71","1,671.15","0.000"
"01/24/2012","EDGEWOOD","085","ORCL","S","22,568","28.56","1,128.40","0.050"
"02/06/2012","EDGEWOOD","085","PWR","B","13,079","22.22","653.95","0.050"
"05/15/2012","EDGEWOOD","085","PWR","B","12,953","22.90","647.65","0.050"
"01/24/2012","EDGEWOOD","085","PWR","S","26,847","20.80","1,342.35","0.050"
"02/06/2012","EDGEWOOD","085","PX","B","2,842","107.94","142.10","0.050"
"05/15/2012","EDGEWOOD","085","PX","B","2,267","110.73","113.35","0.050"
"12/21/2012","EDGEWOOD","085","PX","B","2,001","109.43","100.05","0.000"
"12/28/2012","EDGEWOOD","085","PX","B","25,287","108.70","1,264.35","0.000"
"12/17/2012","EDGEWOOD","085","PX","S","2,840","107.60","142.00","0.000"
"12/18/2012","EDGEWOOD","085","PX","S","266","107.68","13.30","0.000"
"12/28/2012","EDGEWOOD","085","PX","S","1,279","109.00","63.95","0.000"
"02/06/2012","EDGEWOOD","085","QCOM","B","8,669","60.64","433.45","0.050"
"05/15/2012","EDGEWOOD","085","QCOM","B","8,585","61.85","429.25","0.050"
"06/18/2012","EDGEWOOD","085","QCOM","B","28,603","56.49","1,430.15","0.050"
"12/21/2012","EDGEWOOD","085","QCOM","B","6,528","62.38","326.40","0.000"
"01/24/2012","EDGEWOOD","085","QCOM","S","18,837","58.20","941.85","0.050"
"12/17/2012","EDGEWOOD","085","QCOM","S","7,809","60.88","390.45","0.000"
"12/18/2012","EDGEWOOD","085","QCOM","S","1,149","62.44","57.45","0.000"
"12/28/2012","EDGEWOOD","085","QCOM","S","4,002","61.09","200.10","0.000"
"02/06/2012","EDGEWOOD","085","TROW","B","6,466","59.27","323.30","0.050"
"05/15/2012","EDGEWOOD","085","TROW","B","6,404","59.81","320.20","0.050"
"06/18/2012","EDGEWOOD","085","TROW","B","27,389","60.48","1,369.45","0.050"
"12/21/2012","EDGEWOOD","085","TROW","B","6,941","65.95","347.05","0.000"
"12/17/2012","EDGEWOOD","085","TROW","S","8,347","65.00","417.35","0.000"
"12/18/2012","EDGEWOOD","085","TROW","S","975","65.50","48.75","0.000"
"12/28/2012","EDGEWOOD","085","TROW","S","3,613","64.54","180.65","0.000"
"02/06/2012","EDGEWOOD","085","V","B","4,974","107.51","248.70","0.050"
"05/15/2012","EDGEWOOD","085","V","B","4,926","117.48","246.30","0.050"
"07/05/2012","EDGEWOOD","085","V","B","19,312","127.10","965.60","0.050"
"12/21/2012","EDGEWOOD","085","V","B","3,198","151.38","159.90","0.000"
"12/17/2012","EDGEWOOD","085","V","S","3,903","147.68","195.15","0.000"
"12/18/2012","EDGEWOOD","085","V","S","537","149.02","26.85","0.000"
"12/28/2012","EDGEWOOD","085","V","S","1,995","149.64","99.75","0.000"
"01/24/2012","EDGEWOOD","085","VIAB","B","17,000","47.67","850.00","0.050"
"02/06/2012","EDGEWOOD","085","VIAB","B","6,074","48.60","303.70","0.050"
"05/15/2012","EDGEWOOD","085","VIAB","B","6,295","47.24","314.75","0.050"
"06/18/2012","EDGEWOOD","085","VIAB","B","20,131","47.35","1,006.55","0.050"
"10/02/2012","EDGEWOOD","085","VIAB","B","24,105","54.00","1,205.25","0.000"
"12/21/2012","EDGEWOOD","085","VIAB","B","6,087","53.04","304.35","0.000"
"12/17/2012","EDGEWOOD","085","VIAB","S","7,447","53.36","372.35","0.000"
"12/18/2012","EDGEWOOD","085","VIAB","S","1,045","52.98","52.25","0.000"
"12/28/2012","EDGEWOOD","085","VIAB","S","4,100","52.17","205.00","0.000"
"01/24/2012","EDGEWOOD","085","VOD","B","15,000","27.49","750.00","0.050"
"02/06/2012","EDGEWOOD","085","YUM","B","5,169","63.53","258.45","0.050"
"02/09/2012","EDGEWOOD","085","YUM","B","52,181","64.70","2,609.05","0.050"
"05/15/2012","EDGEWOOD","085","YUM","B","5,119","70.63","255.95","0.050"
"12/21/2012","EDGEWOOD","085","YUM","B","4,427","63.81","221.35","0.000"
"12/17/2012","EDGEWOOD","085","YUM","S","5,497","68.44","274.85","0.000"
"12/18/2012","EDGEWOOD","085","YUM","S","773","69.89","38.66","0.000"
"12/28/2012","EDGEWOOD","085","YUM","S","2,888","65.08","144.40","0.000"
"10/05/2012","FARBER ","085","COF","S","25,000","59.28","1,000.00","0.040"
"02/09/2012","FARBER/WEISS PECK       ","085","FINL","B","23,900","23.00","956.00","0.040"
"02/10/2012","FARBER/WEISS PECK       ","085","FINL","B","11,100","23.05","444.00","0.040"
"03/09/2012","FARBER/WEISS PECK       ","085","GES","S","24,500","35.86","980.00","0.040"
"01/26/2012","FARBER/WEISS PECK       ","085","GM","B","33,500","25.18","1,340.00","0.040"
"01/19/2012","FARBER/WEISS PECK       ","085","GM","SS","33,500","24.82","1,340.00","0.040"
"01/18/2012","FARBER/WEISS PECK       ","085","JCI","S","25,000","35.18","1,000.00","0.040"
"03/02/2012","FARBER/WEISS PECK       ","085","MWV","B","28,500","30.84","1,140.00","0.040"
"04/18/2012","FARBER/WEISS PECK       ","085","PH","B","17,400","82.94","696.00","0.040"
"04/05/2012","FARBER/WEISS PECK       ","085","SBUX","B","8,300","58.06","332.00","0.040"
"05/18/2012","KADE CAPITAL LLC","028","JCI","SS","10,000","30.01","300.00","0.030"
"04/19/2012","KADE CAPITAL LLC","028","TKR","B","10,000","50.95","500.00","0.050"
"07/27/2012","KADE CAPITAL LLC","028","WY","S","7,500","23.78","375.00","0.050"
"04/10/2012","KINGDON ASSET MGMT      ","041","AEO","S","145,000","16.61","5,800.00","0.040"
"12/18/2012","KINGDON ASSET MGMT      ","041","AXP","S","250,000","57.95","10,000.00","0.000"
"04/10/2012","KINGDON ASSET MGMT      ","041","BJRI","S","18,000","48.25","720.00","0.040"
"03/06/2012","KINGDON ASSET MGMT      ","041","BP","S","200,000","46.40","8,000.00","0.040"
"04/10/2012","KINGDON ASSET MGMT      ","041","BWLD","S","14,500","86.18","580.00","0.040"
"05/16/2012","KINGDON ASSET MGMT      ","041","C","S","100,000","28.24","4,000.00","0.040"
"05/15/2012","KINGDON ASSET MGMT      ","041","CAT","B","100,000","94.02","4,000.00","0.040"
"08/02/2012","KINGDON ASSET MGMT      ","041","COH","B","10,000","49.26","400.00","0.040"
"04/10/2012","KINGDON ASSET MGMT      ","041","COH","S","14,750","74.64","590.00","0.040"
"04/17/2012","KINGDON ASSET MGMT      ","041","COH","S","25,000","75.15","1,000.00","0.040"
"11/28/2012","KINGDON ASSET MGMT      ","041","COST","S","15,000","102.34","600.00","0.000"
"11/29/2012","KINGDON ASSET MGMT      ","041","COST","S","35,000","102.20","1,400.00","0.000"
"04/10/2012","KINGDON ASSET MGMT      ","041","CPB","S","4,075","33.21","163.00","0.040"
"06/11/2012","KINGDON ASSET MGMT      ","041","DAL","S","290,000","10.29","5,800.00","0.020"
"08/02/2012","KINGDON ASSET MGMT      ","041","EL","B","10,000","50.58","400.00","0.040"
"11/15/2012","KINGDON ASSET MGMT      ","041","EMC","S","55,000","23.63","2,200.00","0.000"
"05/21/2012","KINGDON ASSET MGMT      ","041","FDX","B","75,000","85.90","3,000.00","0.040"
"05/24/2012","KINGDON ASSET MGMT      ","041","FDX","B","50,000","89.60","2,000.00","0.040"
"03/21/2012","KINGDON ASSET MGMT      ","041","GPS","B","20,000","26.24","800.00","0.040"
"03/21/2012","KINGDON ASSET MGMT      ","041","HD","S","40,000","49.57","1,600.00","0.040"
"03/26/2012","KINGDON ASSET MGMT      ","041","HD","S","25,000","49.93","1,000.00","0.040"
"06/29/2012","KINGDON ASSET MGMT      ","041","IP","B","100,000","28.87","4,000.00","0.040"
"09/25/2012","KINGDON ASSET MGMT      ","041","IP","S","200,000","36.46","8,000.00","0.000"
"06/29/2012","KINGDON ASSET MGMT      ","041","JWN","B","20,000","48.84","800.00","0.040"
"11/29/2012","KINGDON ASSET MGMT      ","041","JWN","SS","40,000","54.51","1,600.00","0.000"
"06/29/2012","KINGDON ASSET MGMT      ","041","KFT","S","100,000","38.03","4,000.00","0.040"
"03/26/2012","KINGDON ASSET MGMT      ","041","LOW","S","57,500","31.09","2,300.00","0.040"
"04/03/2012","KINGDON ASSET MGMT      ","041","LOW","S","175,000","31.03","7,000.00","0.040"
"11/15/2012","KINGDON ASSET MGMT      ","041","LRCX","S","65,000","34.73","2,600.00","0.000"
"08/02/2012","KINGDON ASSET MGMT      ","041","LTD","B","30,000","47.51","1,200.00","0.040"
"11/28/2012","KINGDON ASSET MGMT      ","041","LTD","S","12,000","50.54","480.00","0.000"
"04/10/2012","KINGDON ASSET MGMT      ","041","LULU","S","17,625","75.56","705.00","0.040"
"11/29/2012","KINGDON ASSET MGMT      ","041","M","B","40,000","39.27","1,600.00","0.000"
"01/10/2012","KINGDON ASSET MGMT      ","041","PG","SS","100,000","66.31","4,000.00","0.040"
"03/21/2012","KINGDON ASSET MGMT      ","041","PG","SS","20,000","67.10","800.00","0.040"
"08/02/2012","KINGDON ASSET MGMT      ","041","TGT","B","4,500","61.19","180.00","0.040"
"11/28/2012","KINGDON ASSET MGMT      ","041","TGT","B","30,000","62.80","1,200.00","0.000"
"08/02/2012","KINGDON ASSET MGMT      ","041","TJX","B","30,000","44.74","1,200.00","0.040"
"04/10/2012","KINGDON ASSET MGMT      ","041","TUP","S","35,600","61.74","1,424.00","0.040"
"06/11/2012","KINGDON ASSET MGMT      ","041","UAL","B","129,000","23.12","5,160.00","0.040"
"05/15/2012","KINGDON ASSET MGMT      ","041","URI","S","100,000","39.11","4,000.00","0.040"
"11/30/2012","KINGDON ASSET MGMT      ","041","WMT","B","35,000","71.73","1,400.00","0.000"
"11/28/2012","KINGDON ASSET MGMT      ","041","WMT","S","30,000","70.66","1,200.00","0.000"
"05/15/2012","KINGDON ASSET MGMT      ","041","XOM","C","150,000","82.42","6,000.00","0.040"
"08/02/2012","KINGDON ASSET MGMT      ","041","YUM","B","75,000","64.80","3,000.00","0.040"
"04/19/2012","LAKEWOOD CAPITAL MGMT","085","ANF","S","10,000","48.38","300.00","0.030"
"12/18/2012","LAKEWOOD CAPITAL MGMT","085","FNGN","C","10,000","27.47","300.00","0.000"
"12/14/2012","LAKEWOOD CAPITAL MGMT","085","NWS","S","50,000","25.15","1,500.00","0.000"
"12/14/2012","LAKEWOOD CAPITAL MGMT","085","NWSA","C","30,000","24.36","900.00","0.000"
"12/17/2012","LAKEWOOD CAPITAL MGMT","085","NWSA","C","45,000","24.82","1,350.00","0.000"
"04/19/2012","LAKEWOOD CAPITAL MGMT","085","ORCL","B","30,000","28.85","900.00","0.030"
"11/19/2012","MARSICO CAPITAL         ","046","LOW","S","88,252","33.89","3,530.08","0.000"
"10/03/2012","PATRIOT STRATEGY PARTNERS","036","DG","B","5,000","51.73","200.00","0.040"
"10/02/2012","PATRIOT STRATEGY PARTNERS","036","GM","B","20,000","23.32","800.00","0.040"
"11/01/2012","PATRIOT STRATEGY PARTNERS","036","GM","B","10,000","25.50","400.00","0.040"
"11/02/2012","PATRIOT STRATEGY PARTNERS","036","GM","B","30,000","25.84","1,200.00","0.000"
"11/05/2012","PATRIOT STRATEGY PARTNERS","036","GM","B","20,000","25.69","800.00","0.040"
"12/12/2012","PATRIOT STRATEGY PARTNERS","036","GM","B","15,000","25.69","600.00","0.040"
"10/02/2012","PENNANT CAP MGMT        ","029","AIG","B","300,000","33.48","9,000.00","0.000"
"12/03/2012","PENNANT CAP MGMT        ","029","FNF","B","380,000","24.09","11,400.00","0.000"
"12/03/2012","PENNANT CAP MGMT        ","029","PFE","S","400,000","25.22","12,000.00","0.000"
"09/20/2012","PERRY PARTNERS          ","085","AIG","B","50,000","33.75","2,500.00","0.050"
"07/26/2012","PERRY PARTNERS          ","085","AMT","S","25,000","70.98","1,250.00","0.050"
"02/13/2012","PERRY PARTNERS          ","085","AVP","B","100,000","17.70","5,000.00","0.050"
"03/05/2012","PERRY PARTNERS          ","085","AVP","B","50,000","18.57","2,500.00","0.050"
"04/25/2012","PERRY PARTNERS          ","085","AVP","S","100,000","21.82","5,000.00","0.050"
"05/17/2012","PERRY PARTNERS          ","085","BAC","B","100,000","7.11","3,000.00","0.030"
"06/29/2012","PERRY PARTNERS          ","085","BAC","S","50,000","8.01","1,500.00","0.030"
"07/16/2012","PERRY PARTNERS          ","085","C","S","100,000","27.06","5,000.00","0.050"
"01/20/2012","PERRY PARTNERS          ","085","ECA","B","15,000","17.45","750.00","0.050"
"03/16/2012","PERRY PARTNERS          ","085","ESRX","B","25,000","54.40","1,250.00","0.050"
"03/19/2012","PERRY PARTNERS          ","085","ESRX","B","50,000","53.39","2,500.00","0.050"
"12/18/2012","PERRY PARTNERS          ","085","FMCN","SS","200,000","23.98","10,000.00","0.050"
"01/11/2012","PERRY PARTNERS          ","085","GM","S","81,000","24.52","4,050.00","0.050"
"01/25/2012","PERRY PARTNERS          ","085","GM","S","50,000","24.62","2,500.00","0.050"
