"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"01/14/2011","APEX CAPITAL MGMT.      ","261","EBAY","B","75,000","28.85","3,000.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","ERTS","S","2,400","19.55","96.00","0.040"
"08/01/2011","APEX CAPITAL MGMT.      ","261","ESV","B","25,000","53.29","1,000.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","GIII","B","800","27.46","32.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","GIII","B","4,400","22.33","176.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","GILD","B","17,100","39.80","684.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","GRMN","SS","11,400","31.19","456.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","HNT","B","700","24.07","28.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","HNZ","SS","4,100","52.46","164.00","0.040"
"08/08/2011","APEX CAPITAL MGMT.      ","261","HON","C","24,500","46.43","980.00","0.040"
"08/10/2011","APEX CAPITAL MGMT.      ","261","HON","C","97,800","44.66","3,912.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","ICON","B","10,600","15.03","424.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","IPI","SS","3,900","34.25","156.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","ITMN","B","2,200","25.37","88.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","ITW","SS","4,600","45.74","184.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","IWM","SS","12,800","61.46","256.00","0.020"
"10/04/2011","APEX CAPITAL MGMT.      ","261","IYT","SS","4,500","72.69","90.00","0.020"
"10/03/2011","APEX CAPITAL MGMT.      ","261","JCP","SS","98,000","26.22","3,920.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","JPM","B","800","34.88","32.00","0.040"
"03/24/2011","APEX CAPITAL MGMT.      ","261","JPM","S","25,500","45.67","1,020.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","JWN","B","15,900","44.97","636.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","JWN","B","10,600","46.70","424.00","0.040"
"03/24/2011","APEX CAPITAL MGMT.      ","261","JWN","S","75,000","43.44","3,000.00","0.040"
"03/24/2011","APEX CAPITAL MGMT.      ","261","KSS","S","50,000","52.66","2,000.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","LAMR","B","1,000","20.12","40.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","LEA","B","4,100","40.85","164.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","LH","SS","4,000","76.28","160.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","LLY","SS","16,900","37.37","676.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","LLY","SS","14,400","36.06","576.00","0.040"
"06/14/2011","APEX CAPITAL MGMT.      ","261","LTD","B","95,000","36.99","3,800.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","LTD","B","2,500","36.06","100.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","LTM","SS","11,200","35.88","448.00","0.040"
"03/01/2011","APEX CAPITAL MGMT.      ","261","MAR","SS","63,300","38.19","2,532.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","MDY","SS","4,900","158.18","98.00","0.020"
"09/01/2011","APEX CAPITAL MGMT.      ","261","MMYT","B","13,900","19.23","556.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","MTW","B","3,200","9.93","128.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","NAV","B","4,800","31.14","192.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","NFLX","B","4,600","235.57","184.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","NKTR","B","2,600","5.37","78.00","0.030"
"09/02/2011","APEX CAPITAL MGMT.      ","261","NVO","C","3,500","104.75","140.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","OIH","C","2,200","127.99","44.00","0.020"
"10/04/2011","APEX CAPITAL MGMT.      ","261","OIH","SS","1,500","97.88","30.00","0.020"
"10/04/2011","APEX CAPITAL MGMT.      ","261","OTEX","SS","11,000","48.28","440.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","OXY","B","900","83.57","36.00","0.040"
"03/17/2011","APEX CAPITAL MGMT.      ","261","PPG","SS","72,700","87.13","2,908.00","0.040"
"05/20/2011","APEX CAPITAL MGMT.      ","261","PVH","B","125,000","65.81","5,000.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","PVH","B","800","62.98","32.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","RAD","B","193,100","1.11","1,931.00","0.010"
"10/04/2011","APEX CAPITAL MGMT.      ","261","RAD","B","181,400","0.90","3,628.00","0.020"
"10/04/2011","APEX CAPITAL MGMT.      ","261","RDY","SS","3,900","28.97","156.00","0.040"
"03/21/2011","APEX CAPITAL MGMT.      ","261","RIMM","S","150,000","62.30","6,000.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","RL","SS","3,700","136.64","148.00","0.040"
"04/01/2011","APEX CAPITAL MGMT.      ","261","RUE","SS","26,000","28.77","1,040.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","SAP","SS","11,000","48.71","440.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","SCLN","B","18,000","4.59","360.00","0.020"
"04/01/2011","APEX CAPITAL MGMT.      ","261","SD","B","173,500","13.23","6,940.00","0.040"
"08/01/2011","APEX CAPITAL MGMT.      ","261","SD","B","25,000","11.80","1,000.00","0.040"
"08/05/2011","APEX CAPITAL MGMT.      ","261","SD","S","75,000","8.11","2,250.00","0.030"
"10/04/2011","APEX CAPITAL MGMT.      ","261","SGEN","SS","13,300","19.69","532.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","SHLD","SS","1,600","61.05","64.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","SIAL","SS","4,700","60.45","188.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","SINA","B","4,400","106.54","176.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","SLB","B","3,900","77.72","156.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","SLB","B","3,900","56.46","156.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","SOA","B","3,000","16.43","120.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TDC","SS","13,000","51.01","520.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TEVA","B","13,600","35.56","544.00","0.040"
"03/15/2011","APEX CAPITAL MGMT.      ","261","TIF","B","50,000","57.00","2,000.00","0.040"
"08/10/2011","APEX CAPITAL MGMT.      ","261","TIF","B","50,000","67.54","2,000.00","0.040"
"04/01/2011","APEX CAPITAL MGMT.      ","261","TIVO","B","195,400","8.85","5,862.00","0.030"
"09/01/2011","APEX CAPITAL MGMT.      ","261","TIVO","B","107,200","10.92","4,288.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TIVO","B","97,900","8.98","2,937.00","0.030"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TJX","SS","11,200","54.16","448.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","TMO","B","14,400","54.86","576.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TMO","B","11,400","49.48","456.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","TNC","SS","400","43.12","16.00","0.040"
"08/10/2011","APEX CAPITAL MGMT.      ","261","TSL","SS","100,000","14.45","4,000.00","0.040"
"10/03/2011","APEX CAPITAL MGMT.      ","261","TXT","SS","150,000","16.94","6,000.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","TXT","SS","13,400","16.94","536.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","TYC","B","600","39.98","24.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","VPHM","SS","15,100","17.66","604.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","VRX","B","4,700","44.46","188.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","VTR","S","4,700","46.89","188.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","WCRX","B","10,600","13.21","424.00","0.040"
"08/08/2011","APEX CAPITAL MGMT.      ","261","WFC","S","166,900","23.05","6,676.00","0.040"
"10/05/2011","APEX CAPITAL MGMT.      ","261","WMT","SS","75,000","52.30","3,000.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","WPI","B","600","66.52","24.00","0.040"
"09/02/2011","APEX CAPITAL MGMT.      ","261","WRC","B","600","50.58","24.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","WRC","B","2,400","41.18","96.00","0.040"
"09/01/2011","APEX CAPITAL MGMT.      ","261","WRLD","SS","3,900","64.37","156.00","0.040"
"10/04/2011","APEX CAPITAL MGMT.      ","261","XRT","SS","41,000","44.92","820.00","0.020"
"04/27/2011","ASCEND PARTNERS         ","033","ABG","B","37,600","16.59","1,880.00","0.050"
"05/12/2011","ASCEND PARTNERS         ","033","ARCO","B","100,000","21.44","5,000.00","0.050"
"05/13/2011","ASCEND PARTNERS         ","033","ARCO","B","1,400","22.07","70.00","0.050"
"10/27/2011","ASCEND PARTNERS         ","033","ARCO","B","25,000","22.92","750.00","0.030"
"11/03/2011","ASCEND PARTNERS         ","033","ARCO","B","45,000","22.69","1,350.00","0.030"
"11/04/2011","ASCEND PARTNERS         ","033","ARCO","B","7,700","21.81","231.00","0.030"
"07/11/2011","ASCEND PARTNERS         ","033","BA","S","20,000","73.21","800.00","0.040"
"08/26/2011","ASCEND PARTNERS         ","033","BIG","B","100,000","32.61","3,000.00","0.030"
"08/29/2011","ASCEND PARTNERS         ","033","BIG","B","18,200","33.56","546.00","0.030"
"08/30/2011","ASCEND PARTNERS         ","033","BIG","B","17,025","33.48","510.75","0.030"
"09/01/2011","ASCEND PARTNERS         ","033","BIG","B","50,000","33.47","1,500.00","0.030"
"09/14/2011","ASCEND PARTNERS         ","033","BIG","B","34,745","31.66","1,042.35","0.030"
"10/06/2011","ASCEND PARTNERS         ","033","BIG","B","150,000","34.30","4,500.00","0.030"
"11/03/2011","ASCEND PARTNERS         ","033","BIG","B","22,207","40.57","666.21","0.030"
"11/29/2011","ASCEND PARTNERS         ","033","BIG","B","39,306","39.15","1,179.18","0.030"
"11/30/2011","ASCEND PARTNERS         ","033","BIG","B","60,656","40.06","1,819.68","0.030"
"10/24/2011","ASCEND PARTNERS         ","033","BIG","S","50,000","38.18","1,500.00","0.030"
"11/02/2011","ASCEND PARTNERS         ","033","BIG","S","25,000","38.17","750.00","0.030"
"06/29/2011","ASCEND PARTNERS         ","033","CPB","SS","26,461","34.90","793.83","0.030"
"11/07/2011","ASCEND PARTNERS         ","033","ENR","B","3,902","69.05","117.06","0.030"
"11/08/2011","ASCEND PARTNERS         ","033","ENR","B","7,598","70.20","227.94","0.030"
"11/09/2011","ASCEND PARTNERS         ","033","ENR","B","13,500","70.04","405.00","0.030"
"06/15/2011","ASCEND PARTNERS         ","033","ETN","B","100,000","46.53","5,000.00","0.050"
"01/05/2011","ASCEND PARTNERS         ","033","FDO","SS","59,350","45.51","2,967.50","0.050"
"02/09/2011","ASCEND PARTNERS         ","033","FDO","SS","65,500","43.99","3,275.00","0.050"
"06/29/2011","ASCEND PARTNERS         ","033","FDO","SS","19,990","53.44","599.70","0.030"
"03/04/2011","ASCEND PARTNERS         ","033","FL","B","104,149","20.05","5,207.45","0.050"
"07/28/2011","ASCEND PARTNERS         ","033","FL","B","75,000","22.01","3,750.00","0.050"
"08/02/2011","ASCEND PARTNERS         ","033","FL","B","60,000","21.13","3,000.00","0.050"
"08/22/2011","ASCEND PARTNERS         ","033","FL","B","125,000","18.35","6,250.00","0.050"
"01/27/2011","ASCEND PARTNERS         ","033","GES","B","7,394","42.87","369.70","0.050"
"09/01/2011","ASCEND PARTNERS         ","033","GIS","S","25,000","37.88","750.00","0.030"
"05/12/2011","ASCEND PARTNERS         ","033","HBI","B","25,000","32.05","1,250.00","0.050"
"05/12/2011","ASCEND PARTNERS         ","033","JNY","SS","16,456","13.27","822.80","0.050"
"05/13/2011","ASCEND PARTNERS         ","033","JNY","SS","4,900","13.26","245.00","0.050"
"01/03/2011","ASCEND PARTNERS         ","033","JWN","S","77,100","43.42","3,855.00","0.050"
"04/07/2011","ASCEND PARTNERS         ","033","KO","SS","99,160","67.24","4,958.00","0.050"
"11/03/2011","ASCEND PARTNERS         ","033","KSS","B","64,400","55.11","1,932.00","0.030"
"08/05/2011","ASCEND PARTNERS         ","033","LMT","SS","25,000","73.02","1,000.00","0.040"
"02/23/2011","ASCEND PARTNERS         ","033","LTD","S","40,000","31.56","2,000.00","0.050"
"02/07/2011","ASCEND PARTNERS         ","033","M","B","100,000","23.47","5,000.00","0.050"
"02/14/2011","ASCEND PARTNERS         ","033","M","B","80,000","24.01","4,000.00","0.050"
"04/26/2011","ASCEND PARTNERS         ","033","M","B","61,398","24.22","1,841.94","0.030"
"04/06/2011","ASCEND PARTNERS         ","033","M","S","47,800","25.26","2,390.00","0.050"
"04/07/2011","ASCEND PARTNERS         ","033","M","S","4,950","25.56","247.50","0.050"
"01/05/2011","ASCEND PARTNERS         ","033","MCD","SS","62,421","74.73","3,121.05","0.050"
"04/13/2011","ASCEND PARTNERS         ","033","PVH","B","25,000","65.88","1,250.00","0.050"
"09/19/2011","ASCEND PARTNERS         ","033","PVH","B","100","64.25","5.00","0.050"
"09/21/2011","ASCEND PARTNERS         ","033","PVH","B","25,000","63.82","1,250.00","0.050"
"09/06/2011","ASCEND PARTNERS         ","033","RKT","B","16,028","52.22","641.12","0.040"
"07/11/2011","ASCEND PARTNERS         ","033","SPR","S","5,100","21.00","204.00","0.040"
"07/12/2011","ASCEND PARTNERS         ","033","SPR","S","24,000","20.72","960.00","0.040"
"07/13/2011","ASCEND PARTNERS         ","033","SPR","S","15,000","20.78","600.00","0.040"
"01/21/2011","ASCEND PARTNERS         ","033","TGT","B","75,000","55.98","3,750.00","0.050"
"08/24/2011","ASCEND PARTNERS         ","033","TGT","B","81,261","50.93","2,437.83","0.030"
"10/06/2011","ASCEND PARTNERS         ","033","TGT","S","50,000","51.92","1,500.00","0.030"
"08/19/2011","ASCEND PARTNERS         ","033","TIN","C","27,748","24.62","832.44","0.030"
"09/01/2011","ASCEND PARTNERS         ","033","TIN","S","25,000","25.31","1,000.00","0.040"
"03/07/2011","ASCEND PARTNERS         ","033","UA","C","12,600","66.65","630.00","0.050"
"01/26/2011","ASCEND PARTNERS         ","033","WRC","B","700","51.60","35.00","0.050"
"10/05/2011","BESSEMER INVESTMENT","085","AA","S","1,500","9.26","60.00","0.040"
"10/11/2011","BESSEMER INVESTMENT","085","AA","S","325","10.28","13.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AA","S","505","11.39","20.20","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","AA","S","1,000","10.82","40.00","0.040"
"10/18/2011","BESSEMER INVESTMENT","085","AAP","B","900","59.83","36.00","0.040"
"10/07/2011","BESSEMER INVESTMENT","085","AAPL","S","133","375.55","5.32","0.040"
"10/18/2011","BESSEMER INVESTMENT","085","AAPL","S","1,375","422.39","55.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AAPL","S","95","407.20","3.80","0.040"
"10/31/2011","BESSEMER INVESTMENT","085","AAPL","S","605","407.60","24.20","0.040"
"11/02/2011","BESSEMER INVESTMENT","085","AAPL","S","2,000","396.89","80.00","0.040"
"11/04/2011","BESSEMER INVESTMENT","085","AAPL","S","63","400.10","2.52","0.040"
"11/07/2011","BESSEMER INVESTMENT","085","AAPL","S","669","399.72","26.76","0.040"
"11/10/2011","BESSEMER INVESTMENT","085","AAPL","S","99","385.16","3.96","0.040"
"11/11/2011","BESSEMER INVESTMENT","085","AAPL","S","430","386.52","17.20","0.040"
"11/14/2011","BESSEMER INVESTMENT","085","AAPL","S","730","384.09","29.20","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","ABT","S","1,255","50.99","50.20","0.040"
"10/17/2011","BESSEMER INVESTMENT","085","ABT","S","600","52.63","24.00","0.040"
"10/26/2011","BESSEMER INVESTMENT","085","ABT","S","1,500","53.51","60.00","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","ACE","S","450","59.66","18.00","0.040"
"10/07/2011","BESSEMER INVESTMENT","085","ACE","S","540","61.36","21.60","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","ACE","S","405","73.00","16.20","0.040"
"10/31/2011","BESSEMER INVESTMENT","085","ACE","S","2,815","72.73","112.60","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","ACE","S","205","71.77","8.20","0.040"
"11/04/2011","BESSEMER INVESTMENT","085","ACE","S","233","71.81","9.32","0.040"
"11/07/2011","BESSEMER INVESTMENT","085","ACE","S","1,550","72.06","62.00","0.040"
"11/08/2011","BESSEMER INVESTMENT","085","ACE","S","365","72.03","14.60","0.040"
"11/10/2011","BESSEMER INVESTMENT","085","ACE","S","274","70.29","10.96","0.040"
"11/11/2011","BESSEMER INVESTMENT","085","ACE","S","410","71.36","16.40","0.040"
"11/14/2011","BESSEMER INVESTMENT","085","ACE","S","1,500","70.79","60.00","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","ACM","S","900","18.60","36.00","0.040"
"11/10/2011","BESSEMER INVESTMENT","085","ACWI","B","1,000","42.63","40.00","0.040"
"10/17/2011","BESSEMER INVESTMENT","085","ACWX","B","5,300","37.69","212.00","0.040"
"10/26/2011","BESSEMER INVESTMENT","085","ADBE","S","1,000","27.89","40.00","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","ADM","S","7,514","24.92","300.56","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","ADM","S","525","25.09","21.00","0.040"
"10/07/2011","BESSEMER INVESTMENT","085","ADM","S","12,935","25.58","517.40","0.040"
"10/13/2011","BESSEMER INVESTMENT","085","ADM","S","500","26.74","20.00","0.040"
"10/26/2011","BESSEMER INVESTMENT","085","ADM","S","1,000","28.78","40.00","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","ADM","S","1,716","29.33","68.64","0.040"
"10/26/2011","BESSEMER INVESTMENT","085","ADP","S","1,000","50.77","40.00","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","AFL","S","1,295","37.77","51.80","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AGN","S","1,153","84.83","46.12","0.040"
"11/08/2011","BESSEMER INVESTMENT","085","AGNC","S","285","28.23","11.40","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","AMAT","S","950","10.50","38.00","0.040"
"10/11/2011","BESSEMER INVESTMENT","085","AMAT","S","400","10.96","16.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AMAT","S","1,115","12.45","44.60","0.040"
"10/19/2011","BESSEMER INVESTMENT","085","AMP","S","420","42.44","16.80","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AMP","S","293","48.68","11.72","0.040"
"10/13/2011","BESSEMER INVESTMENT","085","AMTD","S","500","15.67","20.00","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","AMTD","S","2,750","17.00","110.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AMZN","S","259","206.93","10.36","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","ANAT","S","510","70.58","20.40","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","APC","S","600","65.16","24.00","0.040"
"10/11/2011","BESSEMER INVESTMENT","085","APC","S","247","66.63","9.88","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","ARUN","S","475","24.95","19.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AVY","S","355","27.97","14.20","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AWK","S","1,000","30.32","40.00","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","AXP","S","6,605","43.31","264.20","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","AXP","S","309","43.30","12.36","0.040"
"10/07/2011","BESSEMER INVESTMENT","085","AXP","S","6,112","43.83","244.48","0.040"
"10/18/2011","BESSEMER INVESTMENT","085","AXP","S","1,806","46.44","72.24","0.040"
"10/19/2011","BESSEMER INVESTMENT","085","AXP","S","27,316","46.74","1,092.64","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","AXP","S","2,395","51.91","95.80","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","AXP","S","1,458","51.60","58.32","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BA","S","1,735","67.48","69.40","0.040"
"11/04/2011","BESSEMER INVESTMENT","085","BA","S","641","65.82","25.64","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BAC","S","3,496","7.18","139.84","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BAX","S","1,175","54.85","47.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BAX","S","1,400","55.49","56.00","0.040"
"10/17/2011","BESSEMER INVESTMENT","085","BDX","S","1,000","74.00","40.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BDX","S","500","78.68","20.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BEN","S","263","109.09","10.52","0.040"
"11/08/2011","BESSEMER INVESTMENT","085","BGC","S","495","26.97","19.80","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BHI","S","895","49.27","35.80","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BK","S","1,032","18.26","41.28","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BLK","S","300","149.87","12.00","0.040"
"10/18/2011","BESSEMER INVESTMENT","085","BMC","B","150","38.31","6.00","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BMS","S","475","29.82","19.00","0.040"
"10/07/2011","BESSEMER INVESTMENT","085","BMY","S","1,000","32.36","40.00","0.040"
"10/26/2011","BESSEMER INVESTMENT","085","BMY","S","5,744","32.39","229.76","0.040"
"11/08/2011","BESSEMER INVESTMENT","085","BMY","S","335","31.47","13.40","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","BOOM","S","300","23.26","12.00","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","BRCM","S","700","34.63","28.00","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BRCM","S","980","36.52","39.20","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BRKB","S","1,363","72.91","54.52","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BRO","S","2,065","18.01","82.60","0.040"
"10/06/2011","BESSEMER INVESTMENT","085","BRS","S","200","42.96","8.00","0.040"
"10/17/2011","BESSEMER INVESTMENT","085","BSFT","S","1,052","38.35","42.08","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BWA","S","579","76.28","23.16","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","BWC","S","600","23.07","24.00","0.040"
"10/05/2011","BESSEMER INVESTMENT","085","C","S","3,100","23.97","124.00","0.040"
"10/11/2011","BESSEMER INVESTMENT","085","C","S","1,100","27.92","44.00","0.040"
"11/03/2011","BESSEMER INVESTMENT","085","C","S","375","30.82","15.00","0.040"
"08/30/2011","BESSEMER INVESTMENT","085","CAB","S","1,792","23.22","71.68","0.040"
"10/27/2011","BESSEMER INVESTMENT","085","CASY","S","1,000","50.70","40.00","0.040"
"10/17/2011","BESSEMER INVESTMENT","085","CAT","S","100","84.91","4.00","0.040"
